session,firm,tech,hour_class,n,share_price_only,share_qty_only,share_both,share_neither,mean_cv_p,mean_cv_q
3,GN,solar,critical,214,0.0,0.985981308411215,0.0,0.014018691588785047,1.967602335922422e-17,0.4410856030825397
3,GN,solar,midday,302,0.0,0.9105960264900662,0.0,0.08940397350993377,1.6124138177235122e-17,0.21928543987464785
3,GN,wind,critical,1023,0.0,0.9589442815249267,0.016617790811339198,0.024437927663734114,0.004778672819071686,0.23456560018753408
3,GN,wind,midday,410,0.0,0.9390243902439024,0.03414634146341464,0.026829268292682926,0.011904070026906438,0.25625072904232576
3,HC,CCGT,critical,196,0.27040816326530615,0.11734693877551021,0.24489795918367346,0.3673469387755102,0.03944095893307487,0.12135267706360024
3,HC,CCGT,midday,112,0.11607142857142858,0.044642857142857144,0.08035714285714286,0.7589285714285714,0.005477056706332723,0.013937791968316503
3,HC,hydro,critical,214,0.2897196261682243,0.06542056074766354,0.056074766355140186,0.5887850467289719,0.02177679545482046,0.06253885562621665
3,HC,hydro,midday,77,0.2727272727272727,0.012987012987012988,0.0,0.7142857142857143,0.02034153798760185,0.00063351282863478
3,HC,other,critical,417,0.31414868105515587,0.05275779376498801,0.4556354916067146,0.1774580335731415,0.45465562324454917,0.12371706903714944
3,HC,other,midday,213,0.19248826291079812,0.15492957746478872,0.3427230046948357,0.30985915492957744,0.0658403763255476,0.11867933647462842
3,HC,solar,critical,66,0.0,0.015151515151515152,0.9848484848484849,0.0,0.31244095815641715,0.41293107716253613
3,HC,solar,midday,119,0.008403361344537815,0.31092436974789917,0.680672268907563,0.0,0.13204989902812525,0.23829799814526742
3,HC,wind,critical,988,0.038461538461538464,0.0840080971659919,0.8734817813765182,0.004048582995951417,0.11123616852678611,0.25796885152950594
3,HC,wind,midday,501,0.033932135728542916,0.24550898203592814,0.7145708582834331,0.005988023952095809,0.11521694810438464,0.2256092833347445
3,IB,CCGT,critical,814,0.033169533169533166,0.257985257985258,0.2076167076167076,0.5012285012285013,0.03292131468917503,0.15298729803603536
3,IB,CCGT,midday,745,0.012080536912751677,0.03758389261744966,0.028187919463087248,0.9221476510067114,0.006339112342528809,0.013285359444399424
3,IB,hydro,critical,1283,0.020265003897116135,0.17147310989867498,0.186282151208106,0.6219797349961029,0.01578014831761204,0.15150563813432505
3,IB,hydro,midday,668,0.0014970059880239522,0.0374251497005988,0.03592814371257485,0.9251497005988024,0.00161592098328164,0.01403708287775411
3,IB,nuclear,critical,737,0.9145183175033921,0.005427408412483039,0.008141112618724558,0.07191316146540028,0.19803274274432922,0.00727053233696156
3,IB,nuclear,midday,316,0.8512658227848101,0.0031645569620253164,0.012658227848101266,0.13291139240506328,1.590279408054032,0.0038237872520464748
3,IB,other,critical,900,0.06666666666666667,0.10222222222222223,0.8055555555555556,0.025555555555555557,0.1306016732785584,0.3090769074835863
3,IB,other,midday,727,0.0921595598349381,0.33700137551581844,0.4607977991746905,0.11004126547455295,0.4205476399622256,0.20335409498181373
3,IB,solar,critical,533,0.001876172607879925,0.10881801125703565,0.8874296435272045,0.001876172607879925,0.28288750802175955,0.3945744166549158
3,IB,solar,midday,1250,0.048,0.3792,0.5456,0.0272,0.18920633264330777,0.19128070642318332
3,IB,wind,critical,1567,0.022335673261008295,0.11997447351627313,0.8519463943841736,0.00574345883854499,0.11133151306538819,0.2571761262255507
3,IB,wind,midday,727,0.005502063273727648,0.47042640990371387,0.44566712517193946,0.07840440165061899,0.07265816193437988,0.181092549429704
3,Moeve,hydro,critical,647,0.0,0.0077279752704791345,0.0,0.9922720247295209,0.0,0.0054899783301302785
3,Moeve,hydro,midday,274,0.0,0.10583941605839416,0.0072992700729927005,0.8868613138686131,0.0005436697709539389,0.028331372876688927
3,Moeve,other,critical,336,0.6607142857142857,0.002976190476190476,0.19642857142857142,0.13988095238095238,0.7522321678155434,0.05100060946985737
3,Moeve,other,midday,238,0.49159663865546216,0.058823529411764705,0.07983193277310924,0.3697478991596639,0.07506847432319688,0.02666244639083316
3,Moeve,solar,midday,117,0.0,0.06837606837606838,0.0,0.9316239316239316,0.0,0.018301827353700752
3,Moeve,thermal_nonRE,critical,399,0.05513784461152882,0.002506265664160401,0.002506265664160401,0.9398496240601504,0.017470105027739217,0.0010856927081350665
3,Moeve,thermal_nonRE,midday,126,0.047619047619047616,0.12698412698412698,0.0,0.8253968253968254,0.01561300175347793,0.027630560081718582
3,Repsol,other,critical,387,0.015503875968992248,0.6666666666666666,0.002583979328165375,0.3152454780361757,0.01867894459232445,0.0752297430937823
3,Repsol,other,midday,178,0.011235955056179775,0.6067415730337079,0.0,0.38202247191011235,0.00034045611178294623,0.03852409241488485
3,Repsol,thermal_nonRE,critical,120,0.058333333333333334,0.0,0.0,0.9416666666666667,0.03335671212096479,0.0
3,TotalEnergies,other,critical,128,0.0,0.015625,0.0,0.984375,0.0,0.004314552554918538
3,TotalEnergies,other,midday,53,0.0,0.05660377358490566,0.0,0.9433962264150944,0.0,0.017772569688126964
3,TotalEnergies,solar,critical,230,0.0,0.8043478260869565,0.0,0.1956521739130435,1.539671637125349e-17,0.2522527819890035
3,TotalEnergies,solar,midday,552,0.0,0.7101449275362319,0.0,0.2898550724637681,1.099943012513198e-17,0.1541126874172237
3,TotalEnergies,wind,critical,139,0.0,0.9640287769784173,0.0,0.03597122302158273,0.0,0.21219078540300154
3,TotalEnergies,wind,midday,65,0.0,0.8769230769230769,0.0,0.12307692307692308,0.0,0.20678308017411348
