tech_group,firm,year_month,hour_class,quarter,mtu_minutes,n_cells,mw_in_band_mean,mw_at_mcp_mean,mw_below_mean,n_tranches_mean,frac_single_block_mean,vw_price_in_band_mean,p_clear_mean
Solar Thermal,GST,2026-01,Midday,3,15,98,5.379591836734694,0.0,10.923469387755102,0.3877551020408163,0.3877551020408163,-19.99,48.82959183673469
Solar Thermal,GST,2026-01,Midday,4,15,98,5.657142857142857,0.0,11.318367346938777,0.3877551020408163,0.3877551020408163,-19.99,47.860408163265305
Solar Thermal,OTH,2024-06,Critical,1,60,1204,15.003488372093024,0.0,39.03214285714285,0.4742524916943522,0.3430232558139535,0.24856403864639848,56.54685215946844
Solar Thermal,OTH,2024-06,Dropped,1,60,638,14.921316614420062,0.022413793103448276,40.615047021943575,0.493730407523511,0.3620689655172414,-1.1990210457545127,53.671739811912225
Solar Thermal,OTH,2024-06,Flat,1,60,285,11.129122807017545,0.0,43.99684210526316,0.4070175438596491,0.3368421052631579,10.756723257836429,70.38336842105262
Solar Thermal,OTH,2024-06,Midday,1,60,499,24.401603206412826,0.02885771543086172,44.702204408817636,0.6953907815631263,0.4709418837675351,-10.693944934542625,24.84961923847695
Solar Thermal,OTH,2024-07,Critical,1,60,2490,8.120602409638554,0.014056224899598393,41.175662650602405,0.23815261044176708,0.21325301204819277,18.024066760787626,77.96232128514056
Solar Thermal,OTH,2024-07,Dropped,1,60,1383,7.65820679681851,0.0,41.5590021691974,0.24656543745480838,0.227765726681128,14.380193863662285,70.88344902386117
Solar Thermal,OTH,2024-07,Flat,1,60,595,3.919663865546218,0.0,46.319327731092436,0.20840336134453782,0.20168067226890757,68.82393442622951,88.10865546218487
Solar Thermal,OTH,2024-07,Midday,1,60,1028,16.71536964980545,0.0,46.351459143968874,0.4357976653696498,0.39299610894941633,-11.36112011143954,41.44520428015564
Solar Thermal,OTH,2024-08,Critical,1,60,2585,5.688123791102514,0.02738878143133462,42.11226305609284,0.20967117988394585,0.18800773694390716,57.34821754981719,98.11706382978723
Solar Thermal,OTH,2024-08,Dropped,1,60,1443,5.84033264033264,0.05883575883575884,39.803603603603605,0.24047124047124047,0.20997920997921,38.762093756258345,86.98331947331947
Solar Thermal,OTH,2024-08,Flat,1,60,620,3.3853225806451612,0.015806451612903227,45.49677419354839,0.2403225806451613,0.23387096774193547,90.79706992215723,104.2718064516129
Solar Thermal,OTH,2024-08,Midday,1,60,1098,10.475774134790528,0.0,44.53752276867031,0.3087431693989071,0.24316939890710382,-7.829707416225556,56.41749544626594
Solar Thermal,OTH,2024-09,Critical,1,60,2303,8.705254016500218,0.04342162396873643,38.78693009118541,0.2653061224489796,0.19496309161962658,17.521440825470485,82.10604863221884
Solar Thermal,OTH,2024-09,Dropped,1,60,1218,11.305747126436781,0.06157635467980296,37.19261083743842,0.3866995073891626,0.28160919540229884,10.575225716464427,65.97013957307061
Solar Thermal,OTH,2024-09,Flat,1,60,517,8.219148936170214,0.19342359767891681,42.22030947775629,0.2901353965183752,0.2437137330754352,45.21962983938892,80.85392649903288
Solar Thermal,OTH,2024-09,Midday,1,60,1032,17.50261627906977,0.01695736434108527,41.933914728682176,0.6133720930232558,0.40406976744186046,-7.687632272434404,34.496724806201556
Solar Thermal,OTH,2024-10,Critical,1,60,2100,5.307857142857143,0.0,35.22780952380952,0.17,0.14047619047619048,1.7869143191716161,80.22087619047619
Solar Thermal,OTH,2024-10,Dropped,1,60,1069,8.59840972871843,0.04677268475210477,33.758840037418146,0.2675397567820393,0.23199251637043966,-0.25586244112118534,62.39076707202993
Solar Thermal,OTH,2024-10,Flat,1,60,451,14.09889135254989,0.0,36.00443458980045,0.35698447893569846,0.35698447893569846,1.6396273291925467,57.871929046563196
Solar Thermal,OTH,2024-10,Midday,1,60,946,12.477589852008457,0.0,33.28742071881607,0.4397463002114165,0.35517970401691334,-6.191980601027352,43.13154334038055
Solar Thermal,OTH,2024-11,Critical,1,60,1788,2.3885346756152126,0.0,35.08467561521253,0.07158836689038031,0.0436241610738255,28.448572815533982,116.86962527964207
Solar Thermal,OTH,2024-11,Dropped,1,60,969,4.821052631578948,0.0,34.318059855521156,0.1609907120743034,0.09907120743034056,10.569231168637732,93.59053663570691
Solar Thermal,OTH,2024-11,Flat,1,60,435,3.948045977011494,0.0,39.670114942528734,0.11494252873563218,0.059770114942528735,4.075263157894737,91.87581609195404
Solar Thermal,OTH,2024-11,Midday,1,60,857,6.718669778296382,0.029171528588098017,28.768961493582264,0.2590431738623104,0.16102683780630106,3.4258006501275853,76.39096849474912
Solar Thermal,OTH,2024-12,Critical,1,60,1768,3.8748303167420812,0.0,28.863574660633482,0.14819004524886878,0.09954751131221719,59.058010122361054,121.08940610859729
Solar Thermal,OTH,2024-12,Dropped,1,60,910,6.5248351648351655,0.016483516483516484,30.47769230769231,0.25054945054945055,0.16923076923076924,32.07125711262515,99.35914285714287
Solar Thermal,OTH,2024-12,Flat,1,60,446,11.421076233183857,0.0,35.0,0.38565022421524664,0.23318385650224216,55.66050724637682,97.22701793721973
Solar Thermal,OTH,2024-12,Midday,1,60,980,6.01765306122449,0.0,24.583877551020407,0.2785714285714286,0.16020408163265307,-2.1250031364320727,84.7134693877551
