tech_group,regime,hour_class,share_in_band,mw_in_band,mw_total,n_months,share_pct
Coal,DA60/ID15 pre-blk,Midday,0.14805555555555555,1.7291666666666667,20.773026315789473,2,14.8
Coal,ISP15-win,Critical,0.6950925642188402,49.99212719397877,73.29114250955331,4,69.5
Coal,ISP15-win,Dropped,0.6612336211635267,57.19925062729399,79.68061085294379,4,66.1
Coal,ISP15-win,Flat,0.6944125500382085,49.3997668997669,67.15508483764297,4,69.4
Coal,ISP15-win,Midday,0.5682096814468021,52.72834636256497,78.43950296573212,4,56.8
Cogen,3-sess,Critical,0.26322981984448796,2.0541940635643168,6.931977941131919,6,26.3
Cogen,3-sess,Dropped,0.31456431687208475,2.428325144334504,7.13898818670205,6,31.5
Cogen,3-sess,Flat,0.24889185980889114,2.50376622946671,7.687378876434455,6,24.9
Cogen,3-sess,Midday,0.49414126460761837,3.3670837862603764,7.08952843159867,6,49.4
Cogen,DA15/ID15,Critical,0.14889033457712228,1.3326783617107048,6.471936256740078,3,14.9
Cogen,DA15/ID15,Dropped,0.2213080648716811,2.1499230768773963,7.078856340573862,3,22.1
Cogen,DA15/ID15,Flat,0.19044574269616873,2.1184773678719915,7.67950752081083,3,19.0
Cogen,DA15/ID15,Midday,0.38232837671742703,3.26791097576665,7.591567657907691,3,38.2
Cogen,DA60/ID15 post-blk,Critical,0.2748458924010925,2.1359215176714543,6.165856962315726,5,27.5
Cogen,DA60/ID15 post-blk,Dropped,0.3316975486610143,2.620747039296469,6.739082071106493,5,33.2
Cogen,DA60/ID15 post-blk,Flat,0.20608002844977355,2.4836497443101337,7.81566848951244,5,20.6
Cogen,DA60/ID15 post-blk,Midday,0.5762878156422273,3.4057458851740217,5.870200326271759,5,57.6
Cogen,DA60/ID15 pre-blk,Critical,0.5388493301559667,3.851888355025179,6.550129414482511,2,53.9
Cogen,DA60/ID15 pre-blk,Dropped,0.6920794078911624,5.224441139739304,7.275529780736642,2,69.2
Cogen,DA60/ID15 pre-blk,Flat,0.6467177900240796,6.632086247539172,9.57137693936695,2,64.7
