tech_group,regime,hour_class,mw_in_band,n_tranches,frac_single_block,mw_at_mcp,n_months,n_cells_total,market
Solar PV,DA60/ID15 pre-blk,Dropped,12.894779954090783,0.9250307535392497,0.7672173926791616,0.5589925376085845,2,97054,DA
Solar PV,DA60/ID15 pre-blk,Flat,0.9618422719515922,0.258443063349057,0.22727899368819537,0.005898221218692481,2,1583,DA
Solar PV,DA60/ID15 pre-blk,Midday,15.99512098750792,0.9684256792648411,0.8215614903159931,0.9343281532801535,2,128313,DA
Solar PV,ISP15-win,Critical,1.2778484150039215,0.17652156762721666,0.11830104510070777,0.004766772433775628,4,269057,DA
Solar PV,ISP15-win,Dropped,2.501852670683971,0.2525142237749374,0.18977646389901917,0.03113662300887065,4,235306,DA
Solar PV,ISP15-win,Flat,1.0235166308101211,0.18708724187279707,0.18708724187279707,0.0013917175831636116,4,4896,DA
Solar PV,ISP15-win,Midday,4.40497541986491,0.3689679233681153,0.28699718770374727,0.08794803299896509,4,311227,DA
Solar Thermal,3-sess,Critical,7.511245493644203,0.22146478230608727,0.20384464904279956,0.004889090980976084,6,34830,DA
Solar Thermal,3-sess,Dropped,9.60177951669998,0.3080764643824799,0.28416282781514746,0.012464388504891998,6,17797,DA
Solar Thermal,3-sess,Flat,5.88515410665726,0.20140041379116383,0.18384796158245978,0.02216637017998598,6,4982,DA
Solar Thermal,3-sess,Midday,15.778413274068546,0.4588037358595845,0.4245614471869213,0.03941049449075114,6,19097,DA
Solar Thermal,DA15/ID15,Critical,3.4871464749867407,0.11687402134853052,0.10678990426378356,0.003933684237292445,3,66972,DA
Solar Thermal,DA15/ID15,Dropped,7.482271823248464,0.28569679175416957,0.26815217098241334,0.009099121089870174,3,35435,DA
Solar Thermal,DA15/ID15,Flat,7.068886507810338,0.17023845081889175,0.16455663263707357,0.0,3,11908,DA
Solar Thermal,DA15/ID15,Midday,12.071219485107328,0.5131052090698089,0.4729155981390662,0.0055919984412547905,3,40163,DA
Solar Thermal,DA60/ID15 post-blk,Critical,14.05590379663669,0.4415384151993121,0.3749719474286511,0.03606350234690069,6,43194,DA
Solar Thermal,DA60/ID15 post-blk,Dropped,17.959993064767975,0.6089068624258509,0.5105040763550862,0.01508463477699168,6,21767,DA
Solar Thermal,DA60/ID15 post-blk,Flat,11.511851795570692,0.3727212489676051,0.23693922691112854,0.006350550381033024,6,6035,DA
Solar Thermal,DA60/ID15 post-blk,Midday,29.18890646391887,0.8391443212349691,0.7333956792719375,0.059477271911996754,6,22586,DA
Solar Thermal,DA60/ID15 pre-blk,Critical,18.981420526727888,0.6623410474062014,0.5748579069967084,0.22329749103942653,2,9011,DA
Solar Thermal,DA60/ID15 pre-blk,Dropped,23.76928209951003,0.845201614607549,0.729915758192524,0.2574348434650011,2,4672,DA
Solar Thermal,DA60/ID15 pre-blk,Flat,25.861943177181857,0.7700949301496497,0.6302305945188802,0.0,2,1442,DA
Solar Thermal,DA60/ID15 pre-blk,Midday,30.86911552128506,1.0018918328340076,0.8608591128930556,0.47834765036672133,2,4867,DA
Solar Thermal,ISP15-win,Critical,3.1014061130876893,0.11986726138500273,0.11244296503140247,0.0033341300191204585,4,14463,DA
Solar Thermal,ISP15-win,Dropped,5.426149593781219,0.22939038890236974,0.2160915207348731,0.0033961627250918454,4,7894,DA
Solar Thermal,ISP15-win,Flat,6.796182338768618,0.19552130606436174,0.17466241035884028,0.0,4,2774,DA
Solar Thermal,ISP15-win,Midday,6.6932123352572255,0.3238181321695023,0.3019615398481748,0.018618323328687843,4,10395,DA
Wind,3-sess,Critical,5.153594683529321,0.27174782588172147,0.16579626062220568,0.16896333882489586,6,496821,DA
Wind,3-sess,Dropped,6.2947511135160426,0.3346623852297022,0.21727938507802594,0.2743058579857234,6,267729,DA
Wind,3-sess,Flat,5.892649572314496,0.26208760713103224,0.15157669034749457,0.053037767915182145,6,134714,DA
Wind,3-sess,Midday,11.15059969484478,0.6052652209391677,0.4439118566357831,0.6528718723883334,6,173521,DA
Wind,DA15/ID15,Critical,5.066868896419374,0.2308492008737845,0.14159290765720556,0.07893384918376668,3,1277225,DA
Wind,DA15/ID15,Dropped,9.8067767423371,0.40438916130325775,0.2751210777754969,0.2410452069477328,3,691637,DA
Wind,DA15/ID15,Flat,9.792240039670824,0.37325587216924494,0.24372078708776423,0.10854019444935076,3,347389,DA
Wind,DA15/ID15,Midday,16.42761270024194,0.706287854966416,0.5113783475304686,0.5759541499038133,3,453836,DA
Wind,DA60/ID15 post-blk,Critical,9.91001567916121,0.5200101024756989,0.36052383146308314,0.35574892619875076,6,512245,DA
Wind,DA60/ID15 post-blk,Dropped,11.53560135462004,0.6539515901598328,0.46373695897932815,0.3317088177342083,6,272836,DA
Wind,DA60/ID15 post-blk,Flat,10.119594352187645,0.5109716220418625,0.3355931878029296,0.2714648928302183,6,138020,DA
Wind,DA60/ID15 post-blk,Midday,15.340177469272312,1.0069925382271683,0.7566028021515058,0.6691972292651966,6,173854,DA
