day,unit_code,firm,qw_bid_eur_mwh,total_bid_mwh,pdbf_mwh,phf_mwh,rt2_mwh,regime
2024-08-08,STC4,IB,162.83384081735625,9513.599999999995,0.0,0.0,0.0,pre
2024-08-08,TAPOWER,IB,220.55089528377275,10008.000000000004,0.0,0.0,0.0,pre
2024-08-09,ACE3,IB,167.46769946363608,9266.100000000004,570.0,1157.0,587.0,pre
2024-08-09,ACE4,GN,882.6206674575957,9103.200000000012,0.0,955.0,955.0,pre
2024-08-09,ARCOS1,IB,101.66540539686552,9494.399999999998,0.0,62.0,62.0,pre
2024-08-09,ARCOS2,IB,164.62942112546133,9105.6,0.0,0.0,0.0,pre
2024-08-09,BES3,GE,707.0109104151499,9885.599999999995,4301.7,5673.0,1371.3000000000002,pre
2024-08-09,BES4,GN,743.3519705208333,9600.0,0.0,2659.0,2659.0,pre
2024-08-09,BES5,GE,2597.028380384168,20616.0,2812.0,3898.0,1086.0,pre
2024-08-09,CAMGI10,GN,861.9993541507511,9424.8,0.0,0.0,0.0,pre
2024-08-09,COL4,GE,2164.26990965136,9408.0,2663.0,3661.9,998.9000000000001,pre
2024-08-09,CTGN1,GN,846.115451020809,10187.999999999985,0.0,1177.0,1177.0,pre
2024-08-09,CTGN2,GN,809.2997179698542,10190.399999999994,0.0,0.0,0.0,pre
2024-08-09,CTGN3,GN,844.4979635702357,10063.200000000004,0.0,0.0,0.0,pre
2024-08-09,CTJON2,IB,165.78402414885196,9093.599999999997,0.0,0.0,0.0,pre
2024-08-09,CTN3,IB,220.40875127877223,18768.0,665.0,2260.0,1595.0,pre
2024-08-09,CTN4,IB,238.86105301044554,20143.199999999986,0.0,0.0,0.0,pre
2024-08-09,ESC6,IB,210.9785656776197,19574.400000000005,1024.2,5475.2,4451.0,pre
2024-08-09,MALA1,GN,750.9719711995252,10103.999999999996,0.0,0.0,0.0,pre
2024-08-09,PALOS1,GN,748.8267664721299,9458.400000000009,0.0,65.0,65.0,pre
2024-08-09,PALOS2,GN,745.6631891430733,9494.400000000007,0.0,1.0,1.0,pre
2024-08-09,PALOS3,GN,770.720365133234,9547.199999999983,0.0,0.0,0.0,pre
2024-08-09,PBCN1,GN,850.8091709525968,10732.799999999972,0.0,0.0,0.0,pre
2024-08-09,PBCN2,GN,872.7520453693271,10668.000000000013,0.0,0.0,0.0,pre
2024-08-09,PEGO3,GE,1329.1701716037585,10046.400000000005,0.0,0.0,0.0,pre
2024-08-09,PEGO4,GE,607.4319508782836,5146.400000000002,4900.0,3324.6000000000004,-1575.3999999999996,pre
2024-08-09,PGR5,GE,2157.586561185134,20534.399999999998,0.0,0.0,0.0,pre
2024-08-09,SAGU1,GN,872.3339114545886,10015.199999999999,0.0,0.0,0.0,pre
2024-08-09,SAGU2,GN,872.9387158404799,10070.400000000027,0.0,2080.7,2080.7,pre
2024-08-09,SAGU3,GN,872.6723116738315,10046.400000000027,0.0,0.0,0.0,pre
2024-08-09,SBO3,GN,747.1210271976183,9537.599999999993,0.0,22.0,22.0,pre
2024-08-09,SRI4R,HC,128.73474178403757,10224.0,0.0,1634.9,1634.9,pre
2024-08-09,SROQ1,GN,849.985155809181,9357.600000000017,0.0,0.0,0.0,pre
2024-08-09,SROQ2,GE,1781.7805742906914,9643.2,3983.0,4692.8,709.8000000000002,pre
2024-08-09,STC4,IB,173.51789375210222,9513.600000000004,0.0,0.0,0.0,pre
2024-08-09,TAPOWER,IB,233.04635461630667,10008.000000000004,0.0,0.0,0.0,pre
2024-08-10,ACE3,IB,168.86587919796253,9266.400000000005,595.0,1400.0,805.0,pre
2024-08-10,ACE4,GN,882.7418301256685,9103.200000000012,0.0,54.0,54.0,pre
2024-08-10,ARCOS1,IB,165.29170869143945,9494.39999999999,595.0,2057.0,1462.0,pre
2024-08-10,ARCOS2,IB,174.36078852574244,9105.599999999993,0.0,0.0,0.0,pre
2024-08-10,BES3,GE,2316.4595060492043,9885.599999999995,768.0,4309.9,3541.8999999999996,pre
2024-08-10,BES4,GN,862.992514166667,9600.0,0.0,837.0,837.0,pre
2024-08-10,BES5,GE,2599.2162509701207,20616.0,0.0,0.0,0.0,pre
2024-08-10,CAMGI10,GN,860.0399380358208,9424.8,0.0,0.0,0.0,pre
2024-08-10,COL4,GE,2171.224156037415,9408.0,732.0,905.8,173.79999999999995,pre
2024-08-10,CTGN1,GN,846.2412317432284,10187.999999999985,0.0,82.0,82.0,pre
2024-08-10,CTGN2,GN,809.3924565277131,10190.399999999994,0.0,0.0,0.0,pre
2024-08-10,CTGN3,GN,878.3179963629862,10063.200000000003,0.0,0.0,0.0,pre
2024-08-10,CTJON2,IB,176.84431864168207,9093.599999999997,0.0,0.0,0.0,pre
2024-08-10,CTN3,IB,238.15264311594217,18767.999999999993,595.0,1906.0,1311.0,pre
2024-08-10,CTN4,IB,255.8508693752731,20143.199999999997,0.0,0.0,0.0,pre
2024-08-10,ESC6,IB,223.0096322237209,19574.399999999998,1345.4,5319.599999999999,3974.1999999999994,pre
2024-08-10,MALA1,GN,845.7289453681686,10104.00000000003,0.0,0.0,0.0,pre
2024-08-10,PALOS1,GN,845.3778689841836,9458.399999999989,0.0,1085.5,1085.5,pre
2024-08-10,PALOS3,GN,768.427456217531,9547.199999999986,0.0,0.0,0.0,pre
2024-08-10,PBCN1,GN,847.113457997916,10732.799999999972,0.0,0.0,0.0,pre
2024-08-10,PBCN2,GN,850.7757539370065,10668.000000000015,0.0,60.0,60.0,pre
2024-08-10,PEGO3,GE,1338.8594802118166,10046.400000000005,0.0,0.0,0.0,pre
2024-08-10,PEGO4,GE,568.3606254896835,6126.400000000003,3920.0,259.6,-3660.4,pre
2024-08-10,PGR5,GE,2803.480261317594,20534.399999999998,0.0,0.0,0.0,pre
2024-08-10,SAGU1,GN,860.9036434619381,10015.199999999999,0.0,0.0,0.0,pre
2024-08-10,SAGU2,GN,873.045252522242,10070.400000000027,0.0,1466.0,1466.0,pre
2024-08-10,SAGU3,GN,861.298100812229,10046.400000000029,0.0,0.0,0.0,pre
2024-08-10,SBO3,GN,876.6118279231657,9537.600000000024,0.0,29.0,29.0,pre
2024-08-10,SRI4R,HC,129.15962441314554,10224.0,150.0,210.0,60.0,pre
2024-08-10,SROQ1,GN,850.143204881592,9357.600000000017,0.0,0.0,0.0,pre
2024-08-10,SROQ2,GE,1840.0875163846015,9643.2,3786.0,5165.4,1379.3999999999996,pre
2024-08-10,STC4,IB,186.4301057433569,9513.600000000004,0.0,0.0,0.0,pre
2024-08-10,TAPOWER,IB,246.6646662669865,10008.000000000004,0.0,0.0,0.0,pre
2024-08-11,ACE3,IB,163.2929556246222,9266.400000000005,555.0,1535.1,980.0999999999999,pre
2024-08-11,ACE4,GN,882.6142475173552,9103.200000000012,0.0,807.9000000000001,807.9000000000001,pre
2024-08-11,ARCOS1,IB,160.16198988835072,9493.999999999995,555.0,1130.0,575.0,pre
2024-08-11,ARCOS2,IB,168.292354704797,9105.599999999997,0.0,0.0,0.0,pre
2024-08-11,BES3,GE,2319.0746280448343,9885.599999999995,2263.0,4582.299999999999,2319.2999999999993,pre
2024-08-11,BES5,GE,2166.930665017462,20616.0,0.0,0.0,0.0,pre
2024-08-11,CAMGI10,GN,819.6611628893979,9424.8,0.0,0.0,0.0,pre
2024-08-11,COL4,GE,2171.5765295493197,9408.0,300.0,1242.8,942.8,pre
2024-08-11,CTGN1,GN,846.1085784255998,10187.999999999985,0.0,2796.5,2796.5,pre
2024-08-11,CTGN2,GN,809.2949379808452,10190.399999999994,0.0,0.0,0.0,pre
2024-08-11,CTGN3,GN,878.1779681413475,10063.200000000003,0.0,0.0,0.0,pre
2024-08-11,CTJON2,IB,174.14860341338957,9093.6,0.0,0.0,0.0,pre
2024-08-11,CTN3,IB,229.04311993819252,18768.00000000001,555.0,1974.1,1419.1,pre
2024-08-11,CTN4,IB,245.4746269708883,20143.200000000015,0.0,0.0,0.0,pre
2024-08-11,ESC6,IB,216.01269678764103,19574.399999999998,1546.6999999999998,5004.7,3458.0,pre
2024-08-11,MALA1,GN,845.5935201900211,10104.00000000003,0.0,0.0,0.0,pre
2024-08-11,PALOS1,GN,845.2577442273549,9458.399999999989,0.0,927.4,927.4,pre
2024-08-11,PALOS3,GN,768.268690087147,9547.199999999986,0.0,0.0,0.0,pre
2024-08-11,PBCN1,GN,845.5904157349459,10732.799999999972,0.0,0.0,0.0,pre
2024-08-11,PBCN2,GN,851.4899907199094,10668.000000000015,0.0,1890.8999999999999,1890.8999999999999,pre
2024-08-11,PEGO3,GE,1313.7576088947285,10046.400000000005,0.0,0.0,0.0,pre
2024-08-11,PEGO4,GE,529.001699523683,6046.400000000003,4000.0,2379.2,-1620.8000000000002,pre
2024-08-11,PGR5,GE,2807.2380550685684,20534.399999999998,0.0,0.0,0.0,pre
2024-08-11,SAGU1,GN,844.0703046369518,10015.199999999999,0.0,0.0,0.0,pre
2024-08-11,SAGU2,GN,872.9332699793432,10070.400000000027,0.0,978.2,978.2,pre
2024-08-11,SAGU3,GN,844.4965902213702,10046.400000000029,0.0,0.0,0.0,pre
2024-08-11,SBO3,GN,876.4876233014576,9537.600000000024,0.0,4389.6,4389.6,pre
2024-08-11,SRI4R,HC,165.8423317683881,10224.0,0.0,0.0,0.0,pre
2024-08-11,SROQ1,GN,849.9766777806261,9357.600000000017,0.0,0.0,0.0,pre
2024-08-11,SROQ2,GE,1850.4119657375138,9643.2,3746.0,4756.7,1010.6999999999998,pre
2024-08-11,STC4,IB,183.16083123107964,9513.600000000002,0.0,0.0,0.0,pre
2024-08-11,TAPOWER,IB,237.687295263789,10008.000000000002,0.0,0.0,0.0,pre
2024-08-12,ACE3,IB,154.98808523266834,9266.400000000005,1578.4,2510.1,931.6999999999998,pre
2024-08-12,ACE4,GN,826.7095326917995,9103.200000000012,238.0,330.0,92.0,pre
2024-08-12,ARCOS1,IB,146.45804674334346,9494.399999999996,1267.5,2397.7999999999997,1130.2999999999997,pre
2024-08-12,ARCOS2,IB,160.4363702556669,9105.6,0.0,648.0,648.0,pre
2024-08-12,BES3,GE,2208.0526554786775,9885.599999999995,2636.0,4638.1,2002.1000000000004,pre
2024-08-12,BES5,GE,2804.386784536283,20616.0,0.0,40.9,40.9,pre
2024-08-12,CAMGI10,GN,819.6611628893979,9424.8,0.0,0.0,0.0,pre
2024-08-12,COL4,GE,2035.6511883503404,9408.0,599.0,1484.5,885.5,pre
2024-08-12,CTGN1,GN,846.1085784255998,10187.999999999985,0.0,761.3,761.3,pre
2024-08-12,CTGN2,GN,809.2949379808452,10190.399999999994,0.0,0.0,0.0,pre
2024-08-12,CTGN3,GN,843.137053720486,10063.200000000003,0.0,96.0,96.0,pre
2024-08-12,CTJON2,IB,97.8829635128002,9093.600000000002,0.0,167.0,167.0,pre
2024-08-12,CTN3,IB,217.2439003623191,18767.99999999999,905.1,2043.5,1138.4,pre
2024-08-12,CTN4,IB,233.00262669287886,20143.2,0.0,0.0,0.0,pre
2024-08-12,ESC6,IB,208.32834605402974,19574.40000000001,1956.9,5953.3,3996.4,pre
2024-08-12,MALA1,GN,841.4808987529666,10104.000000000031,0.0,71.0,71.0,pre
2024-08-12,PALOS1,GN,789.9800399644773,9458.399999999989,370.0,1411.3000000000002,1041.3000000000002,pre
2024-08-12,PALOS3,GN,768.268690087147,9547.199999999986,0.0,0.0,0.0,pre
2024-08-12,PBCN1,GN,845.5904157349459,10732.799999999972,0.0,0.0,0.0,pre
2024-08-12,PBCN2,GN,851.3963461754776,10668.000000000015,0.0,1702.6,1702.6,pre
2024-08-12,PEGO3,GE,1284.821542243988,10046.400000000005,0.0,0.0,0.0,pre
2024-08-12,PEGO4,GE,531.3844261255547,5046.4000000000015,5000.0,2808.8,-2191.2,pre
2024-08-12,PGR5,GE,2805.154480676328,20534.399999999998,0.0,36.0,36.0,pre
2024-08-12,SAGU1,GN,840.7043988138031,10015.199999999999,0.0,0.0,0.0,pre
2024-08-12,SAGU2,GN,872.9332699793432,10070.400000000027,0.0,1445.8999999999999,1445.8999999999999,pre
2024-08-12,SAGU3,GN,841.1156776556749,10046.400000000029,0.0,0.0,0.0,pre
2024-08-12,SBO3,GN,876.4876233014576,9537.600000000024,0.0,2052.3,2052.3,pre
2024-08-12,SRI4R,HC,170.05575117370893,10224.0,0.0,160.0,160.0,pre
2024-08-12,SROQ1,GN,849.9766777806261,9357.600000000017,0.0,0.0,0.0,pre
2024-08-12,SROQ2,GE,1746.1078370250534,9643.2,4089.0,4808.2,719.1999999999998,pre
2024-08-12,STC4,IB,170.26919021190704,9513.600000000004,0.0,0.0,0.0,pre
2024-08-12,TAPOWER,IB,228.29727418065536,10008.000000000004,0.0,0.0,0.0,pre
2024-08-13,ACE3,IB,150.45609049900696,9266.400000000005,1253.4,1997.4,744.0,pre
2024-08-13,ACE4,GN,848.8879046928538,9103.200000000015,0.0,97.0,97.0,pre
2024-08-13,ARCOS1,IB,146.77763945062367,9494.399999999992,1167.4,2055.1,887.6999999999998,pre
2024-08-13,ARCOS2,IB,88.91200876383772,9105.599999999997,0.0,0.0,0.0,pre
2024-08-13,BES3,GE,2209.109297462978,9885.599999999995,2631.0,5064.9,2433.8999999999996,pre
2024-08-13,BES5,GE,2549.387162398137,20616.0,0.0,1.0,1.0,pre
2024-08-13,CAMGI10,GN,817.711074399457,9424.8,0.0,0.0,0.0,pre
2024-08-13,COL4,GE,2062.807106717687,9408.0,539.0,2672.2999999999997,2133.2999999999997,pre
2024-08-13,CTGN1,GN,813.0142268354945,10187.999999999982,0.0,1251.4,1251.4,pre
2024-08-13,CTGN2,GN,809.377425518135,10190.399999999994,0.0,0.0,0.0,pre
2024-08-13,CTGN3,GN,811.2349933420774,10063.200000000004,0.0,118.0,118.0,pre
2024-08-13,CTJON2,IB,87.39186086918275,9093.599999999999,0.0,0.0,0.0,pre
2024-08-13,CTN3,IB,216.74906138107445,18767.999999999996,797.8,1905.5,1107.7,pre
2024-08-13,CTN4,IB,231.62040500019862,20143.19999999999,0.0,0.0,0.0,pre
2024-08-13,ESC6,IB,207.46918883848278,19574.400000000016,1297.1,5169.3,3872.2000000000003,pre
2024-08-13,MALA1,GN,810.5507761282635,10104.000000000036,0.0,905.3,905.3,pre
2024-08-13,PALOS1,GN,752.3750808804865,9458.400000000009,0.0,956.3,956.3,pre
2024-08-13,PALOS3,GN,768.0493568795051,9547.199999999986,0.0,0.0,0.0,pre
2024-08-13,PBCN1,GN,812.989813748512,10732.799999999965,0.0,0.0,0.0,pre
2024-08-13,PBCN2,GN,818.5637036932859,10668.000000000018,0.0,61.0,61.0,pre
2024-08-13,PEGO3,GE,1249.9164001035197,10046.400000000005,0.0,0.0,0.0,pre
2024-08-13,PEGO4,GE,466.8013570069751,5046.4000000000015,5000.0,645.0000000000001,-4355.0,pre
2024-08-13,PGR5,GE,2799.6732978806294,20534.399999999998,0.0,1751.9,1751.9,pre
2024-08-13,SAGU1,GN,840.804308451155,10015.199999999999,0.0,0.0,0.0,pre
2024-08-13,SAGU2,GN,838.9535085001552,10070.400000000034,0.0,939.6,939.6,pre
2024-08-13,SAGU3,GN,841.2142745660115,10046.400000000029,0.0,0.0,0.0,pre
2024-08-13,SBO3,GN,840.7077376908211,9537.600000000028,0.0,67.0,67.0,pre
2024-08-13,SRI4R,HC,131.70892018779344,10224.0,0.0,3767.0,3767.0,pre
2024-08-13,SROQ1,GN,850.1176643583808,9357.600000000017,0.0,0.0,0.0,pre
2024-08-13,SROQ2,GE,1737.2574419279902,9643.2,4119.0,3897.8,-221.19999999999982,pre
2024-08-13,STC4,IB,168.72699272620244,9513.599999999999,0.0,0.0,0.0,pre
2024-08-13,TAPOWER,IB,227.73776978417257,10008.0,0.0,0.0,0.0,pre
2024-08-14,ACE3,IB,160.3472239488905,9266.400000000005,575.0,1136.0,561.0,pre
2024-08-14,ACE4,GN,849.0531443887849,9103.200000000015,0.0,733.6,733.6,pre
2024-08-14,ARCOS1,IB,158.1960677873274,9494.399999999992,575.0,981.0,406.0,pre
2024-08-14,ARCOS2,IB,159.57384554559846,9105.599999999995,0.0,580.0,580.0,pre
2024-08-14,BES3,GE,2319.6482270170764,9885.599999999995,828.0,4855.7,4027.7,pre
2024-08-14,BES4,GN,853.05331,9600.0,0.0,2045.8000000000002,2045.8000000000002,pre
2024-08-14,BES5,GE,2157.1942112922006,20616.0,0.0,1856.0,1856.0,pre
2024-08-14,CAMGI10,GN,852.8696779772519,9424.8,0.0,0.0,0.0,pre
2024-08-14,COL4,GE,2171.6046789965985,9408.0,621.0,708.1,87.10000000000002,pre
2024-08-14,CTGN1,GN,846.1965259128405,10187.999999999985,0.0,997.4,997.4,pre
2024-08-14,CTGN2,GN,842.7834726801699,10190.399999999998,0.0,0.0,0.0,pre
2024-08-14,CTGN3,GN,844.7643660068367,10063.200000000003,0.0,8.0,8.0,pre
2024-08-14,CTJON2,IB,155.24605128881848,9093.600000000002,0.0,0.0,0.0,pre
2024-08-14,CTN3,IB,224.20547735507242,18768.000000000004,575.0,2170.0,1595.0,pre
2024-08-14,CTN4,IB,231.26328200087374,20143.2,0.0,0.0,0.0,pre
2024-08-14,ESC6,IB,208.22624100866437,19574.399999999998,590.0,5048.0,4458.0,pre
2024-08-14,MALA1,GN,843.8042382224834,10104.000000000031,0.0,689.0,689.0,pre
2024-08-14,PALOS1,GN,829.2538378584135,9458.399999999983,0.0,945.9,945.9,pre
2024-08-14,PALOS3,GN,803.9164215686285,9547.19999999999,0.0,0.0,0.0,pre
2024-08-14,PBCN1,GN,845.6746114713799,10732.799999999972,0.0,2073.0,2073.0,pre
2024-08-14,PBCN2,GN,851.575190663666,10668.000000000015,0.0,2392.5,2392.5,pre
2024-08-14,PEGO3,GE,1271.2494726469176,10046.400000000005,0.0,0.0,0.0,pre
2024-08-14,PEGO4,GE,445.044228087302,5736.400000000002,4310.0,-183.90000000000006,-4493.9,pre
2024-08-14,PGR5,GE,2137.587510324139,20534.399999999998,0.0,2007.9,2007.9,pre
2024-08-14,SAGU1,GN,838.3547572689517,10015.199999999999,0.0,1362.7,1362.7,pre
2024-08-14,SAGU2,GN,838.926323979184,10070.400000000034,0.0,1110.0,1110.0,pre
2024-08-14,SAGU3,GN,838.3188391861742,10046.400000000029,0.0,0.0,0.0,pre
2024-08-14,SBO3,GN,876.569993813955,9537.600000000024,0.0,7.0,7.0,pre
2024-08-14,SRI4R,HC,130.0093896713615,10224.0,150.0,2015.0,1865.0,pre
2024-08-14,SROQ1,GN,850.0869269898253,9357.600000000017,0.0,0.0,0.0,pre
2024-08-14,SROQ2,GE,1842.573095860295,9643.2,828.0,3839.2,3011.2,pre
2024-08-14,STC4,IB,169.64240623948882,9513.599999999997,0.0,0.0,0.0,pre
2024-08-14,TAPOWER,IB,224.73537649880092,10008.000000000002,0.0,1580.1,1580.1,pre
2024-08-15,ACE3,IB,176.4621781921782,9266.400000000007,0.0,0.0,0.0,pre
2024-08-15,ACE4,GN,849.071419061427,9103.200000000015,0.0,2396.9,2396.9,pre
2024-08-15,ARCOS1,IB,155.05994881193138,9494.399999999994,240.0,2075.0,1835.0,pre
2024-08-15,ARCOS2,IB,93.13113798102268,9105.599999999997,0.0,25.0,25.0,pre
2024-08-15,BES3,GE,2447.909674577164,9885.599999999995,80.0,4160.8,4080.8,pre
2024-08-15,BES4,GN,861.5349407291667,9600.0,0.0,0.0,0.0,pre
2024-08-15,BES5,GE,2800.767816744276,20616.0,0.0,3831.0,3831.0,pre
2024-08-15,CAMGI10,GN,852.8832785841612,9424.8,0.0,0.0,0.0,pre
2024-08-15,COL4,GE,2535.8958577806125,9408.0,0.0,961.0,961.0,pre
2024-08-15,CTGN1,GN,846.2109905771507,10187.999999999985,0.0,1638.0,1638.0,pre
2024-08-15,CTGN2,GN,842.7922132595381,10190.399999999998,0.0,0.0,0.0,pre
2024-08-15,CTGN3,GN,842.9918340090629,10063.200000000003,0.0,0.0,0.0,pre
2024-08-15,CTJON2,IB,157.66230183865568,9093.600000000002,0.0,0.0,0.0,pre
2024-08-15,CTN3,IB,221.3875281329924,18768.00000000001,235.0,2225.0,1990.0,pre
2024-08-15,CTN4,IB,234.50085969458667,20143.200000000004,0.0,465.0,465.0,pre
2024-08-15,ESC6,IB,212.11147529426202,19574.39999999999,245.0,4223.9,3978.8999999999996,pre
2024-08-15,MALA1,GN,844.1166009501158,10104.000000000031,0.0,10.0,10.0,pre
2024-08-15,PALOS1,GN,829.2707827962464,9458.399999999983,0.0,2836.7,2836.7,pre
2024-08-15,PALOS3,GN,803.9303917378926,9547.19999999999,0.0,0.0,0.0,pre
2024-08-15,PBCN1,GN,852.7622434034014,10732.799999999972,0.0,1420.0,1420.0,pre
2024-08-15,PBCN2,GN,851.5892691226088,10668.000000000015,0.0,0.0,0.0,pre
2024-08-15,PEGO3,GE,1318.3236196050323,10046.400000000005,0.0,0.0,0.0,pre
2024-08-15,PEGO4,GE,2540.8497993311016,10046.400000000005,0.0,110.0,110.0,pre
2024-08-15,PGR5,GE,2799.4105560912417,20534.399999999998,0.0,3460.0,3460.0,pre
2024-08-15,SAGU1,GN,837.7422777378383,10015.199999999999,0.0,2706.0,2706.0,pre
2024-08-15,SAGU2,GN,838.9423566094667,10070.400000000034,0.0,2835.2,2835.2,pre
2024-08-15,SAGU3,GN,838.3315472208925,10046.400000000029,0.0,1122.0,1122.0,pre
2024-08-15,SBO3,GN,876.5834155343043,9537.600000000024,0.0,0.0,0.0,pre
2024-08-15,SRI4R,HC,168.25,10224.0,0.0,0.0,0.0,pre
2024-08-15,SROQ1,GN,850.1051038727866,9357.600000000017,0.0,0.0,0.0,pre
2024-08-15,SROQ2,GE,2440.11337502074,9643.2,80.0,3779.8999999999996,3699.8999999999996,pre
2024-08-15,STC4,IB,172.68370185839214,9513.600000000002,0.0,0.0,0.0,pre
2024-08-15,TAPOWER,IB,175.91959002797742,10008.00000000001,0.0,910.0,910.0,pre
2024-08-16,ACE3,IB,177.21293199084872,9266.400000000003,0.0,0.0,0.0,pre
2024-08-16,ACE4,GN,849.6792235697324,9103.200000000015,0.0,1436.8000000000002,1436.8000000000002,pre
2024-08-16,ARCOS1,IB,189.4507774056286,9494.399999999998,240.0,2895.0,2655.0,pre
2024-08-16,ARCOS2,IB,164.44581740906693,9105.6,0.0,0.0,0.0,pre
2024-08-16,BES3,GE,2553.981879703814,9885.599999999995,80.0,5100.3,5020.3,pre
2024-08-16,BES4,GN,856.0042730208334,9600.0,0.0,0.0,0.0,pre
2024-08-16,BES5,GE,2800.7867932673657,20616.0,0.0,3429.0,3429.0,pre
2024-08-16,CAMGI10,GN,852.823819179187,9424.8,0.0,0.0,0.0,pre
2024-08-16,COL4,GE,2066.568162202381,9408.0,0.0,852.4,852.4,pre
2024-08-16,CTGN1,GN,845.3635166862989,10187.999999999985,0.0,2272.4,2272.4,pre
2024-08-16,CTGN2,GN,842.7543451680015,10190.399999999998,0.0,0.0,0.0,pre
2024-08-16,CTGN3,GN,844.47743540822,10063.200000000003,0.0,709.1,709.1,pre
2024-08-16,CTJON2,IB,158.04404306325347,9093.599999999997,0.0,0.0,0.0,pre
2024-08-16,CTN3,IB,238.919831734868,18768.000000000004,235.0,2609.0,2374.0,pre
2024-08-16,CTN4,IB,231.92548512649438,20143.199999999993,0.0,0.0,0.0,pre
2024-08-16,ESC6,IB,209.03801255721763,19574.400000000005,848.8000000000001,5154.4,4305.599999999999,pre
2024-08-16,PALOS1,GN,829.196749555952,9458.399999999983,0.0,2342.7,2342.7,pre
2024-08-16,PALOS3,GN,803.8689793866272,9547.19999999999,0.0,0.0,0.0,pre
2024-08-16,PBCN1,GN,852.7019035107357,10732.799999999972,0.0,0.0,0.0,pre
2024-08-16,PBCN2,GN,850.6851566366693,10668.000000000015,0.0,0.0,0.0,pre
2024-08-16,PEGO3,GE,1318.3566443701222,10046.400000000005,0.0,0.0,0.0,pre
2024-08-16,PEGO4,GE,2540.878297101447,10046.400000000005,0.0,1788.0,1788.0,pre
2024-08-16,PGR5,GE,2799.4255287712326,20534.399999999998,0.0,2193.8,2193.8,pre
2024-08-16,SAGU1,GN,837.6710255411775,10015.199999999999,0.0,0.0,0.0,pre
2024-08-16,SAGU2,GN,838.8722436050176,10070.400000000034,0.0,86.0,86.0,pre
2024-08-16,SAGU3,GN,865.0178639114481,10046.400000000029,0.0,0.0,0.0,pre
2024-08-16,SBO3,GN,836.44196066096,9537.600000000028,0.0,0.0,0.0,pre
2024-08-16,SRI4R,HC,136.20070422535213,10224.0,0.0,2155.2,2155.2,pre
2024-08-16,SROQ1,GN,850.0258476532433,9357.600000000017,0.0,0.0,0.0,pre
2024-08-16,SROQ2,GE,2548.058463995354,9643.2,1477.0,4496.8,3019.8,pre
2024-08-16,STC4,IB,170.9396307391523,9513.599999999999,0.0,0.0,0.0,pre
2024-08-16,TAPOWER,IB,227.9385451638688,10008.000000000004,0.0,0.0,0.0,pre
2024-08-17,ACE3,IB,183.7451575584909,9266.400000000003,0.0,0.0,0.0,pre
2024-08-17,ACE4,GN,881.486530890235,9103.200000000012,0.0,2490.1,2490.1,pre
2024-08-17,ARCOS1,IB,189.9791578193464,9494.399999999996,490.0,2250.0,1760.0,pre
2024-08-17,ARCOS2,IB,172.30100114215423,9105.6,0.0,0.0,0.0,pre
2024-08-17,BES3,GE,1800.6470549081498,9885.599999999995,0.0,4745.2,4745.2,pre
2024-08-17,BES4,GN,853.7720187500007,9600.0,0.0,0.0,0.0,pre
2024-08-17,BES5,GE,2802.231550737292,20616.0,0.0,3421.4,3421.4,pre
2024-08-17,CAMGI10,GN,852.8369511289364,9424.8,0.0,0.0,0.0,pre
2024-08-17,COL4,GE,2054.6078784013607,9408.0,0.0,867.0,867.0,pre
2024-08-17,CTGN1,GN,846.1618073223412,10187.999999999985,0.0,1066.6,1066.6,pre
2024-08-17,CTGN2,GN,842.7627339456743,10190.399999999998,0.0,0.0,0.0,pre
2024-08-17,CTGN3,GN,844.7294784959057,10063.200000000003,0.0,10.0,10.0,pre
2024-08-17,CTJON2,IB,164.70385732823084,9093.599999999997,0.0,0.0,0.0,pre
2024-08-17,CTN3,IB,246.21960166240405,18768.00000000001,485.0,1928.0,1443.0,pre
2024-08-17,CTN4,IB,246.19814666984388,20143.19999999999,0.0,0.0,0.0,pre
2024-08-17,ESC6,IB,237.18954501798262,19574.400000000005,495.0,4536.0,4041.0,pre
2024-08-17,MALA1,GN,841.0969313143285,10104.000000000031,0.0,931.9000000000001,931.9000000000001,pre
2024-08-17,PALOS1,GN,829.2129548338007,9458.399999999983,0.0,925.0,925.0,pre
2024-08-17,PALOS3,GN,803.8825624266809,9547.19999999999,0.0,0.0,0.0,pre
2024-08-17,PBCN1,GN,851.8775083855126,10732.799999999972,0.0,0.0,0.0,pre
2024-08-17,PBCN2,GN,850.0431051743512,10668.000000000015,0.0,0.0,0.0,pre
2024-08-17,PEGO3,GE,1305.1613465519981,10046.400000000005,0.0,0.0,0.0,pre
2024-08-17,PEGO4,GE,2539.7364164277733,10046.400000000005,0.0,72.5,72.5,pre
2024-08-17,PGR5,GE,2801.4327697911804,20534.399999999998,0.0,6452.0,6452.0,pre
2024-08-17,SAGU1,GN,860.8324916127488,10015.199999999999,0.0,0.0,0.0,pre
2024-08-17,SAGU2,GN,872.9780078249105,10070.400000000027,0.0,966.6999999999999,966.6999999999999,pre
2024-08-17,SAGU3,GN,844.5432051282025,10046.400000000029,0.0,0.0,0.0,pre
2024-08-17,SBO3,GN,870.4541148716637,9537.600000000024,0.0,0.0,0.0,pre
2024-08-17,SRI4R,HC,136.20070422535213,10224.0,0.0,0.0,0.0,pre
2024-08-17,SROQ1,GN,883.3584478926206,9357.600000000015,0.0,0.0,0.0,pre
