tech,week_start,DA cleared_pos,DA cleared_neg,Bilaterals_pos,Bilaterals_neg,IDA1_pos,IDA1_neg,IDA2_pos,IDA2_neg,IDA3_pos,IDA3_neg,IDA other_pos,IDA other_neg,Continuous_pos,Continuous_neg,REE residual_pos,REE residual_neg,phf_pos,phf_neg,phf_net
CCGT,2026-01-05,23.24684999999999,0.0,9.46225000000002,0.0,42.62722500000002,0.0,28.66497499999999,-2.2345750000000004,9.10085,-2.2776249999999996,0.0,0.0,10.610150000000006,-1.03335,0.0,0.0,0.0,0.0,0.0
Hydro,2024-01-01,43.95190000000002,0.0,714.2352000000001,0.0,4.5305,-2.8577,10.530199999999999,-4.2515,2.4446,-2.404000000000001,5.8031999999999995,-6.7036,4.8239,-3.0768,0.0,0.0,745.1590000000002,0.0,745.1590000000002
Hydro,2024-01-08,76.93370000000004,0.0,1185.3055000000022,0.0,5.316399999999999,-2.8511,14.115300000000001,-10.168,4.530799999999999,-2.403200000000001,5.0593,-6.8201,6.2094000000000005,-10.504499999999998,0.0,0.0,1252.0395999999998,0.0,1252.0395999999998
Hydro,2024-01-15,78.68270000000004,0.0,1072.279800000002,0.0,5.1377,-8.686700000000002,13.0878,-8.0196,23.443599999999996,-5.9288,14.548099999999998,-4.7856,15.487699999999998,-5.1675,15.558399999999438,0.0,1218.4356999999998,0.0,1218.4356999999998
Hydro,2024-01-22,167.50869999999992,0.0,1257.337900000001,0.0,9.8859,-5.766,17.3887,-13.695000000000002,5.175700000000001,-5.004900000000001,9.0102,-16.3667,7.706300000000001,-4.942200000000001,0.0,0.0,1421.8215,0.0,1421.8215
Hydro,2024-01-29,120.15899999999995,0.0,1192.1494000000016,0.0,9.5262,-6.1547,14.349,-11.692099999999998,6.220900000000001,-8.157999999999994,4.8403,-10.7521,3.0394,-4.1257,0.0,0.0,1310.997,0.0,1310.997
Hydro,2024-02-05,46.50629999999999,0.0,920.433400000001,0.0,7.3136,-9.7614,26.367800000000003,-11.9152,17.98719999999999,-6.927600000000001,6.2392,-10.0135,12.5951,-4.2136,0.0,0.0,993.1662000000002,0.0,993.1662000000002
Hydro,2024-02-12,147.5101,0.0,997.8272000000009,0.0,10.473899999999999,-3.001,9.058,-16.8501,6.623399999999998,-6.2622,10.4861,-8.949200000000001,2.1335,-5.2596,12.020599999999803,0.0,1167.983,0.0,1167.983
Hydro,2024-02-19,148.64439999999988,0.0,737.1278000000009,0.0,5.416399999999999,-12.363299999999999,9.17,-3.9532000000000003,7.148000000000001,-6.296399999999999,3.9894,-18.4632,4.3668000000000005,-6.3790000000000004,0.0,0.0,876.5663000000001,0.0,876.5663000000001
Hydro,2024-02-26,177.77999999999983,0.0,828.1105000000013,0.0,5.139099999999999,-18.508499999999998,16.2681,-5.0100999999999996,9.078799999999998,-6.2559999999999985,9.068900000000001,-8.2848,10.680399999999997,-3.6873,1.3790999999999087,0.0,1018.1720000000001,0.0,1018.1720000000001
Hydro,2024-03-04,261.4753999999997,0.0,1079.2146000000027,0.0,9.495500000000002,-38.3773,19.3612,-4.325100000000001,4.935600000000001,-2.5954,12.1719,-4.908000000000001,8.183699999999998,-1.6603999999999999,6.020299999999423,0.0,1347.6521,0.0,1347.6521
Hydro,2024-03-11,246.9265999999998,0.0,1382.8124000000023,0.0,6.2661,-30.674200000000006,8.4608,-6.5,6.3595000000000015,-6.0935,5.2068,-6.699399999999999,4.9428,-6.4961,1.7181999999994844,0.0,1614.3072,0.0,1614.3072
Hydro,2024-03-18,286.0501999999997,0.0,1260.4023000000043,0.0,13.590299999999997,-22.6072,9.1085,-9.657300000000003,6.859699999999999,-6.255299999999999,6.868500000000001,-4.1901,3.8539000000000008,-8.084,0.0,0.0,1525.9365999999995,0.0,1525.9365999999995
Hydro,2024-03-25,296.69199999999984,0.0,944.2770000000028,0.0,1.7187000000000001,-49.09059999999999,12.2317,-5.6805,8.0784,-7.056199999999999,6.3773,-4.3911999999999995,9.6799,-7.475299999999999,0.3372999999994022,0.0,1235.6251999999997,0.0,1235.6251999999997
Hydro,2024-04-01,607.4838000000002,0.0,644.6460000000009,0.0,97.431,-45.375899999999994,40.74869999999999,-4.6579,25.892000000000007,-1.8018000000000005,11.0419,-3.8607000000000005,10.936300000000003,-5.801399999999999,0.0,0.0,1304.7499999999998,0.0,1304.7499999999998
Hydro,2024-04-08,412.08169999999996,0.0,889.3643000000019,0.0,27.930199999999996,-30.15319999999999,28.6382,-5.0847,8.8435,-3.5442999999999993,9.7239,-8.7541,17.4818,-9.672900000000002,0.3877999999996291,0.0,1359.0301,0.0,1359.0301
Hydro,2024-04-15,262.8042000000001,0.0,791.4064000000011,0.0,13.642899999999997,-46.3267,25.3498,-7.763199999999999,3.0793000000000004,-4.4997,4.1558,-3.9443,5.939900000000001,-4.428300000000001,0.0,0.0,1049.9953,0.0,1049.9953
Hydro,2024-04-22,282.9780999999998,0.0,716.830200000001,0.0,8.898,-24.158700000000003,24.3916,-5.659800000000001,8.7792,-3.1550999999999996,8.9191,-4.5153,14.529699999999998,-5.422999999999999,0.7113999999997844,0.0,1010.9402000000001,0.0,1010.9402000000001
Hydro,2024-04-29,201.36649999999992,0.0,609.4952000000012,0.0,4.2717,-20.5238,11.2808,-4.3219,4.4741,-3.3941,7.435899999999999,-3.438,6.3629999999999995,-3.2775,0.0,0.0,805.866,0.0,805.866
Hydro,2024-05-06,216.58869999999985,0.0,597.8451000000013,0.0,7.854,-6.584699999999998,16.132400000000004,-7.7733,7.433099999999999,-4.2316,7.6375,-3.191,13.1467,-9.255100000000002,0.8915000000000219,0.0,815.7332,0.0,815.7332
Hydro,2024-05-13,225.61029999999988,0.0,559.7295000000016,0.0,4.9241,-19.420899999999993,17.077299999999997,-7.992999999999999,4.7176,-4.930300000000001,5.700699999999999,-6.0209,10.973299999999998,-3.7528,0.0,0.0,771.3102000000001,0.0,771.3102000000001
Hydro,2024-05-20,183.82640000000004,0.0,560.5575000000005,0.0,10.961599999999999,-6.4572,21.28,-5.607200000000001,5.138899999999999,-4.5867,5.6672,-3.204100000000001,8.862799999999996,-3.1486,0.0,0.0,752.2547,0.0,752.2547
Hydro,2024-05-27,202.88979999999992,0.0,428.65790000000027,0.0,13.7491,-12.655900000000006,15.278700000000002,-9.9297,5.0997,-2.8737000000000004,6.5367999999999995,-8.0089,4.6297999999999995,-5.5942,0.0,0.0,617.5685,0.0,617.5685
Hydro,2024-06-03,177.77829999999994,0.0,614.4411000000007,0.0,7.904400000000001,-7.2085,21.120799999999996,-11.969,5.8887,-5.7482,8.4712,-4.4955,10.340699999999998,-4.2561,0.0,0.0,786.6662000000001,0.0,786.6662000000001
Hydro,2024-06-10,131.2567,0.0,418.583,0.0,11.599300000000001,-9.5778,19.545,-10.226,7.293199999999999,-3.4377000000000004,4.6306,-2.8203999999999994,5.9674,-3.9397999999999995,1.3328000000000344,0.0,544.3018,0.0,544.3018
Hydro,2024-06-17,138.4418,0.0,507.55050000000006,0.0,12.4812,-14.1902,25.0473,-11.5252,2.899,-2.2021,0.0,0.0,13.377600000000003,-6.2303,0.0,0.0,524.6094999999999,0.0,524.6094999999999
Hydro,2024-06-24,141.9331,0.0,507.84290000000027,0.0,8.3958,-14.741299999999997,16.354499999999994,-12.215900000000005,2.4071000000000002,-2.1936,0.0,0.0,8.756900000000002,-4.3395,0.0,0.0,633.0704,0.0,633.0704
Hydro,2024-07-01,120.08610000000004,0.0,417.3572999999999,0.0,9.2265,-7.837300000000001,16.319200000000002,-12.151000000000002,1.6052,-1.1126,0.0,0.0,5.7463999999999995,-3.5032,0.0,0.0,529.1479999999999,0.0,529.1479999999999
Hydro,2024-07-08,105.80359999999999,0.0,443.9867999999997,0.0,2.1609,-0.6233,11.439499999999997,-3.7569,2.2986,-0.7253000000000001,0.0,0.0,18.236499999999996,-3.1055,1.1060000000000514,0.0,570.7095999999999,0.0,570.7095999999999
Hydro,2024-07-15,124.77630000000002,0.0,388.6881999999997,0.0,7.3599,-3.6074,16.420499999999993,-9.876999999999997,1.0447000000000002,-4.2989,0.0,0.0,10.789299999999997,-2.5484999999999998,1.350699999999918,0.0,534.2033,0.0,534.2033
Hydro,2024-07-22,191.57649999999998,0.0,323.0116999999998,0.0,5.9725,-1.6692999999999998,17.871599999999997,-13.141099999999998,1.4420000000000002,-3.1348,0.0,0.0,10.207600000000001,-5.350400000000001,0.0,0.0,529.382,0.0,529.382
Hydro,2024-07-29,176.09330000000006,0.0,367.4398999999992,0.0,4.6095,-6.691799999999999,21.026800000000005,-10.149000000000001,2.9787,-0.9624,0.0,0.0,11.2642,-4.8412,0.0,0.0,545.3124,0.0,545.3124
Hydro,2024-08-05,76.9287,0.0,449.81339999999966,0.0,10.2745,-5.458799999999999,14.728600000000002,-13.1602,3.162,-3.6249000000000007,0.0,0.0,12.694899999999997,-2.4038999999999997,0.0,0.0,540.8789999999999,0.0,540.8789999999999
Hydro,2024-08-12,44.174400000000006,0.0,417.98929999999984,0.0,6.2625,-6.0054,14.852199999999998,-14.086400000000003,2.0469999999999997,-2.1980000000000004,0.0,0.0,10.6968,-4.752700000000001,0.0,0.0,462.5598,0.0,462.5598
Hydro,2024-08-19,41.70420000000001,0.0,396.0196000000001,0.0,34.0348,-4.2952,18.395699999999994,-11.4347,1.3734,-2.4967,0.0,0.0,8.9816,-25.749799999999983,0.0,0.0,454.63250000000005,0.0,454.63250000000005
Hydro,2024-08-26,77.94780000000002,0.0,492.4497999999997,0.0,2.8948,-3.1473,20.901000000000003,-8.8737,3.9603,-3.61,0.0,0.0,16.387,-5.7814,0.0,0.0,568.0813,0.0,568.0813
Hydro,2024-09-02,64.7707,0.0,415.1537999999997,0.0,5.8021,-6.772300000000002,17.185299999999994,-12.192,2.4821,-1.1907,0.0,0.0,15.668099999999999,-7.5559,0.0,0.0,475.2738000000001,0.0,475.2738000000001
Hydro,2024-09-09,55.696999999999996,0.0,405.2318999999999,0.0,5.9254999999999995,-11.3261,11.405799999999996,-16.4204,1.5858999999999999,-0.4202,0.0,0.0,4.643800000000001,-4.5577000000000005,0.0,0.0,438.2702,0.0,438.2702
Hydro,2024-09-16,89.4748,0.0,514.8900999999996,0.0,12.726499999999998,-6.771400000000001,8.162399999999998,-5.3649,6.800599999999999,-1.9378000000000002,0.0,0.0,15.369299999999999,-3.4977999999999994,1.1130000000000564,0.0,602.9012,0.0,602.9012
Hydro,2024-09-23,105.22670000000001,0.0,363.17289999999986,0.0,9.2137,-3.8689,21.485999999999997,-14.729299999999995,4.2786,-3.0542,0.0,0.0,13.352199999999998,-5.7976,0.0,0.0,465.9838,0.0,465.9838
Hydro,2024-09-30,88.37770000000005,0.0,568.4058000000003,0.0,16.078400000000002,-9.042900000000001,17.433,-13.9572,2.4075,-3.7663,0.0,0.0,14.180499999999999,-6.913600000000001,0.0,0.0,636.0685999999998,0.0,636.0685999999998
Hydro,2024-10-07,103.88990000000001,0.0,572.4647999999999,0.0,8.585500000000001,-3.2661,16.5811,-8.646700000000003,2.3351,-3.6895,0.0,0.0,14.500599999999997,-9.8347,0.0,0.0,678.9704,0.0,678.9704
Hydro,2024-10-14,122.35160000000005,0.0,662.7941999999994,0.0,6.5798000000000005,-4.5355,10.762899999999997,-11.7107,4.2794,-4.6156,0.0,0.0,19.927399999999995,-8.9359,0.0,0.0,759.8321,0.0,759.8321
Hydro,2024-10-21,125.4103,0.0,772.6963000000007,0.0,14.191799999999999,-3.5533,15.14599999999999,-16.799299999999995,3.0305,-2.5572999999999997,0.0,0.0,18.3404,-20.13640000000001,0.0,0.0,881.4205999999999,0.0,881.4205999999999
Hydro,2024-10-28,108.62680000000006,0.0,852.4320000000002,0.0,5.196,-0.5283,19.6488,-9.474599999999997,3.6501,-3.4210000000000003,0.0,0.0,14.1547,-7.538000000000001,0.0,0.0,911.095,0.0,911.095
Hydro,2024-11-04,124.66250000000001,0.0,854.2458000000004,0.0,3.7478000000000002,-1.3150000000000002,18.333500000000004,-6.3027,3.6779,-2.3116000000000003,0.0,0.0,11.920200000000003,-5.9844,0.0,0.0,947.2696000000001,0.0,947.2696000000001
Hydro,2024-11-11,85.4502,0.0,690.3811999999997,0.0,7.528599999999999,-1.9967,19.0813,-12.047600000000003,3.6001,-0.9674,0.0,0.0,7.5246,-3.5636,0.0,0.0,738.3289000000001,0.0,738.3289000000001
Hydro,2024-11-18,114.21549999999999,0.0,516.4460000000001,0.0,9.971599999999999,-13.382000000000001,28.974900000000005,-16.3078,4.4967,-1.9304,0.0,0.0,14.4038,-3.2866,0.0,0.0,596.0581000000001,0.0,596.0581000000001
Hydro,2024-11-25,173.61490000000003,0.0,541.0349999999996,0.0,14.3463,-3.9170999999999996,14.338499999999998,-13.107999999999995,2.7719,-3.2379000000000002,0.0,0.0,17.1634,-12.32,0.0,0.0,681.052,0.0,681.052
Hydro,2024-12-02,177.2656,0.0,378.7292999999996,0.0,6.9857,-1.4411,15.189199999999996,-12.979000000000001,5.750900000000001,-1.2488000000000001,0.0,0.0,11.046,-9.6147,0.0,0.0,549.4316,0.0,549.4316
Hydro,2024-12-09,276.7271999999998,0.0,478.0837,0.0,4.9399,-2.7176,16.825599999999998,-8.1999,3.5334,-3.5715000000000003,0.0,0.0,14.827000000000002,-6.1439,3.13639999999981,0.0,752.5924999999999,0.0,752.5924999999999
Hydro,2024-12-16,165.69889999999998,0.0,450.57860000000005,0.0,10.324,-5.7151,12.7155,-7.835000000000002,2.4215,-3.3508000000000004,0.0,0.0,12.758099999999999,-11.2234,1.5509000000000128,0.0,588.6515,0.0,588.6515
Hydro,2024-12-23,291.81769999999995,0.0,328.97709999999995,0.0,8.4007,-14.579299999999996,8.479399999999998,-9.7008,2.9022,-2.6548,0.0,0.0,12.790899999999997,-8.813799999999999,0.0,0.0,559.5295000000001,0.0,559.5295000000001
Hydro,2024-12-30,154.9255,0.0,391.99179999999984,0.0,9.542000000000002,-2.499,17.696199999999997,-6.770499999999999,3.5236999999999994,-1.7551,0.0,0.0,11.548799999999996,-2.7836,0.0,0.0,541.8981,0.0,541.8981
Hydro,2025-01-06,60.58670000000001,0.0,580.3717000000001,0.0,3.6012,-3.0902,18.168000000000003,-6.298800000000002,5.892600000000001,-1.5528,0.0,0.0,16.1873,-3.1885999999999997,0.0,0.0,630.2625000000002,0.0,630.2625000000002
Hydro,2025-01-13,122.82010000000005,0.0,987.8811000000017,0.0,7.069,-2.8858,12.926599999999997,-9.779800000000002,4.1683,-5.8142,0.0,0.0,7.7346,-8.7531,0.0,0.0,1098.7849,0.0,1098.7849
Hydro,2025-01-20,104.2876,0.0,926.8620000000006,0.0,6.0146999999999995,-5.656600000000002,14.8154,-12.458900000000003,2.5987000000000005,-2.425,0.0,0.0,8.944,-12.3767,1.01139999999981,0.0,992.4078,0.0,992.4078
Hydro,2025-01-27,142.78379999999999,0.0,1034.295800000002,0.0,4.3757,-3.8900999999999994,18.008399999999995,-9.378999999999998,6.263800000000001,-4.317499999999999,0.0,0.0,16.698700000000002,-5.9459,0.0,0.0,1156.4207999999999,0.0,1156.4207999999999
Hydro,2025-02-03,247.90609999999995,0.0,1313.8950000000025,0.0,7.4917,-1.3625999999999998,8.4343,-4.890799999999999,2.3378,-6.0131000000000006,0.0,0.0,8.6704,-13.7612,0.0,0.0,1522.3743,0.0,1522.3743
Hydro,2025-02-10,241.02000000000004,0.0,1249.5175000000013,0.0,9.774899999999999,-2.568100000000001,10.834799999999998,-9.138599999999999,1.0111999999999999,-4.765,0.0,0.0,9.8053,-6.3873000000000015,0.0,0.0,1462.1985999999997,0.0,1462.1985999999997
Hydro,2025-02-17,197.3179,0.0,999.1633000000013,0.0,7.224700000000001,-5.0358,16.736599999999996,-6.8885,3.9176,-5.0398,0.0,0.0,7.488999999999999,-3.5715,0.0,0.0,1145.0072,0.0,1145.0072
Hydro,2025-02-24,186.73949999999996,0.0,946.0391000000014,0.0,5.0385,-3.0503,12.781099999999999,-8.9619,3.2009,-6.959199999999999,0.0,0.0,5.229500000000002,-9.254500000000002,0.0,0.0,1034.6092999999998,0.0,1034.6092999999998
Hydro,2025-03-03,155.72179999999997,0.0,867.7633000000009,0.0,9.744999999999997,-17.603400000000004,25.921,-7.966199999999998,5.8011,-4.6059,0.0,0.0,10.219500000000002,-6.3263,0.0,0.0,965.5014999999999,0.0,965.5014999999999
Hydro,2025-03-10,277.86779999999993,0.0,1236.4592000000025,0.0,2.8294,-8.965799999999998,13.901499999999997,-8.205000000000002,8.1636,-5.5506,0.0,0.0,18.187300000000004,-11.529300000000001,0.0,0.0,1420.3643,0.0,1420.3643
Hydro,2025-03-17,322.7252,0.0,983.7970999999964,0.0,6.0754,-5.649499999999999,18.809449999999995,-5.348775000000002,5.616775000000002,-5.210775,0.0,0.0,13.682625000000002,-6.084,0.0,0.0,1250.6089250000002,0.0,1250.6089250000002
Hydro,2025-03-24,259.4706999999999,0.0,1151.1912999999909,0.0,1.6284750000000001,-10.1442,10.386050000000003,-17.544825000000007,3.34645,-4.089575000000001,0.0,0.0,3.7886499999999987,-7.308250000000001,0.0,0.0,1340.4769500000014,0.0,1340.4769500000014
Hydro,2025-03-31,252.0596999999999,0.0,993.7032999999944,0.0,2.0452999999999997,-24.084424999999996,8.829674999999998,-6.863499999999998,3.8713749999999996,-5.510075,0.0,0.0,7.843525000000001,-3.242875,0.0,0.0,1205.4561499999998,0.0,1205.4561499999998
Hydro,2025-04-07,282.3302999999999,0.0,1077.2052999999942,0.0,2.318525,-27.470049999999993,6.117424999999998,-13.253024999999994,1.7748750000000002,-6.2568,0.0,0.0,4.372299999999999,-7.8469000000000015,0.0,0.0,1272.8451500000008,0.0,1272.8451500000008
Hydro,2025-04-14,289.22209999999995,0.0,737.9545999999957,0.0,1.91045,-25.417949999999998,5.003275000000001,-17.997050000000005,1.69325,-2.8574749999999995,0.0,0.0,7.425099999999999,-5.200475000000001,0.0,0.0,962.8332249999996,0.0,962.8332249999996
Hydro,2025-04-21,210.78310000000002,0.0,1056.2065999999957,0.0,8.132874999999999,-4.834674999999999,16.783375000000017,-11.750350000000003,3.1890500000000013,-4.579525,0.0,0.0,6.5173,-7.800700000000003,0.0,0.0,1257.1987000000004,0.0,1257.1987000000004
Hydro,2025-04-28,298.55089999999996,0.0,824.0267999999966,0.0,9.664225000000002,-10.275475000000002,9.671074999999991,-12.890225,6.190499999999998,-6.3549250000000015,0.0,0.0,14.029924999999997,-9.915975000000001,0.0,0.0,1023.3628999999997,0.0,1023.3628999999997
Hydro,2025-05-05,304.8703999999999,0.0,954.3443999999954,0.0,3.08955,-12.061749999999993,11.230449999999998,-17.739074999999993,2.6662499999999993,-3.742325,0.0,0.0,7.917875000000002,-8.951925000000003,0.0,0.0,1150.3796499999994,0.0,1150.3796499999994
Hydro,2025-05-12,281.6648,0.0,983.5283999999962,0.0,4.6877249999999995,-20.348199999999974,6.700799999999998,-19.526775000000004,2.1055999999999995,-2.61885,0.0,0.0,4.590775000000001,-8.062225000000003,0.0,0.0,1155.2257499999998,0.0,1155.2257499999998
Hydro,2025-05-19,275.89060000000006,0.0,743.780999999998,0.0,1.3934,-13.870549999999987,5.088,-10.542049999999996,1.3599,-3.597225,0.0,0.0,2.272175,-8.416524999999998,0.0,0.0,875.2235499999997,0.0,875.2235499999997
Hydro,2025-05-26,241.4006,0.0,684.3568999999975,0.0,6.319450000000001,-3.883425000000001,9.347024999999999,-5.573500000000001,2.391599999999999,-1.3922249999999998,0.0,0.0,7.177999999999996,-2.858975,0.0,0.0,823.194125,0.0,823.194125
Hydro,2025-06-02,249.68680000000015,0.0,587.6077000000009,0.0,3.6748000000000003,-6.250125,14.514125000000002,-9.754774999999995,2.2124750000000004,-3.7422249999999995,0.0,0.0,3.7531499999999993,-3.5826500000000014,0.0,0.0,670.9078249999997,0.0,670.9078249999997
Hydro,2025-06-09,279.6705,0.0,522.7556999999989,0.0,7.3247,-7.232550000000001,9.992975000000005,-12.065750000000019,2.2513750000000003,-2.5860750000000006,0.0,0.0,3.9928,-3.08825,0.0,0.0,613.4499249999999,0.0,613.4499249999999
Hydro,2025-06-16,321.63719999999995,0.0,563.4199999999988,0.0,9.023649999999998,-8.669849999999999,13.386674999999995,-11.152475,1.6679,-2.1704000000000003,0.0,0.0,6.7012750000000025,-3.78735,0.0,0.0,749.3958749999999,0.0,749.3958749999999
Hydro,2025-06-23,264.1163999999998,0.0,478.70059999999853,0.0,7.150674999999998,-11.545524999999987,9.614625000000004,-11.608275000000008,1.3591249999999997,-2.25205,0.0,0.0,3.9646999999999992,-3.129425,0.0,0.0,640.9712250000005,0.0,640.9712250000005
Hydro,2025-06-30,232.0624999999998,0.0,489.8142999999952,0.0,3.69585,-6.297825,21.24837499999998,-10.545399999999995,2.260775,-1.5185749999999998,0.0,0.0,11.692399999999996,-6.672475,0.0,0.0,638.9757500000003,0.0,638.9757500000003
Hydro,2025-07-07,149.68869999999995,0.0,484.44229999999925,0.0,3.583824999999999,-4.5219000000000005,15.538025000000006,-8.677050000000001,1.82325,-1.884925,0.0,0.0,6.705675000000003,-4.609525000000001,0.0,0.0,554.4027500000003,0.0,554.4027500000003
Hydro,2025-07-14,119.82659999999997,0.0,467.7563999999992,0.0,1.7854499999999995,-3.8321749999999994,9.736950000000006,-10.722774999999999,2.130575,-2.702825,0.0,0.0,5.1153249999999995,-4.404799999999999,0.0,0.0,426.6583250000001,0.0,426.6583250000001
Hydro,2025-07-21,96.01239999999994,0.0,460.615600000001,0.0,2.3651500000000003,-3.5669750000000002,11.273150000000006,-14.088349999999991,1.1886999999999999,-2.4871499999999997,0.0,0.0,4.616275000000001,-3.033475,0.0,0.0,510.2155499999999,0.0,510.2155499999999
Hydro,2025-07-28,99.36299999999997,0.0,368.9009000000009,0.0,2.5273000000000003,-4.467575000000004,6.518924999999992,-5.725275,1.1722000000000001,-1.1625500000000004,0.0,0.0,5.550049999999999,-2.074675,0.0,0.0,389.14337500000005,0.0,389.14337500000005
Hydro,2025-08-04,79.99429999999998,0.0,551.1859000000011,0.0,4.191675,-11.293349999999997,13.344924999999991,-3.8086,1.4891999999999999,-2.193175,0.0,0.0,12.055524999999998,-2.6065,0.0,0.0,577.554675,0.0,577.554675
Hydro,2025-08-11,116.20479999999998,0.0,530.3837000000024,0.0,6.670400000000002,-6.116,11.987575,-4.75365,4.419099999999999,-1.6151500000000005,0.0,0.0,6.375549999999999,-4.0905,0.0,0.0,609.7642249999999,0.0,609.7642249999999
Hydro,2025-08-18,88.3584,0.0,463.27449999999897,0.0,2.786175,-5.6908249999999985,17.290099999999992,-8.714699999999999,1.0305000000000002,-2.408925,0.0,0.0,6.369924999999999,-4.381550000000001,0.0,0.0,502.7078750000004,0.0,502.7078750000004
Hydro,2025-08-25,101.28949999999996,0.0,487.51270000000096,0.0,2.383325,-10.554624999999994,14.15265000000001,-6.465700000000001,1.832775,-1.4075499999999996,0.0,0.0,6.486049999999998,-2.7483749999999993,0.0,0.0,519.9628250000003,0.0,519.9628250000003
Hydro,2025-09-01,78.07519999999994,0.0,458.5733999999996,0.0,4.5577000000000005,-10.543899999999997,13.223025000000002,-7.632175000000002,1.441675,-1.286275,0.0,0.0,3.296225000000001,-3.118775,0.0,0.0,480.29845000000023,0.0,480.29845000000023
Hydro,2025-09-08,49.9212,0.0,611.6628999999988,0.0,6.1384500000000015,-6.725974999999998,15.725400000000002,-5.916424999999999,2.0596,-1.0926250000000006,0.0,0.0,6.27615,-5.823975,0.0,0.0,608.884175,0.0,608.884175
Hydro,2025-09-15,65.2177,0.0,678.3371999999997,0.0,4.104875,-4.444900000000001,12.769875000000003,-8.105274999999995,1.7515499999999995,-1.2676499999999997,0.0,0.0,4.109774999999999,-4.8961749999999995,0.0,0.0,672.9483249999995,0.0,672.9483249999995
Hydro,2025-09-22,98.96860000000001,0.0,492.47929999999957,0.0,5.98215,-5.356375,10.012174999999997,-8.841400000000004,2.083425,-2.6426250000000007,0.0,0.0,3.22815,-7.271974999999999,0.0,0.0,556.2126499999998,0.0,556.2126499999998
Hydro,2025-09-29,49.925449999999984,0.0,584.429849999998,0.0,12.627300000000002,-6.422549999999998,12.194475,-12.2884,1.167325,-4.021249999999999,0.0,0.0,3.770525,-2.7703999999999995,0.0,0.0,584.2902750000001,0.0,584.2902750000001
Hydro,2025-10-06,93.77919999999995,0.0,603.2161499999986,0.0,3.6772500000000004,-4.198450000000001,15.439124999999999,-6.756074999999999,1.641925,-1.0280250000000002,0.0,0.0,4.811599999999999,-2.979125,0.0,0.0,619.5186250000003,0.0,619.5186250000003
Hydro,2025-10-13,124.57157500000028,0.0,553.0158499999985,0.0,7.9163499999999996,-8.18485,19.807750000000006,-7.461674999999999,4.383,-1.2982999999999998,0.0,0.0,6.79595,-3.283149999999999,0.0,0.0,626.6994000000002,0.0,626.6994000000002
Hydro,2025-10-20,111.76282500000016,0.0,442.789674999998,0.0,3.1268499999999975,-14.86140000000001,13.148975000000002,-8.635075000000002,1.076875,-1.42485,0.0,0.0,6.809550000000001,-3.8341499999999993,0.0,0.0,454.5700000000005,0.0,454.5700000000005
Hydro,2025-10-27,118.93932500000017,0.0,490.77722499999913,0.0,4.0689,-13.02955,14.76125000000001,-12.682824999999998,1.9517250000000004,-4.385375000000001,0.0,0.0,6.283875,-1.65825,0.0,0.0,469.9766000000002,0.0,469.9766000000002
Hydro,2025-11-03,135.3630250000001,0.0,436.10352499999976,0.0,3.6072000000000015,-11.436775000000003,9.803075,-8.227875000000001,2.1273250000000004,-0.9495499999999998,0.0,0.0,11.562674999999999,-5.3574,0.0,0.0,452.08130000000006,0.0,452.08130000000006
Hydro,2025-11-10,161.56367500000022,0.0,441.50222499999944,0.0,2.3356,-8.35865,7.521175,-7.391500000000001,5.7992,-3.6656750000000002,0.0,0.0,9.187025000000004,-3.5595749999999997,0.0,0.0,492.4235500000001,0.0,492.4235500000001
Hydro,2025-11-17,141.54592500000018,0.0,792.5442749999996,0.0,8.161075,-9.406700000000003,15.234525000000001,-6.507075000000005,3.9492499999999997,-1.2575249999999996,0.0,0.0,9.934274999999992,-7.98085,0.0,0.0,830.2339750000001,0.0,830.2339750000001
Hydro,2025-11-24,150.77965000000006,0.0,790.3676749999994,0.0,3.0776499999999993,-8.609649999999993,16.0996,-7.110000000000001,3.772775,-1.6443249999999996,0.0,0.0,5.884925000000001,-5.410324999999999,0.0,0.0,806.604925,0.0,806.604925
Hydro,2025-12-01,141.66037500000007,0.0,621.9029749999983,0.0,6.579375000000001,-15.280324999999987,9.031875000000003,-7.578700000000001,4.1339000000000015,-2.301775,0.0,0.0,11.246200000000002,-6.923675000000001,0.0,0.0,682.0784250000003,0.0,682.0784250000003
Hydro,2025-12-08,140.29375000000016,0.0,841.5048999999971,0.0,6.653575000000001,-1.07835,16.55195,-5.5909,3.5430749999999995,-1.200025,0.0,0.0,9.063175,-4.621849999999999,0.0,0.0,927.8698500000007,0.0,927.8698500000007
Hydro,2025-12-15,127.94415000000035,0.0,960.8885750000004,0.0,5.023875000000001,-6.015200000000004,10.244350000000003,-5.8024000000000004,1.5122,-2.604725,0.0,0.0,6.967900000000001,-6.716524999999999,0.0,0.0,1008.8188499999998,0.0,1008.8188499999998
Hydro,2025-12-22,184.46857500000021,0.0,831.8722999999983,0.0,7.38625,-9.342075000000003,7.750600000000005,-6.5922,3.0781000000000005,-1.5534,0.0,0.0,17.198275000000006,-7.8230249999999995,0.0,0.0,978.328725000001,0.0,978.328725000001
Hydro,2025-12-29,98.86770000000017,0.0,872.1555499999994,0.0,6.803349999999999,-4.540599999999993,17.637125000000005,-4.245300000000001,6.2203,-3.9811999999999994,0.0,0.0,8.493749999999999,-4.906375000000001,0.0,0.0,486.5979250000003,0.0,486.5979250000003
