tech,week_start,DA cleared_pos,DA cleared_neg,Bilaterals_pos,Bilaterals_neg,IDA1_pos,IDA1_neg,IDA2_pos,IDA2_neg,IDA3_pos,IDA3_neg,IDA other_pos,IDA other_neg,Continuous_pos,Continuous_neg,REE residual_pos,REE residual_neg,phf_pos,phf_neg,phf_net
Coal,2024-09-23,0.48,0.0,0.0,0.0,0.09,0.0,0.55,0.0,0.008400000000000001,0.0,0.0,0.0,0.0,0.0,16.515,0.0,17.6434,0.0,17.6434
Coal,2024-10-14,1.5390000000000001,0.0,0.0,0.0,0.0,0.0,6.218999999999999,0.0,0.05,0.0,0.0,0.0,0.181,-0.29,0.6649999999999999,0.0,8.654,0.0,8.654
Coal,2024-10-21,2.052,0.0,0.0,0.0,0.0,0.0,7.809699999999999,0.0,0.25,-0.72,0.0,0.0,0.7518,0.0,2.220446049250313e-16,0.0,9.8888,0.0,9.8888
Coal,2024-10-28,2.052,0.0,0.0,0.0,0.0,0.0,8.045300000000001,0.0,0.7721999999999999,0.0,0.0,0.0,2.5495,-0.0401,1.8449999999999998,0.0,14.593,0.0,14.593
Coal,2024-11-04,1.026,0.0,0.0,0.0,0.0,0.0,1.8083,0.0,0.065,0.0,0.0,0.0,1.3417000000000001,-0.665,0.20499999999999965,0.0,4.441,0.0,4.441
Coal,2024-11-11,1.5390000000000001,0.0,0.0,0.0,0.0,0.0,6.3627,-0.003,0.34,-0.1164,0.0,0.0,0.096,-2.4322999999999992,0.45399999999999985,0.0,7.9923,0.0,7.9923
Coal,2024-11-25,23.0658,0.0,0.0,0.0,0.06,-1.4743,13.078,-0.5521,0.5462,-0.18430000000000002,0.0,0.0,2.526,-0.3766,0.18400000000000016,0.0,35.349199999999996,0.0,35.349199999999996
Coal,2024-12-02,15.272,0.0,0.0,0.0,0.419,-0.76,2.4699999999999998,-0.73,0.0,-4.55,0.0,0.0,0.25859999999999994,-1.5047,0.0,0.0,11.6496,0.0,11.6496
Coal,2024-12-09,36.390100000000004,0.0,0.0,0.0,0.084,-2.8157,1.0279000000000003,-8.273900000000001,0.1075,-2.3,0.0,0.0,0.12,-0.8303000000000001,0.0,0.0,26.2828,0.0,26.2828
Coal,2024-12-16,1.779,0.0,0.0,0.0,0.0,-0.1809,7.268,-0.223,1.062,0.0,0.0,0.0,0.47620000000000007,-0.10909999999999999,0.06500000000000128,0.0,10.1272,0.0,10.1272
Coal,2025-01-13,27.410800000000002,0.0,0.0,0.0,0.7318,-0.4276,2.992,-10.3751,1.0126,-0.06,0.0,0.0,1.1993,-1.8091000000000002,0.0,0.0,19.141099999999998,0.0,19.141099999999998
Coal,2025-01-20,28.0708,0.0,0.0,0.0,0.185,-0.2251,2.88,-0.3038,0.06,-0.21180000000000002,0.0,0.0,0.145,-0.8135,0.0,0.0,23.2302,0.0,23.2302
Coal,2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.08,0.0,0.08
Coal,2025-02-03,14.4903,0.0,0.0,0.0,0.03,-0.8281000000000001,6.102,-0.465,1.03,-0.1703,0.0,0.0,1.5608,-0.136,0.06000000000000005,0.0,20.091,0.0,20.091
Coal,2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,-0.36000000000000004,0.0,0.0,0.45,0.0,0.45
Coal,2025-03-03,1.932,0.0,0.0,0.0,2.3538,-0.003,0.6113,0.0,0.48200000000000004,0.0,0.0,0.0,0.6626,0.0,13.5772,0.0,19.6189,0.0,19.6189
Coal,2025-03-17,0.0,0.0,0.0,0.0,1.16775,0.0,1.7203500000000003,0.0,0.41797500000000004,-0.00025,0.0,0.0,1.443425,-1.1797000000000002,7.3499,0.0,12.0994,0.0,12.0994
Coal,2025-03-24,0.0,0.0,0.0,0.0,3.2625,0.0,1.9613,0.0,0.16030000000000003,0.0,0.0,0.0,0.7287750000000004,0.0,7.733124999999999,0.0,13.846,0.0,13.846
Coal,2025-03-31,0.0,0.0,0.498,0.0,6.751125,0.0,2.7712499999999998,0.0,0.511325,0.0,0.0,0.0,0.6231749999999999,0.0,5.543575000000001,0.0,16.61515,0.0,16.61515
Coal,2025-04-07,0.0,0.0,0.996,0.0,6.0751,-0.003,2.9800500000000003,-0.02975,0.47125,0.0,0.0,0.0,2.7298,-0.2065,11.108474999999999,0.0,24.360675,0.0,24.360675
Coal,2025-04-14,0.0,0.0,1.494,0.0,1.1075750000000002,0.0,5.4055,0.0,0.12695,0.0,0.0,0.0,0.20565000000000005,-0.009775,22.67955,0.0,31.019225,0.0,31.019225
Coal,2025-04-21,0.0,0.0,0.0,0.0,0.9377250000000001,0.0,0.8926499999999999,0.0,0.0,0.0,0.0,0.0,0.0129,0.0,30.94,0.0,32.783275,0.0,32.783275
Coal,2025-04-28,0.0,0.0,0.0,0.0,5.3128,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.515,0.0,25.9413,0.0,31.7713,0.0,31.7713
Coal,2025-05-05,0.0,0.0,0.0,0.0,3.1762499999999996,0.0,0.12375,0.0,0.35,0.0,0.0,0.0,0.0,0.0,28.9,0.0,32.55,0.0,32.55
Coal,2025-05-12,0.0,0.0,0.0,0.0,0.09,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,5.2299999999999995,0.0,5.2299999999999995
Coal,2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,2.40625,0.0,0.297975,0.0,0.0,0.0,1.692625,-0.0025,0.0,0.0,3.6762499999999996,0.0,3.6762499999999996
Coal,2025-06-23,0.0,0.0,0.0,0.0,1.04375,0.0,2.8401750000000003,0.0,0.21185,-0.18,0.0,0.0,0.2921,-0.86645,27.045450000000002,0.0,31.433325,0.0,31.433325
Coal,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,4.311249999999999,-1.692675,0.21375,0.0,0.0,0.0,2.7281749999999994,-1.247625,0.0,0.0,5.665675,0.0,5.665675
Coal,2025-07-07,0.0,0.0,0.0,0.0,0.0,-0.11519999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal,2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,3.0105,0.0,0.0,0.0,0.0,0.0,0.16575,0.0,0.0,0.0,3.0262499999999997,0.0,3.0262499999999997
Coal,2025-09-22,6.27,0.0,0.0,0.0,0.0,-2.2145000000000006,0.0,-0.1063,0.0,0.0,0.0,0.0,0.0,-0.0287,0.0,0.0,0.0,0.0,0.0
Coal,2025-10-13,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.02875,0.0,0.0,0.0,11.11,0.0,11.11
Coal,2025-10-27,0.0,0.0,0.0,0.0,1.155,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.51125,0.0,1.11375,0.0,2.94,0.0,2.94
Coal,2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,2.843875,0.0,0.0,0.0,0.0,0.0,0.2648,0.0,1.6927999999999996,0.0,4.801475,0.0,4.801475
Coal,2025-12-01,0.0,0.0,0.0,0.0,1.7225,0.0,1.6075000000000002,0.0,0.0225,0.0,0.0,0.0,0.605,-0.0075,7.22375,0.0,11.18125,0.0,11.18125
Coal,2025-12-08,0.0,0.0,0.0,0.0,1.4202249999999998,0.0,2.783925,0.0,0.05915000000000001,0.0,0.0,0.0,1.7179500000000008,0.0,9.42625,0.0,15.407499999999999,0.0,15.407499999999999
Coal,2025-12-15,0.0,0.0,0.0,0.0,4.37885,0.0,1.2843499999999999,0.0,0.62075,0.0,0.0,0.0,0.0,0.0,11.866249999999999,0.0,18.150199999999998,0.0,18.150199999999998
Cogen,2024-01-01,75.10909999999994,0.0,9.05859999999997,0.0,0.6142000000000001,-2.2634000000000003,1.5131000000000006,-2.6505999999999994,0.15169999999999997,-1.1681000000000001,0.221,-0.04000000000000001,0.0035,0.0,0.0,0.0,80.38110000000002,0.0,80.38110000000002
Cogen,2024-01-08,90.94270000000004,0.0,5.650600000000011,0.0,0.8341999999999999,-0.11459999999999998,2.7287999999999997,-0.5116999999999998,0.841,-0.5216999999999999,0.1527,-0.09759999999999999,0.0348,-0.0538,0.0,0.0,99.65330000000002,0.0,99.65330000000002
Cogen,2024-01-15,88.38919999999993,0.0,3.901600000000011,0.0,0.8498000000000001,-3.7699000000000007,1.5799999999999998,-2.2524999999999995,0.32819999999999994,-1.0748,0.0774,-0.0079,0.055200000000000006,-0.0696,0.0,0.0,87.34790000000001,0.0,87.34790000000001
Cogen,2024-01-22,99.94379999999992,0.0,2.698900000000023,0.0,0.7299,-1.6138,2.5569,-1.1858,1.0389999999999997,-0.11390000000000002,0.6176,-0.5318999999999999,0.0593,-0.11680000000000001,0.0,0.0,103.393,0.0,103.393
Cogen,2024-01-29,96.37379999999997,0.0,4.175500000000056,0.0,0.5513999999999999,-0.2021,0.7212999999999998,-0.4850000000000002,0.4876000000000001,-0.6423000000000001,0.3175,-0.23219999999999996,0.0,-0.03,0.0,0.0,100.53229999999998,0.0,100.53229999999998
Cogen,2024-02-05,86.86020000000002,0.0,4.837900000000024,0.0,0.3738999999999999,-1.9546,0.33830000000000005,-2.5404000000000004,1.1981999999999997,-1.9060000000000001,0.1311,-0.9277000000000001,0.0068,-0.0109,0.0,0.0,85.62509999999996,0.0,85.62509999999996
Cogen,2024-02-12,87.62969999999996,0.0,2.7632000000000136,0.0,0.4063,-0.09889999999999999,0.5013,-0.5409999999999999,0.21839999999999996,-0.6576,0.4673,-0.15669999999999998,0.0745,-0.016,0.0,0.0,90.24019999999999,0.0,90.24019999999999
Cogen,2024-02-19,80.76009999999995,0.0,4.258900000000012,0.0,1.0338000000000007,-3.3038000000000003,0.3291,-6.115899999999999,0.5992,-1.9405000000000001,0.1466,-0.4963000000000001,0.0693,-0.22320000000000004,0.0,0.0,75.29820000000001,0.0,75.29820000000001
Cogen,2024-02-26,53.95839999999994,0.0,14.063399999999994,0.0,0.1877,-3.8603000000000014,0.2783,-6.479399999999999,0.20149999999999998,-1.1988999999999999,0.9228000000000001,-2.1035,0.0109,-0.09899999999999999,0.0,0.0,55.45900000000003,0.0,55.45900000000003
Cogen,2024-03-04,53.39519999999991,0.0,20.634800000000016,0.0,0.3191,-1.9825,1.8276999999999999,-4.207200000000001,0.14159999999999998,-2.861200000000002,0.2492,-1.3011,0.0004,-1.7214000000000005,0.0,0.0,63.55610000000003,0.0,63.55610000000003
Cogen,2024-03-11,70.8006999999999,0.0,16.229999999999997,0.0,0.9856,-2.5719000000000003,2.7522999999999995,-2.7595,0.13630000000000003,-1.3157,0.16450000000000006,-1.6766999999999996,0.0763,-0.15,0.0,0.0,81.70830000000004,0.0,81.70830000000004
Cogen,2024-03-18,77.21669999999989,0.0,8.904100000000028,0.0,2.5731,-3.4598,4.678000000000001,-2.3341000000000003,0.10880000000000001,-1.4356,0.6189,-0.756,0.8503000000000001,-0.177,0.0,0.0,79.57640000000002,0.0,79.57640000000002
Cogen,2024-03-25,57.6908999999999,0.0,4.980299999999975,0.0,4.497999999999999,-3.4344999999999994,3.4001000000000015,-3.6275999999999997,0.24800000000000003,-2.2955,0.20220000000000002,-1.4276999999999997,0.0953,-0.30479999999999996,0.0,0.0,55.05200000000003,0.0,55.05200000000003
Cogen,2024-04-01,53.8172,0.0,9.396799999999974,0.0,6.5238000000000005,-3.0387000000000004,0.4559000000000001,-3.7088999999999994,0.7680999999999999,-1.4764,0.5494000000000001,-0.8422999999999999,0.212,-0.2924,0.0,0.0,55.072200000000024,0.0,55.072200000000024
Cogen,2024-04-08,47.5775,0.0,11.92349999999999,0.0,2.770200000000001,-2.8248,4.737100000000002,-2.8762,1.1481000000000001,-0.8178,0.7766,-2.0849,0.174,-0.8904,0.0,0.0,55.80120000000002,0.0,55.80120000000002
Cogen,2024-04-15,41.023999999999994,0.0,15.680599999999956,0.0,0.9617000000000001,-4.6518,1.1939,-4.604299999999999,0.9067999999999999,-4.458,0.3457,-1.0702,0.12919999999999998,-0.1684,0.0,0.0,43.626300000000015,0.0,43.626300000000015
Cogen,2024-04-22,56.90579999999991,0.0,14.037099999999928,0.0,2.3467,-3.7185000000000015,2.8916999999999997,-3.5326,0.984,-0.2934,0.2559,-0.38639999999999997,0.26849999999999996,-0.1293,0.0,0.0,66.85780000000003,0.0,66.85780000000003
Cogen,2024-04-29,71.78569999999988,0.0,21.143799999999985,0.0,3.2695000000000003,-1.8954999999999993,1.2985,-2.165,0.22819999999999996,-0.32539999999999997,0.2039,-0.22099999999999997,0.056,-0.013800000000000002,0.0,0.0,89.35970000000003,0.0,89.35970000000003
Cogen,2024-05-06,70.18209999999992,0.0,22.58220000000002,0.0,1.8643000000000012,-0.8686999999999999,1.2301000000000004,-2.6377999999999995,0.9904,-0.3137,0.5146,-0.18259999999999998,0.0,-0.0109,0.0,0.0,91.04030000000003,0.0,91.04030000000003
Cogen,2024-05-13,74.6520999999999,0.0,16.961599999999997,0.0,4.458,-0.327,1.7298999999999993,-1.8561000000000003,0.14700000000000002,-0.4255000000000001,1.5834,-0.3808,0.4451,-0.025,0.0,0.0,91.81620000000004,0.0,91.81620000000004
Cogen,2024-05-20,72.24199999999993,0.0,31.944200000000023,0.0,2.2675,-0.4626,1.8036999999999994,-1.7663000000000002,0.1571,-1.0417,0.0548,-0.0901,0.048,-0.0034,0.0,0.0,101.57130000000004,0.0,101.57130000000004
Cogen,2024-05-27,67.15549999999993,0.0,25.641199999999962,0.0,3.6776999999999993,-2.6253,1.1776,-4.0831,0.1048,-0.7575999999999999,0.8691999999999999,-2.0725000000000002,0.12,-0.73,0.0,0.0,83.64720000000004,0.0,83.64720000000004
Cogen,2024-06-03,77.89289999999983,0.0,28.675299999999936,0.0,1.2661000000000002,-0.5541,2.5068999999999995,-1.0781,0.5423,-0.8435,0.15040000000000003,-0.7105999999999999,0.0,-0.05429999999999999,0.0,0.0,105.04240000000004,0.0,105.04240000000004
Cogen,2024-06-10,75.63319999999985,0.0,29.117799999999892,0.0,1.8533,-0.41080000000000005,1.4350000000000003,-2.5841,0.9418000000000001,-0.23170000000000002,0.016900000000000002,-0.14550000000000002,0.10350000000000001,-0.1269,0.0,0.0,101.95080000000004,0.0,101.95080000000004
Cogen,2024-06-17,76.6183999999999,0.0,25.169299999999904,0.0,6.264400000000001,-1.4199000000000002,1.7642000000000009,-1.5789,0.5032,-0.6150999999999999,0.0,0.0,0.0661,-0.0214,0.0,0.0,86.40660000000003,0.0,86.40660000000003
Cogen,2024-06-24,78.1085999999998,0.0,24.261999999999908,0.0,2.0518,-1.1058000000000001,1.4391,-1.3563,0.08049999999999999,-0.2995,0.0,0.0,0.5765999999999999,-0.007200000000000001,0.0,0.0,101.59030000000004,0.0,101.59030000000004
Cogen,2024-07-01,66.16119999999998,0.0,25.039899999999932,0.0,1.9424999999999997,-5.1327,1.4736,-3.4598999999999998,0.1213,-0.2858,0.0,0.0,0.3428,-0.4577999999999999,0.0,0.0,84.64000000000001,0.0,84.64000000000001
Cogen,2024-07-08,73.8287999999999,0.0,27.105299999999907,0.0,0.6334,-2.9551999999999996,2.3379,-1.3907,0.1288,-0.4353,0.0,0.0,0.013800000000000002,0.0,0.0,0.0,98.08210000000003,0.0,98.08210000000003
Cogen,2024-07-15,71.17099999999989,0.0,25.47139999999999,0.0,1.9589000000000008,-2.2985,2.0218,-2.526100000000001,0.5505000000000001,-1.3163,0.0,0.0,0.0,0.0,0.0,0.0,94.28370000000002,0.0,94.28370000000002
Cogen,2024-07-22,71.55939999999995,0.0,27.50800000000005,0.0,1.1833,-0.8142000000000001,1.4965,-0.6526,0.06629999999999998,-0.5357,0.0,0.0,0.0,-0.0863,0.0,0.0,98.29719999999999,0.0,98.29719999999999
Cogen,2024-07-29,71.63379999999992,0.0,28.319900000000068,0.0,2.1085000000000007,-1.3128000000000002,0.9646000000000001,-1.4631000000000003,0.0045000000000000005,-0.18030000000000002,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,98.8601,0.0,98.8601
Cogen,2024-08-05,70.22879999999988,0.0,23.106700000000053,0.0,0.7933,-1.5724000000000002,0.4789000000000001,-0.8605,0.16570000000000001,-0.11399999999999999,0.0,0.0,0.0,-0.0828,0.0,0.0,90.36410000000001,0.0,90.36410000000001
Cogen,2024-08-12,69.28819999999989,0.0,16.412500000000044,0.0,2.4351,-3.3463999999999996,1.4503000000000004,-1.2372999999999998,0.6611,-0.22710000000000002,0.0,0.0,0.7163,-0.5322,0.0,0.0,84.18460000000003,0.0,84.18460000000003
Cogen,2024-08-19,69.27239999999989,0.0,22.535800000000084,0.0,1.6343999999999996,-1.8712999999999997,0.8880000000000001,-0.718,0.46069999999999994,-0.3702,0.0,0.0,0.005,0.0,0.0,0.0,90.90859999999999,0.0,90.90859999999999
Cogen,2024-08-26,70.38909999999997,0.0,27.899300000000125,0.0,0.5294,-0.6395,2.4844999999999997,-1.0927,0.004699999999999999,-0.1495,0.0,0.0,0.0,-0.007,0.0,0.0,99.19869999999999,0.0,99.19869999999999
Cogen,2024-09-02,64.96909999999991,0.0,26.321799999999968,0.0,2.5885000000000002,-1.1888,1.3341999999999996,-1.4261000000000004,0.4706,-0.13670000000000002,0.0,0.0,0.0348,0.0,0.0,0.0,92.05100000000002,0.0,92.05100000000002
Cogen,2024-09-09,69.35079999999991,0.0,20.611500000000017,0.0,2.7901000000000002,-3.6637999999999993,0.5217999999999999,-3.6921000000000013,0.047,-0.7998999999999999,0.0,0.0,0.0383,-0.3202,0.0,0.0,83.7945,0.0,83.7945
Cogen,2024-09-16,77.90779999999995,0.0,11.172899999999997,0.0,1.4439000000000002,-4.572400000000003,1.5483999999999996,-2.3636,0.6175999999999999,-0.5171000000000001,0.0,0.0,0.6273,0.0,0.0,0.0,84.64049999999999,0.0,84.64049999999999
Cogen,2024-09-23,69.11649999999997,0.0,19.30980000000003,0.0,1.4926000000000001,-6.400300000000002,0.5233000000000002,-5.2812,0.353,-0.14560000000000003,0.0,0.0,0.0,-0.8440000000000002,0.0,0.0,77.2175,0.0,77.2175
Cogen,2024-09-30,64.08589999999995,0.0,16.520700000000033,0.0,1.4626,-3.679199999999999,2.1238999999999995,-3.634,0.0074,-0.08339999999999999,0.0,0.0,0.0427,-0.7314999999999999,0.0,0.0,75.75860000000002,0.0,75.75860000000002
Cogen,2024-10-07,58.4879999999999,0.0,9.270800000000001,0.0,1.319,-5.5302000000000024,1.6506999999999998,-1.7521,0.0573,-0.10540000000000002,0.0,0.0,0.024,-0.3002,0.0,0.0,62.56290000000001,0.0,62.56290000000001
Cogen,2024-10-14,59.81899999999988,0.0,13.279599999999999,0.0,0.7044,-1.6856000000000004,1.3765000000000003,-4.416800000000004,0.16610000000000003,-0.7936999999999999,0.0,0.0,0.5569999999999999,-0.7202999999999999,0.0,0.0,67.15850000000002,0.0,67.15850000000002
Cogen,2024-10-21,66.07099999999991,0.0,13.800499999999985,0.0,1.3550000000000002,-8.432799999999997,1.2097999999999998,-0.6274000000000002,0.0528,-0.7901,0.0,0.0,0.01,-0.8119000000000001,0.0,0.0,72.05220000000003,0.0,72.05220000000003
Cogen,2024-10-28,69.8017999999999,0.0,11.090100000000024,0.0,1.7379000000000002,-3.8386000000000005,2.046,-2.5891000000000006,0.586,-0.18550000000000003,0.0,0.0,0.0035,-0.0315,0.0,0.0,77.6744,0.0,77.6744
Cogen,2024-11-04,76.10889999999988,0.0,23.4643,0.0,1.457200000000001,-0.5523,1.6520000000000008,-1.1054000000000002,0.6782,-0.32499999999999996,0.0,0.0,0.0031999999999999997,0.0,0.0,0.0,100.61459999999998,0.0,100.61459999999998
Cogen,2024-11-11,75.00359999999986,0.0,23.266400000000043,0.0,2.0304000000000006,-2.57,1.8527999999999998,-1.3309,0.1739,-0.09230000000000001,0.0,0.0,0.0,-0.016,0.0,0.0,97.8261,0.0,97.8261
Cogen,2024-11-18,69.04629999999987,0.0,24.059100000000015,0.0,1.4036000000000002,-3.4615000000000005,3.4185,-2.5346000000000006,0.0801,-0.8713999999999998,0.0,0.0,0.22,0.0,0.0,0.0,90.94770000000001,0.0,90.94770000000001
Cogen,2024-11-25,73.45719999999987,0.0,31.219700000000017,0.0,2.7188000000000008,-1.3313999999999995,1.425,-2.5096000000000007,0.6701000000000001,-0.06069999999999999,0.0,0.0,0.8703000000000001,-0.03,0.0,0.0,105.8367,0.0,105.8367
Cogen,2024-12-02,69.89219999999989,0.0,22.486000000000075,0.0,0.7510000000000001,-2.6294000000000004,0.9927000000000001,-2.822799999999999,0.14189999999999992,-1.2677999999999998,0.0,0.0,0.02,-0.0061,0.0,0.0,87.31539999999998,0.0,87.31539999999998
Cogen,2024-12-09,74.72409999999991,0.0,25.216100000000054,0.0,2.2843,-0.7362000000000001,2.3888,-1.3279999999999998,0.0271,-1.4567,0.0,0.0,0.035,-0.052099999999999994,0.0,0.0,100.7784,0.0,100.7784
Cogen,2024-12-16,76.71239999999989,0.0,23.7050000000001,0.0,1.0878999999999996,-1.840199999999999,1.6682000000000003,-0.7413000000000001,0.1355,-0.49239999999999995,0.0,0.0,0.1235,-0.108,0.0,0.0,100.2185,0.0,100.2185
Cogen,2024-12-23,66.5063999999999,0.0,14.820100000000082,0.0,1.6339000000000004,-3.1167000000000002,0.6183,-0.7501999999999996,0.9311000000000001,-0.19369999999999998,0.0,0.0,0.0297,-0.06639999999999999,0.0,0.0,79.94550000000001,0.0,79.94550000000001
Cogen,2024-12-30,67.86229999999995,0.0,19.150300000000072,0.0,1.7139,-2.0384000000000007,1.5811,-1.2280999999999995,0.156,-0.1348,0.0,0.0,0.022,0.0,0.0,0.0,86.3787,0.0,86.3787
Cogen,2025-01-06,72.38099999999989,0.0,20.677700000000105,0.0,1.1509,-6.510299999999998,2.8993,-1.8496999999999992,0.9776,-0.18170000000000003,0.0,0.0,0.09240000000000001,-0.077,0.0,0.0,89.4874,0.0,89.4874
Cogen,2025-01-13,84.04769999999989,0.0,15.742400000000078,0.0,2.1462000000000008,-0.09190000000000004,1.6444999999999999,-0.3377999999999999,0.14889999999999998,-0.1585,0.0,0.0,0.0388,-0.1195,0.0,0.0,103.1295,0.0,103.1295
Cogen,2025-01-20,75.12839999999998,0.0,22.21770000000008,0.0,1.5406000000000002,-1.5637000000000008,1.1338000000000001,-2.4555999999999996,0.30889999999999995,-0.2101,0.0,0.0,0.03,-0.3012,0.0,0.0,95.88109999999999,0.0,95.88109999999999
Cogen,2025-01-27,67.01319999999993,0.0,9.119500000000013,0.0,1.4718000000000002,-6.050800000000006,1.2200999999999997,-2.9534000000000007,0.2385,-0.7916000000000001,0.0,0.0,0.748,-0.2593,0.0,0.0,68.75020000000004,0.0,68.75020000000004
Cogen,2025-02-03,83.95439999999996,0.0,6.479300000000002,0.0,2.4411999999999994,-0.5923,1.9957999999999998,-0.5695999999999999,0.21419999999999997,-0.2253,0.0,0.0,0.4141,-0.15059999999999998,0.0,0.0,93.29580000000003,0.0,93.29580000000003
Cogen,2025-02-10,78.75490000000002,0.0,4.826499999999996,0.0,1.6879000000000006,-1.4952999999999996,2.4657999999999998,-0.9421999999999999,0.19860000000000003,-0.17049999999999998,0.0,0.0,0.041,-0.0067,0.0,0.0,85.26559999999999,0.0,85.26559999999999
Cogen,2025-02-17,74.55329999999998,0.0,8.939800000000014,0.0,0.8086,-4.970500000000001,1.1028000000000002,-2.0350999999999995,0.2803,-0.7064000000000001,0.0,0.0,0.8671999999999999,-1.5526999999999997,0.0,0.0,77.3779,0.0,77.3779
Cogen,2025-02-24,78.89699999999996,0.0,10.098800000000052,0.0,1.3758000000000001,-3.335500000000001,2.6422,-1.148,0.1684,-0.5775,0.0,0.0,0.08889999999999999,-0.08159999999999999,0.0,0.0,87.86019999999999,0.0,87.86019999999999
Cogen,2025-03-03,73.73019999999994,0.0,13.328200000000042,0.0,0.7637,-3.2049,1.9589000000000008,-1.7491,0.016800000000000002,-0.036500000000000005,0.0,0.0,0.0,-0.23360000000000003,0.0,0.0,84.29400000000001,0.0,84.29400000000001
Cogen,2025-03-10,79.33179999999993,0.0,6.171000000000035,0.0,0.8109000000000001,-1.3944,1.3234,-1.3460999999999999,0.4837,-0.1419,0.0,0.0,0.034600000000000006,0.0,0.0,0.0,84.9518,0.0,84.9518
Cogen,2025-03-17,59.410199999999946,0.0,9.623600000000227,0.0,4.516949999999978,-5.590799999999998,0.9231249999999998,-2.9826749999999986,0.11842499999999997,-0.294625,0.0,0.0,0.071925,-0.04,0.0,0.0,64.47764999999994,0.0,64.47764999999994
Cogen,2025-03-24,54.14659999999987,0.0,9.009200000000586,0.0,0.9514000000000001,-5.07215,1.9303999999999994,-4.3578,0.43057500000000004,-0.3955499999999999,0.0,0.0,0.44899999999999995,-1.111425,0.0,0.0,55.92272499999989,0.0,55.92272499999989
Cogen,2025-03-31,60.50189999999997,0.0,14.715000000000197,0.0,1.16045,-2.9615250000000004,2.0474250000000014,-3.993424999999998,0.26929999999999993,-0.25162499999999993,0.0,0.0,0.03195,-0.082125,0.0,0.0,71.02189999999993,0.0,71.02189999999993
Cogen,2025-04-07,72.31159999999994,0.0,20.438900000000423,0.0,2.061175000000002,-1.0785,2.7965249999999995,-1.7218749999999998,0.4292499999999996,-0.7824250000000004,0.0,0.0,0.03900000000000001,-0.03985,0.0,0.0,93.66129999999993,0.0,93.66129999999993
Cogen,2025-04-14,70.95309999999988,0.0,12.30010000000048,0.0,2.346925000000001,-2.8197499999999964,1.8251749999999995,-2.7040500000000014,0.21129999999999993,-0.10015000000000002,0.0,0.0,0.16012500000000007,-0.09767499999999997,0.0,0.0,79.71617499999988,0.0,79.71617499999988
Cogen,2025-04-21,71.3165999999999,0.0,18.109500000000374,0.0,5.173974999999993,-3.4728750000000024,0.9226749999999998,-1.6465999999999987,0.13779999999999998,-0.6456999999999998,0.0,0.0,0.122875,-0.0779,0.0,0.0,87.55869999999999,0.0,87.55869999999999
Cogen,2025-04-28,62.290799999999905,0.0,13.407100000000291,0.0,5.6187249999999995,-4.365974999999995,1.7687499999999992,-2.0662250000000024,0.311925,-0.139225,0.0,0.0,0.255475,-0.0035,0.0,0.0,72.30232499999995,0.0,72.30232499999995
Cogen,2025-05-05,65.1517999999999,0.0,16.21160000000029,0.0,3.2167750000000006,-5.651575000000002,0.994625,-2.4450500000000006,0.29447500000000004,-0.14130000000000004,0.0,0.0,0.0,-0.009425,0.0,0.0,76.04332499999995,0.0,76.04332499999995
Cogen,2025-05-12,66.85689999999988,0.0,17.13560000000023,0.0,3.2517499999999986,-1.7736749999999986,1.5086999999999982,-2.640575000000001,0.21582499999999993,-0.29969999999999997,0.0,0.0,0.047475,-0.08537500000000003,0.0,0.0,81.93877500000004,0.0,81.93877500000004
Cogen,2025-05-19,68.65659999999987,0.0,15.99010000000046,0.0,4.765199999999997,-5.237975000000002,0.7927999999999998,-5.6595249999999995,0.7121250000000001,-0.102725,0.0,0.0,0.021175,-0.01595,0.0,0.0,76.72254999999996,0.0,76.72254999999996
Cogen,2025-05-26,70.53039999999993,0.0,19.2853,0.0,10.649000000000001,-1.4112749999999994,3.3818750000000066,-1.184425,0.21385000000000004,-0.09639999999999997,0.0,0.0,0.19434999999999997,-0.0292,0.0,0.0,93.46195000000009,0.0,93.46195000000009
Cogen,2025-06-02,59.96539999999989,0.0,24.140900000000283,0.0,3.30175,-0.8986749999999999,1.404,-0.9280499999999992,0.18295,-0.19017499999999998,0.0,0.0,0.05437500000000002,-0.03092500000000002,0.0,0.0,84.69602500000002,0.0,84.69602500000002
