parent,tech_group,ym,hc,q1_mean_mwh,n_cells,share_cleared
GE,Hydro_pump,2025-03-01,critical,99.79699074074075,432,0.9976851851851852
Moeve,Direct_consumer,2025-03-01,critical,-18.464659090909144,2640,0.0
HC,Wind,2025-03-01,critical,171.06321667907673,1343,0.8451228592702904
Engie,Cogen,2025-03-01,critical,10.423212192262586,853,0.8065650644783119
HC,Solar PV,2025-03-01,critical,33.40655737704918,183,0.7868852459016393
IB,Pump_load,2025-03-01,flat,-505.5643564356436,101,0.0
IB,Wind,2025-03-01,critical,835.7416356877326,538,0.9052044609665427
HC,Direct_consumer,2025-03-01,flat,-2.461581920903955,177,0.0
Engie,Retailer,2025-03-01,critical,-26.76206373292867,659,0.0
Moeve,Cogen,2025-04-01,flat,5.53411705852927,1999,0.464232116058029
Engie,Wind,2025-04-01,flat,10.317065333809357,2801,0.5880042841842199
IB,Hybrid_RES,2025-04-01,flat,19.553164556962024,79,0.8227848101265823
HC,Retailer,2025-04-01,critical,-887.8784848484847,330,0.0
GE,Hydro,2025-04-01,critical,203.9283977420756,2303,0.8619192357794182
IB,Wind,2025-04-01,critical,198.81945098039216,1275,0.691764705882353
Repsol,Retailer,2025-04-01,critical,-176.41727272727272,330,0.0
Engie,Generic,2025-04-01,critical,-82.56878787878787,330,0.08787878787878788
IB,Nuclear,2025-04-01,critical,686.0744755244755,572,1.0
TotalEnergies,Retailer,2025-04-01,critical,-254.9048484848484,990,0.0
HC,Hydro_RES,2025-04-01,critical,1.092375366568915,341,0.0
IB,Hydro_pump,2025-04-01,critical,671.5401162790698,172,0.9941860465116279
GE,Hydro_pump,2025-04-01,critical,102.24583333333328,528,1.0
IB,Pump_load,2025-04-01,critical,-559.5,394,0.0
HC,Direct_consumer,2025-04-01,flat,-2.7448717948717953,156,0.0
Moeve,Solar PV,2025-04-01,critical,0.48843537414966004,294,0.0
IB,Hydro,2025-04-01,critical,170.37664233576643,274,0.927007299270073
Engie,Hydro_RES,2025-04-01,critical,52.33333333333332,330,1.0
HC,Solar PV,2025-04-01,critical,61.12252747252748,182,0.9725274725274725
IB,Hydro_pump,2025-05-01,flat,552.0583333333332,36,1.0
Engie,Retailer,2025-05-01,flat,-40.690058479532176,171,0.0
Engie,Wind,2025-05-01,critical,9.320714737507915,9486,0.589078642209572
Moeve,Cogen,2025-05-01,critical,5.517423170888501,7777,0.43667223865243665
GE,Hydro_pump,2025-05-01,critical,104.91082251082248,693,0.9971139971139971
HC,Wind,2025-05-01,flat,120.11370967741937,372,0.7311827956989247
IB,Solar PV,2025-05-01,critical,10.838864628820948,687,0.39592430858806404
GN,Retailer,2025-05-01,flat,-67.97254901960783,102,0.0
Moeve,Direct_consumer,2025-05-01,flat,-13.856854838709673,744,0.0
Moeve,Cogen,2025-06-01,flat,5.738884263114064,2402,0.4446294754371357
Engie,Wind,2025-06-01,critical,7.3038270522933075,10269,0.4815464017918006
Engie,Cogen,2025-06-01,critical,8.0707459207459,858,0.6153846153846154
GN,Wind,2025-06-01,flat,14.878888888888893,360,0.8277777777777777
Repsol,Cogen,2025-06-01,critical,39.48267581475131,1749,0.7638650657518582
Moeve,Retailer,2025-06-01,critical,-80.77833333333335,660,0.0
IB,Wind,2025-06-01,critical,26.670437654830714,1211,0.46985962014863747
HC,Hybrid_RES,2025-06-01,flat,13.480555555555556,180,0.6888888888888889
Moeve,Biomass,2025-06-01,flat,1.6312684365781718,339,0.0
Moeve,Hydro_RES,2025-06-01,critical,5.36759167492567,1009,0.3260654112983152
GN,Hydro,2025-06-01,critical,115.87741935483872,124,0.9354838709677419
GN,Cogen,2025-06-01,flat,16.188333333333336,180,1.0
Moeve,Biomass,2025-07-01,flat,1.7451612903225804,372,0.0
GE,Hydro,2025-07-01,flat,98.91214421252369,527,0.9544592030360531
Engie,Wind,2025-07-01,critical,8.501496213849093,10961,0.5239485448407992
Moeve,Cogen,2025-07-01,critical,5.047135135135125,10175,0.37277641277641277
Moeve,Hydro_RES,2025-07-01,critical,4.838611925708699,1023,0.3333333333333333
IB,Retailer,2025-07-01,critical,-579.4303079416532,617,0.0
GN,Generic,2025-07-01,critical,-1483.5243401759533,341,0.0
GN,Wind,2025-07-01,flat,22.704301075268813,372,0.8682795698924731
TotalEnergies,CCGT,2025-07-01,critical,382.7006944444444,144,1.0
Engie,Cogen,2025-07-01,flat,9.665949820788535,279,0.6559139784946236
Repsol,Direct_consumer,2025-07-01,critical,-155.9523460410557,682,0.0
HC,Cogen,2025-07-01,critical,8.202928870292878,239,0.6694560669456067
Moeve,Direct_consumer,2025-07-01,flat,-17.228494623655905,744,0.0
IB,Hydro,2025-07-01,flat,269.2736,125,0.88
HC,Hybrid_RES,2025-07-01,critical,27.57284866468844,674,0.8249258160237388
GE,Solar PV,2025-07-01,critical,0.14840425531914894,188,0.0
Moeve,Retailer,2025-08-01,flat,-60.276881720430126,186,0.0
Moeve,Biomass,2025-08-01,flat,1.7271186440677968,354,0.0
Moeve,Cogen,2025-08-01,critical,5.735368421052638,7600,0.46092105263157895
IB,Hybrid_RES_storage,2025-08-01,critical,2.6578754578754578,273,0.10989010989010989
Engie,Wind,2025-08-01,critical,7.260395173981457,11438,0.48216471411085854
Repsol,Cogen,2025-08-01,critical,41.38059628543496,2046,0.8333333333333334
TotalEnergies,Solar PV,2025-08-01,critical,10.252737752161384,1735,0.4409221902017291
Engie,Cogen,2025-08-01,critical,11.699320882852277,589,0.8234295415959253
GN,Wind,2025-08-01,critical,17.72136684996072,1273,0.7305577376276512
TotalEnergies,Retailer,2025-08-01,critical,-264.8057673509288,1023,0.0
HC,Wind,2025-08-01,critical,114.16111929307803,1358,0.759941089837997
HC,Hydro_RES,2025-08-01,critical,1.2349462365591406,372,0.0
Moeve,Solar PV,2025-08-01,critical,0.6564377682403435,466,0.0
GE,CCGT,2025-08-01,critical,348.8739130434783,253,0.9960474308300395
Moeve,Hydro_RES,2025-08-01,critical,3.473849167482861,1021,0.3339862879529873
GE,Pump_load,2025-08-01,critical,-178.5774193548387,279,0.0
GN,Retailer,2025-08-01,flat,-59.440860215053775,93,0.0
TotalEnergies,CCGT,2025-08-01,critical,385.80181818181813,110,1.0
IB,Retailer,2025-08-01,critical,-380.7537070524411,553,0.0
GE,Nuclear,2025-08-01,flat,848.94229390681,279,1.0
HC,Retailer,2025-08-01,flat,-734.252688172043,93,0.0
HC,Cogen,2025-08-01,critical,9.89999999999999,217,1.0
HC,Solar PV,2025-08-01,critical,51.48883495145631,206,0.9029126213592233
HC,Retailer,2025-09-01,critical,-1004.8793939393938,330,0.0
Moeve,Retailer,2025-09-01,critical,-81.74606060606061,660,0.0
Repsol,Cogen,2025-09-01,critical,40.61943056943056,2002,0.8241758241758241
IB,Wind,2025-09-01,critical,35.445042935206864,1281,0.5675253708040593
GN,Generic,2025-09-01,flat,-1104.552222222222,90,0.0
Moeve,Direct_consumer,2025-09-01,critical,-19.80340909090914,2640,0.0
Repsol,Direct_consumer,2025-09-01,critical,-156.854393939394,660,0.0
GE,Retailer,2025-09-01,critical,-1701.6972727272725,990,0.0
HC,Wind,2025-09-01,flat,130.82222222222225,360,0.8277777777777777
HC,Hydro,2025-09-01,critical,36.70052356020943,191,0.6387434554973822
GE,Hydro_pump,2025-09-01,critical,122.15745721271394,409,0.9975550122249389
HC,Solar PV,2025-09-01,critical,41.08033707865168,178,0.8651685393258427
Moeve,Cogen,2025-10-01,flat,5.157839912280699,2736,0.39400584795321636
Repsol,Cogen,2025-10-01,flat,37.83149171270719,543,0.8397790055248618
IB,Pump_load,2025-10-01,critical,-461.02528957528966,259,0.0
IB,Solar PV,2025-10-01,critical,19.90874149659865,735,0.45714285714285713
Moeve,Direct_consumer,2025-10-01,critical,-18.723807776962587,2726,0.0
HC,Cogen,2025-10-01,critical,9.799999999999986,250,0.98
IB,Wind,2025-10-01,flat,17.231066666666667,375,0.5786666666666667
Engie,Cogen,2025-10-01,critical,10.156797583081552,993,0.8207452165156093
GE,Hydro_pump,2025-10-01,critical,117.62019064124782,577,0.9982668977469671
GN,Generic,2025-10-01,critical,-1339.623387096774,341,0.0
GN,Wind,2025-10-01,critical,24.184297520661154,1331,0.7212622088655146
Moeve,Hydro_RES,2025-10-01,flat,0.9671168341708536,796,0.0
HC,Hydro,2025-10-01,critical,30.1392276422764,246,0.7195121951219512
Repsol,Direct_consumer,2025-10-01,flat,-164.35430107526878,186,0.0
Engie,Generic,2025-10-01,critical,-138.62807917888566,341,0.0
Moeve,Cogen,2025-11-01,flat,5.266931330472102,2330,0.38969957081545065
GN,Retailer,2025-11-01,flat,-68.00260416666667,96,0.0
Engie,Cogen,2025-11-01,flat,9.294514767932492,237,0.7974683544303798
Engie,Hydro_RES,2025-11-01,critical,19.163333333333334,330,1.0
TotalEnergies,Retailer,2025-11-01,critical,-269.3025252525252,990,0.0
HC,Direct_consumer,2025-11-01,critical,-3.4369433198380563,494,0.0
Moeve,Retailer,2025-11-01,critical,-83.25272727272727,660,0.0
GN,Generic,2025-11-01,flat,-981.8705555555556,90,0.0
HC,Wind,2025-11-01,flat,191.03316618911174,349,0.9369627507163324
HC,Hybrid_RES,2025-11-01,flat,23.51797752808989,178,0.7640449438202247
GN,Wind,2025-11-01,flat,50.01899477806788,383,0.8929503916449086
GN,Wind,2025-12-01,flat,43.036415525114165,438,0.8493150684931506
Moeve,Cogen,2025-12-01,critical,4.930513454995365,9699,0.3747809052479637
Engie,Wind,2025-12-01,critical,9.656467309931784,12022,0.5133089336216936
GE,Retailer,2025-12-01,critical,-1741.8575757575754,1023,0.0
HC,Hybrid_RES,2025-12-01,critical,17.850935628742516,668,0.6167664670658682
Moeve,Hydro_RES,2025-12-01,critical,1.1954319453076445,4827,0.0
Repsol,Retailer,2025-12-01,critical,-330.9981671554252,341,0.0
HC,Cogen,2025-12-01,critical,9.89999999999999,219,1.0
HC,Wind,2025-12-01,critical,132.13152971386646,1363,0.9053558327219369
TotalEnergies,Retailer,2025-12-01,flat,-200.14338768115934,276,0.0
IB,Retailer,2025-12-01,critical,-110.49160156249995,768,0.0
GN,Cogen,2025-12-01,critical,22.08554502369668,633,0.9968404423380727
Engie,Hydro_RES,2025-12-01,critical,27.790322580645167,341,1.0
GE,Hydro,2025-12-01,flat,110.49060891938254,583,0.9708404802744426
GE,Nuclear,2025-12-01,flat,900.1933333333332,225,1.0
HC,Solar PV,2025-12-01,critical,10.972881355932206,118,0.4915254237288136
Engie,Hydro,2025-12-01,critical,0.7999999999999987,341,0.0
Moeve,Retailer,2025-12-01,flat,-79.15887096774195,186,0.0
Engie,Generic,2025-12-01,critical,-143.61931818181813,330,0.0
GN,Retailer,2025-12-01,critical,-60.252712609970686,341,0.0
GE,Solar PV,2025-12-01,critical,0.07794117647058825,34,0.0
HC,Retailer,2025-12-01,flat,-847.5940860215054,93,0.0
HC,Hydro_RES,2025-12-01,critical,1.2652298850574728,348,0.0
Repsol,Direct_consumer,2025-12-01,critical,-111.72658846529812,1023,0.0
Repsol,Direct_consumer,2026-01-01,flat,-88.87500000000001,72,0.0
GN,Pump_load,2026-01-01,flat,-128.69464285714284,14,0.0
GE,Hydro,2026-01-01,critical,85.06254960317456,504,0.9603174603174603
Moeve,Hydro_RES,2026-01-01,critical,1.146032934131737,1336,0.0
Moeve,Cogen,2026-01-01,flat,5.858552631578948,456,0.4144736842105263
IB,Pump_load,2026-01-01,flat,-257.10625,20,0.0
Repsol,Cogen,2026-01-01,critical,32.18876033057851,605,0.8545454545454545
Engie,Solar PV,2026-01-01,critical,1.391896551724138,290,0.06896551724137931
IB,Solar PV,2026-01-01,critical,3.889814814814815,108,0.26851851851851855
TotalEnergies,Retailer,2026-01-01,critical,-284.5605113636363,264,0.0
Engie,Hydro_RES,2024-01-01,flat,43.086666666666666,90,1.0
IB,CCGT,2024-01-01,critical,326.2079487179488,390,1.0
GN,Solar PV,2024-01-01,critical,12.192241379310346,232,0.47413793103448276
Engie,Hydro,2024-01-01,critical,0.10000000000000005,124,0.0
GN,Generic,2024-01-01,flat,-750.3548387096774,93,0.0
GE,Pump_load,2024-01-01,critical,-148.52075471698112,106,0.0
IB,Direct_consumer,2024-01-01,flat,-4.6797619047619055,84,0.0
TotalEnergies,CCGT,2024-02-01,critical,354.1181818181818,22,1.0
Repsol,Cogen,2024-02-01,flat,40.29252873563218,348,0.9396551724137931
IB,Wind,2024-02-01,critical,1616.8010600706712,283,0.9929328621908127
TotalEnergies,Solar PV,2024-02-01,critical,0.9446601941747574,103,0.0
IB,Cogen,2024-02-01,critical,52.48495934959351,738,0.9823848238482384
HC,Retailer,2024-02-01,critical,-778.5454545454547,319,0.0
Engie,Cogen,2024-03-01,critical,8.147552447552448,572,0.9055944055944056
HC,Hybrid_RES,2024-03-01,critical,11.191212121212123,330,0.7363636363636363
GN,Generic,2024-04-01,flat,-525.0122222222222,90,0.0
GN,Retailer,2024-04-01,flat,-38.56532258064516,124,0.0
HC,Wind,2024-05-01,flat,125.0916666666667,372,0.8736559139784946
HC,Hybrid_RES,2024-05-01,flat,10.347311827956988,93,0.8924731182795699
GE,Hydro,2024-05-01,flat,169.48768328445746,682,0.8621700879765396
Moeve,Retailer,2024-05-01,flat,-123.44139784946238,186,0.0
IB,Hybrid_RES_storage,2024-05-01,critical,13.731212121212122,330,0.6424242424242425
IB,Pump_load,2024-05-01,flat,-507.00434782608687,23,0.0
GN,Generic,2024-05-01,flat,-577.9602150537635,93,0.0
Repsol,Direct_consumer,2024-05-01,flat,-155.3430107526882,186,0.0
IB,Pump_load,2024-06-01,critical,-546.5253086419754,324,0.0
HC,Hydro_RES,2024-06-01,critical,1.426470588235295,374,0.008021390374331552
Moeve,Direct_consumer,2024-06-01,flat,-4.881851851851851,540,0.0
TotalEnergies,Solar PV,2024-06-01,critical,1.8676767676767678,297,0.0
Moeve,Biomass,2024-06-01,flat,1.5205128205128207,351,0.008547008547008548
HC,Direct_consumer,2024-07-01,flat,-2.3244444444444445,180,0.0
Engie,Retailer,2024-07-01,critical,-56.10969696969697,330,0.0
GN,CCGT,2024-08-01,critical,313.66310679611655,206,0.9902912621359223
GE,CCGT,2024-08-01,flat,311.467032967033,182,1.0
IB,Hydro,2024-09-01,flat,210.08589743589744,78,0.8717948717948718
Moeve,Retailer,2024-10-01,flat,-119.01720430107525,186,0.0
IB,Hybrid_RES,2024-10-01,critical,27.746303501945523,257,0.8326848249027238
TotalEnergies,Wind,2024-10-01,flat,12.692473118279569,93,0.7419354838709677
HC,Cogen,2024-10-01,critical,9.664864864864867,37,1.0
GN,Hydro,2024-10-01,flat,0.10833333333333334,12,0.0
HC,Hydro_RES,2024-11-01,critical,1.2572538860103615,386,0.0
GN,Generic,2024-11-01,critical,-1296.9672727272725,330,0.0
IB,Pump_load,2024-11-01,critical,-389.9361904761905,105,0.0
IB,Hybrid_RES_storage,2024-11-01,flat,14.687931034482759,58,0.7586206896551724
HC,Hydro,2024-12-01,critical,11.146607669616529,339,0.25073746312684364
GE,CCGT,2024-12-01,critical,383.4718855218855,594,1.0
IB,Hydro_pump,2024-12-01,critical,661.8632183908047,174,1.0
HC,CCGT,2024-12-01,critical,359.20606060606065,198,1.0
HC,Retailer,2024-12-01,critical,-647.0228739002932,341,0.0
IB,CCGT,2024-12-01,flat,180.59816513761467,109,1.0
Moeve,Retailer,2024-12-01,critical,-93.55833333333335,660,0.0
HC,CCGT,2025-01-01,critical,353.03636363636366,55,1.0
GN,Solar PV,2025-02-01,critical,14.939375000000002,160,0.73125
IB,CCGT,2025-02-01,critical,361.06044776119404,134,1.0
GE,Retailer,2025-03-01,flat,-1221.3007168458782,279,0.0
IB,Cogen,2025-03-01,flat,58.828712871287124,101,0.900990099009901
IB,Hydro_RES,2025-03-01,flat,5.387368421052632,95,0.4842105263157895
HC,Hydro_RES,2025-03-01,critical,1.14125,320,0.0
GN,Wind,2025-04-01,flat,28.10333333333333,360,0.8
IB,Nuclear,2025-05-01,flat,778.9399082568807,218,1.0
IB,Cogen,2025-05-01,critical,34.855737704918035,61,0.5737704918032787
HC,Cogen,2025-05-01,critical,6.462500000000003,128,0.3125
Engie,Generic,2025-05-01,flat,-129.2774193548387,93,0.0
HC,Hydro,2025-05-01,critical,9.34798206278027,223,0.273542600896861
GN,Generic,2025-05-01,flat,-875.5032258064518,93,0.0
GE,Hydro,2025-06-01,flat,159.43560606060606,528,0.821969696969697
IB,Hydro_pump,2025-06-01,critical,906.9597402597406,154,1.0
GE,Hydro_pump,2025-06-01,critical,107.06138613861381,707,1.0
IB,Direct_consumer,2025-06-01,flat,-18.476666666666667,90,0.0
GE,Retailer,2025-06-01,critical,-1274.7656565656564,990,0.0
TotalEnergies,Wind,2025-06-01,critical,14.386942675159236,314,0.7707006369426752
Engie,Hydro,2025-06-01,critical,0.8000000000000004,141,0.0
GE,CCGT,2025-06-01,critical,342.5822580645161,248,1.0
Engie,Retailer,2025-06-01,flat,-34.36810344827587,116,0.0
GN,Retailer,2025-07-01,critical,-62.728648648648665,370,0.0
IB,Pump_load,2025-07-01,critical,-561.6978056426332,319,0.0
HC,Wind,2025-07-01,flat,158.61333333333332,360,0.8472222222222222
GN,Hydro_RES,2025-07-01,critical,3.0080568720379137,211,0.20853080568720378
HC,Hydro,2025-07-01,critical,29.59870967741936,310,0.6612903225806451
Engie,Retailer,2025-08-01,flat,-23.580790960451985,177,0.0
GN,Hydro_RES,2025-08-01,critical,12.124786324786326,117,1.0
IB,Hydro,2025-08-01,flat,145.6871794871795,117,0.8205128205128205
Repsol,Retailer,2025-08-01,flat,-210.95053763440862,93,0.0
HC,Hydro_RES,2025-09-01,critical,1.2188679245283014,371,0.0
HC,Cogen,2025-09-01,critical,8.62048780487804,205,0.7463414634146341
HC,Direct_consumer,2025-09-01,flat,-3.59375,144,0.0
IB,Retailer,2025-09-01,flat,-177.82402597402597,154,0.0
GN,Hydro_RES,2025-10-01,critical,8.120022123893804,226,0.8761061946902655
TotalEnergies,Wind,2025-10-01,flat,25.55,90,0.9222222222222223
IB,CCGT,2025-10-01,critical,312.0231907894738,456,1.0
Engie,Hydro_RES,2025-10-01,critical,5.196774193548388,341,0.3548387096774194
HC,Cogen,2025-11-01,flat,9.344444444444447,54,0.8888888888888888
GN,Pump_load,2025-11-01,flat,-94.26083333333332,60,0.0
Moeve,Hydro_RES,2025-11-01,flat,1.15,978,0.0
Engie,Retailer,2025-11-01,flat,-31.85458333333333,180,0.0
IB,CCGT,2025-11-01,critical,326.88976190476194,105,1.0
GE,Retailer,2025-11-01,flat,-1551.0767068273094,249,0.0
GN,Hydro_RES,2025-12-01,critical,2.8902777777777775,162,0.12345679012345678
IB,Retailer,2026-01-01,flat,-90.2884259259259,54,0.0
HC,Solar PV,2026-01-01,critical,5.7789062499999995,32,0.34375
GE,Hydro_pump,2026-01-01,critical,96.53972772277227,202,1.0
HC,Cogen,2024-01-01,flat,9.900000000000002,63,1.0
GN,Hydro,2024-02-01,critical,49.92972972972973,37,0.7027027027027027
Repsol,Direct_consumer,2024-02-01,flat,-122.43103448275862,174,0.0
IB,Storage_sell,2024-03-01,critical,4.2,1,0.0
GE,Solar PV,2024-03-01,critical,0.11358024691358028,81,0.0
HC,Hydro,2024-03-01,critical,7.592028985507248,138,0.10869565217391304
IB,Hybrid_RES,2024-03-01,critical,22.799521531100485,209,0.69377990430622
GE,Pump_load,2024-03-01,flat,-118.79569892473118,93,0.0
Engie,Cogen,2024-04-01,flat,5.1464285714285705,168,0.5714285714285714
IB,Cogen,2024-05-01,flat,18.872131147540983,122,0.9508196721311475
IB,Wind,2024-05-01,flat,1089.8972972972974,37,0.972972972972973
GE,Hydro_pump,2024-06-01,flat,71.13152709359608,203,1.0
Engie,CCGT,2024-07-01,flat,80.39298245614034,57,0.9473684210526315
IB,Nuclear,2024-08-01,flat,20.8021505376344,279,0.967741935483871
HC,Retailer,2024-08-01,flat,-776.0010752688173,93,0.0
Engie,Generic,2024-08-01,critical,-95.96207951070335,327,0.10397553516819572
GN,Retailer,2024-08-01,critical,-42.20762463343105,341,0.0
GN,Pump_load,2024-08-01,critical,-83.35833333333332,36,0.0
GN,Generic,2024-09-01,flat,-730.2677777777778,90,0.0
GE,Solar PV,2024-09-01,critical,0.5113636363636362,176,0.0
Repsol,Direct_consumer,2024-09-01,flat,-112.67796610169492,177,0.0
Engie,Hydro,2024-09-01,critical,0.10000000000000005,120,0.0
Engie,Hydro,2024-10-01,critical,0.10000000000000005,122,0.0
GN,Retailer,2024-11-01,flat,-41.395698924731185,93,0.0
IB,Hydro_pump,2024-11-01,critical,569.2652173913042,161,1.0
IB,Hybrid_RES,2024-12-01,flat,15.344444444444443,36,0.3888888888888889
TotalEnergies,Solar PV,2025-01-01,critical,0.6445652173913043,184,0.0
GN,Cogen,2025-03-01,flat,19.169158878504675,107,1.0
IB,Hybrid_RES_storage,2025-04-01,flat,10.5,69,0.5217391304347826
HC,Solar PV,2025-06-01,critical,30.74267782426779,239,0.7615062761506276
GN,CCGT,2025-06-01,flat,353.14285714285717,98,1.0
GE,Nuclear,2025-06-01,flat,426.15875000000005,160,1.0
Moeve,Hydro_RES,2025-09-01,flat,3.635849056603773,318,0.27358490566037735
GN,Cogen,2025-09-01,flat,21.258235294117647,170,1.0
GE,Nuclear,2025-10-01,flat,736.845594262295,244,1.0
HC,Solar PV,2025-10-01,critical,30.54983974358974,156,0.7307692307692307
IB,Wind,2026-01-01,flat,28.508196721311474,122,0.639344262295082
Engie,Cogen,2026-01-01,critical,10.20748898678414,227,0.6123348017621145
GE,Pump_load,2024-02-01,flat,-128.61333333333332,120,0.0
IB,Nuclear,2024-04-01,flat,237.39433962264147,265,0.8
HC,Retailer,2024-04-01,flat,-750.1588888888889,90,0.0
HC,Hydro,2024-04-01,flat,0.7625000000000001,72,0.027777777777777776
Repsol,Retailer,2024-06-01,flat,-126.70777777777779,90,0.0
IB,Cogen,2024-07-01,critical,57.969230769230776,13,1.0
IB,Cogen,2024-09-01,critical,44.882400000000004,125,0.952
Moeve,Solar PV,2024-12-01,critical,0.4054945054945054,91,0.0
HC,Cogen,2025-03-01,flat,9.233333333333333,30,0.8666666666666667
Engie,Hydro_RES,2025-03-01,flat,48.49999999999999,87,1.0
IB,Hybrid_RES,2025-03-01,flat,25.210112359550564,89,0.9213483146067416
IB,Hydro,2025-03-01,flat,479.31552795031047,161,0.9813664596273292
HC,Pump_load,2025-05-01,critical,-53.0,22,0.0
IB,CCGT,2025-09-01,critical,312.48990825688077,109,1.0
GN,Cogen,2025-11-01,flat,18.5985632183908,174,0.9770114942528736
GE,Solar PV,2025-11-01,critical,0.07276785714285716,56,0.0
TotalEnergies,Wind,2025-12-01,flat,17.06144578313253,83,0.8072289156626506
Moeve,Biomass,2026-01-01,flat,1.1623529411764708,85,0.0
GE,Solar PV,2024-01-01,critical,0.10256410256410255,39,0.0
TotalEnergies,Solar PV,2024-03-01,critical,1.0479166666666668,144,0.0
GE,Pump_load,2024-04-01,flat,-75.0,27,0.0
HC,Cogen,2024-06-01,critical,9.743902439024385,164,0.975609756097561
HC,Cogen,2024-08-01,critical,9.470769230769225,195,0.9846153846153847
Repsol,Direct_consumer,2024-11-01,flat,-122.23388888888888,180,0.0
GE,Solar PV,2024-11-01,critical,0.8922330097087378,103,0.0
GE,Pump_load,2024-12-01,critical,-123.55583333333333,120,0.0
IB,Hydro,2025-01-01,flat,139.12065217391307,92,0.8695652173913043
IB,Direct_consumer,2025-02-01,critical,-16.057142857142857,308,0.0
HC,Hydro_RES,2025-02-01,flat,0.8857142857142858,84,0.0
GN,Hydro_RES,2025-04-01,flat,1.5,12,0.0
GN,Hydro_pump,2025-08-01,critical,55.442,50,1.0
GN,Hydro_pump,2025-09-01,flat,50.30869565217391,23,1.0
GN,CCGT,2025-09-01,flat,365.33492063492065,63,1.0
IB,Direct_consumer,2025-10-01,critical,-16.415542521994137,341,0.0
GN,CCGT,2025-10-01,flat,373.8103632478632,234,1.0
IB,Storage_buy,2025-11-01,critical,-2.915,5,0.0
Engie,CCGT,2025-12-01,critical,253.99375,8,1.0
HC,Cogen,2024-02-01,flat,6.215789473684212,57,0.2631578947368421
HC,Pump_load,2024-04-01,critical,-53.06,5,0.0
Engie,Hydro,2024-05-01,critical,0.10000000000000005,124,0.0
GN,Hydro,2024-05-01,flat,0.2,15,0.0
HC,Hydro,2024-06-01,flat,30.10333333333334,90,0.36666666666666664
TotalEnergies,CCGT,2024-10-01,critical,379.49999999999994,24,1.0
GE,Retailer,2024-12-01,flat,-1179.4670250896054,279,0.0
IB,Hydro_pump,2025-03-01,flat,337.84285714285716,14,1.0
HC,Retailer,2025-05-01,flat,-828.867741935484,93,0.0
GN,Solar PV,2025-11-01,critical,1.4024193548387094,31,0.03225806451612903
Repsol,Retailer,2024-01-01,flat,-139.51290322580647,93,0.0
GN,CCGT,2024-03-01,critical,266.85897435897436,78,1.0
HC,Hybrid_RES,2024-06-01,flat,9.462222222222222,90,0.7888888888888889
GN,CCGT,2024-12-01,flat,322.51397849462364,93,1.0
IB,Hybrid_RES,2025-01-01,flat,35.60487804878049,82,0.8780487804878049
Moeve,Solar PV,2025-01-01,critical,0.592391304347826,92,0.0
TotalEnergies,Wind,2025-03-01,flat,17.793548387096774,93,0.8279569892473119
IB,Pump_load,2025-11-01,critical,-413.66703821656057,157,0.0
IB,Hybrid_RES,2025-12-01,flat,20.065625,48,0.4375
IB,Nuclear,2026-01-01,flat,314.09411764705885,85,1.0
Engie,Hydro,2026-01-01,flat,0.7999999999999999,24,0.0
GN,Hydro_pump,2024-03-01,critical,93.47500000000001,24,1.0
IB,Hydro_pump,2024-07-01,flat,533.4733333333334,15,0.9333333333333333
Engie,Generic,2024-07-01,flat,-142.22150537634408,93,0.0
HC,Retailer,2025-07-01,flat,-861.0096774193548,93,0.0
GN,Pump_load,2025-07-01,flat,-113.72500000000001,12,0.0
Engie,Hydro,2025-08-01,flat,0.8000000000000003,93,0.0
GN,Solar PV,2025-10-01,critical,3.737195121951219,123,0.07317073170731707
GE,Retailer,2026-01-01,flat,-1250.8531249999999,72,0.0
GN,Retailer,2024-01-01,flat,-39.46236559139784,93,0.0
IB,CCGT,2024-03-01,flat,170.0,3,1.0
HC,Hybrid_RES,2024-08-01,flat,10.912903225806451,93,0.9247311827956989
IB,Hydro,2024-11-01,flat,296.84666666666664,30,0.9333333333333333
HC,Cogen,2025-01-01,flat,8.9,15,0.8
TotalEnergies,CCGT,2025-09-01,flat,389.69444444444446,18,1.0
GN,Solar PV,2025-12-01,critical,0.11973684210526313,57,0.0
HC,Hydro,2025-12-01,flat,0.6886363636363637,33,0.0
GE,Pump_load,2025-12-01,flat,-103.47136363636363,110,0.0
HC,CCGT,2024-08-01,critical,364.1636363636364,11,1.0
GE,Hydro_pump,2024-11-01,flat,48.7716049382716,81,1.0
IB,Hydro,2025-05-01,critical,171.9772357723577,123,0.975609756097561
IB,Hydro_pump,2025-08-01,flat,784.9969696969697,33,1.0
GN,Pump_load,2024-01-01,critical,-65.8111111111111,18,0.0
IB,Hydro_RES,2024-10-01,flat,13.254545454545456,22,1.0
GN,Generic,2026-01-01,flat,-900.5916666666667,24,0.0
IB,CCGT,2026-01-01,critical,305.3375,10,1.0
IB,Hydro,2024-06-01,flat,300.62647058823535,102,0.8921568627450981
IB,Pump_load,2024-09-01,flat,-462.87659574468086,47,0.0
IB,Hydro_RES,2024-11-01,critical,7.303846153846154,26,0.4230769230769231
HC,Coal,2024-11-01,critical,368.0151515151515,33,1.0
IB,Hybrid_RES,2025-06-01,critical,21.422580645161293,62,0.5483870967741935
IB,Hydro_pump,2024-02-01,flat,398.0888888888889,9,0.6666666666666666
Moeve,CCGT,2024-04-01,critical,106.47272727272728,66,1.0
