month,firm,bilateral_abs_mwh,bilateral_sell_mwh,bilateral_buy_mwh,bilateral_abs_GWh,bilateral_sell_GWh,bilateral_buy_GWh,window
2024-03-01,GE,111162.39999999895,111162.39999999895,0.0,111.16239999999894,111.16239999999894,0.0,
2024-03-01,GN,2134782.2999999896,2134782.2999999896,0.0,2134.7822999999894,2134.7822999999894,0.0,
2024-03-01,HC,154721.0,154721.0,0.0,154.721,154.721,0.0,
2024-03-01,IB,2815303.899999981,2815303.899999981,0.0,2815.303899999981,2815.303899999981,0.0,
2024-04-01,GE,41561.000000000095,41561.000000000095,0.0,41.56100000000009,41.56100000000009,0.0,
2024-04-01,GN,1566282.9999999981,1566282.9999999981,0.0,1566.282999999998,1566.282999999998,0.0,
2024-04-01,HC,94001.6,94001.6,0.0,94.00160000000001,94.00160000000001,0.0,
2024-04-01,IB,3063003.599999984,3063003.599999984,0.0,3063.0035999999836,3063.0035999999836,0.0,
2024-05-01,GE,117256.49999999948,117256.49999999948,0.0,117.25649999999948,117.25649999999948,0.0,
2024-05-01,GN,2978416.9999999893,2978416.9999999893,0.0,2978.4169999999895,2978.4169999999895,0.0,
2024-05-01,HC,61729.79999999999,61729.79999999999,0.0,61.72979999999999,61.72979999999999,0.0,
2024-05-01,IB,2239705.6000000034,2239705.6000000034,0.0,2239.7056000000034,2239.7056000000034,0.0,
2024-06-01,GE,291410.39999999944,291410.39999999944,0.0,291.4103999999994,291.4103999999994,0.0,
2024-06-01,GN,3355289.6999999885,3355289.6999999885,0.0,3355.2896999999884,3355.2896999999884,0.0,
2024-06-01,HC,37264.399999999994,37264.399999999994,0.0,37.264399999999995,37.264399999999995,0.0,
2024-06-01,IB,3253368.400000006,3253368.400000006,0.0,3253.3684000000057,3253.3684000000057,0.0,
2024-07-01,GE,306863.5000000005,306863.5000000005,0.0,306.8635000000005,306.8635000000005,0.0,
2024-07-01,GN,3913837.8999999915,3913837.8999999915,0.0,3913.8378999999914,3913.8378999999914,0.0,
2024-07-01,HC,27605.0,27605.0,0.0,27.605,27.605,0.0,
2024-07-01,IB,4276715.299999986,4276715.299999986,0.0,4276.715299999986,4276.715299999986,0.0,
2024-08-01,GE,434733.7000000015,434733.7000000015,0.0,434.73370000000153,434.73370000000153,0.0,
2024-08-01,GN,4157814.400000021,4157814.400000021,0.0,4157.814400000021,4157.814400000021,0.0,
2024-08-01,HC,26452.0,26452.0,0.0,26.452,26.452,0.0,
2024-08-01,IB,4934272.79999993,4934272.79999993,0.0,4934.27279999993,4934.27279999993,0.0,
2024-09-01,GE,279162.9000000001,279162.9000000001,0.0,279.1629000000001,279.1629000000001,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-09-01,GN,3604107.799999916,3604107.799999916,0.0,3604.107799999916,3604.107799999916,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-09-01,HC,31839.0,31839.0,0.0,31.839,31.839,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-09-01,IB,4848534.699999994,4848534.699999994,0.0,4848.534699999994,4848.534699999994,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-10-01,GE,317023.40000000084,317023.40000000084,0.0,317.02340000000083,317.02340000000083,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-10-01,GN,2457669.5000000154,2457669.5000000154,0.0,2457.6695000000154,2457.6695000000154,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-10-01,HC,66466.3,66466.3,0.0,66.4663,66.4663,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-10-01,IB,5499345.799999965,5499345.799999965,0.0,5499.3457999999655,5499.3457999999655,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-11-01,GE,592800.5000000016,592800.5000000016,0.0,592.8005000000016,592.8005000000016,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-11-01,GN,3460631.2999999933,3460631.2999999933,0.0,3460.631299999993,3460.631299999993,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-11-01,HC,53448.0,53448.0,0.0,53.448,53.448,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-11-01,IB,4949317.2,4949317.2,0.0,4949.3172,4949.3172,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-12-01,GE,521741.0,521741.0,0.0,521.741,521.741,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-12-01,GN,4001544.600000047,4001544.600000047,0.0,4001.544600000047,4001.544600000047,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-12-01,HC,76825.3,76825.3,0.0,76.8253,76.8253,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2024-12-01,IB,4543152.899999983,4543152.899999983,0.0,4543.152899999983,4543.152899999983,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-01-01,GE,477964.70000000217,477964.70000000217,0.0,477.96470000000215,477.96470000000215,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-01-01,GN,4198282.399999997,4198282.399999997,0.0,4198.282399999996,4198.282399999996,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-01-01,HC,84036.0,84036.0,0.0,84.036,84.036,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-01-01,IB,5489898.0999999475,5489898.0999999475,0.0,5489.898099999948,5489.898099999948,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-02-01,GE,549588.7000000045,549588.7000000045,0.0,549.5887000000045,549.5887000000045,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-02-01,GN,4221434.400000016,4221434.400000016,0.0,4221.4344000000165,4221.4344000000165,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-02-01,HC,119820.0,119820.0,0.0,119.82,119.82,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-02-01,IB,5997285.60000006,5997285.60000006,0.0,5997.28560000006,5997.28560000006,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-03-01,GE,371936.0999999877,371936.0999999877,0.0,371.9360999999877,371.9360999999877,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-03-01,GN,3043461.7999999216,3043461.7999999216,0.0,3043.4617999999214,3043.4617999999214,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-03-01,HC,85160.29999999999,85160.29999999999,0.0,85.16029999999999,85.16029999999999,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-03-01,IB,5321239.900000057,5321239.900000057,0.0,5321.239900000057,5321.239900000057,0.0,2024-09 → 2025-02 (PRE-Rule-28.8-elim)
2025-04-01,GE,161585.40000000416,161585.40000000416,0.0,161.58540000000414,161.58540000000414,0.0,2025-03 → 2025-08 (POST-elim)
2025-04-01,GN,1188992.2999999977,1188992.2999999977,0.0,1188.9922999999976,1188.9922999999976,0.0,2025-03 → 2025-08 (POST-elim)
2025-04-01,HC,90261.0,90261.0,0.0,90.261,90.261,0.0,2025-03 → 2025-08 (POST-elim)
2025-04-01,IB,2640988.699999998,2640988.699999998,0.0,2640.988699999998,2640.988699999998,0.0,2025-03 → 2025-08 (POST-elim)
2025-05-01,GE,79343.89999999997,79343.89999999997,0.0,79.34389999999996,79.34389999999996,0.0,2025-03 → 2025-08 (POST-elim)
2025-05-01,GN,893993.4999999809,893993.4999999809,0.0,893.9934999999809,893.9934999999809,0.0,2025-03 → 2025-08 (POST-elim)
2025-05-01,HC,84241.0,84241.0,0.0,84.241,84.241,0.0,2025-03 → 2025-08 (POST-elim)
2025-05-01,IB,2260640.500000001,2260640.500000001,0.0,2260.640500000001,2260.640500000001,0.0,2025-03 → 2025-08 (POST-elim)
2025-06-01,GE,587452.299999991,587452.299999991,0.0,587.4522999999909,587.4522999999909,0.0,2025-03 → 2025-08 (POST-elim)
2025-06-01,GN,3119842.7000002167,3119842.7000002167,0.0,3119.8427000002166,3119.8427000002166,0.0,2025-03 → 2025-08 (POST-elim)
2025-06-01,HC,34827.0,34827.0,0.0,34.827,34.827,0.0,2025-03 → 2025-08 (POST-elim)
2025-06-01,IB,4670917.799999507,4670917.799999507,0.0,4670.917799999507,4670.917799999507,0.0,2025-03 → 2025-08 (POST-elim)
2025-07-01,GE,320902.3999999981,320902.3999999981,0.0,320.9023999999981,320.9023999999981,0.0,2025-03 → 2025-08 (POST-elim)
2025-07-01,GN,3793017.80000011,3793017.80000011,0.0,3793.01780000011,3793.01780000011,0.0,2025-03 → 2025-08 (POST-elim)
2025-07-01,HC,22262.0,22262.0,0.0,22.262,22.262,0.0,2025-03 → 2025-08 (POST-elim)
2025-07-01,IB,5204655.099999916,5204655.099999916,0.0,5204.655099999915,5204.655099999915,0.0,2025-03 → 2025-08 (POST-elim)
2025-08-01,GE,275469.60000000434,275469.60000000434,0.0,275.46960000000433,275.46960000000433,0.0,2025-03 → 2025-08 (POST-elim)
2025-08-01,GN,3719031.6999999597,3719031.6999999597,0.0,3719.0316999999595,3719.0316999999595,0.0,2025-03 → 2025-08 (POST-elim)
2025-08-01,HC,26603.0,26603.0,0.0,26.603,26.603,0.0,2025-03 → 2025-08 (POST-elim)
2025-08-01,IB,4661912.7999999765,4661912.7999999765,0.0,4661.912799999976,4661.912799999976,0.0,2025-03 → 2025-08 (POST-elim)
2025-09-01,GE,174556.50000000244,174556.50000000244,0.0,174.55650000000244,174.55650000000244,0.0,2025-03 → 2025-08 (POST-elim)
2025-09-01,GN,3046874.400000043,3046874.400000043,0.0,3046.8744000000434,3046.8744000000434,0.0,2025-03 → 2025-08 (POST-elim)
2025-09-01,HC,25682.0,25682.0,0.0,25.682,25.682,0.0,2025-03 → 2025-08 (POST-elim)
2025-09-01,IB,3878766.79999999,3878766.79999999,0.0,3878.76679999999,3878.76679999999,0.0,2025-03 → 2025-08 (POST-elim)
2025-10-01,GE,193425.4999999996,193425.4999999996,0.0,193.4254999999996,193.4254999999996,0.0,
2025-10-01,GN,2101616.5250000334,2101616.5250000334,0.0,2101.6165250000336,2101.6165250000336,0.0,
2025-10-01,HC,28798.5,28798.5,0.0,28.7985,28.7985,0.0,
2025-10-01,IB,4053360.100000009,4053360.100000009,0.0,4053.360100000009,4053.360100000009,0.0,
2025-11-01,GE,209049.35000000062,209049.35000000062,0.0,209.04935000000063,209.04935000000063,0.0,
2025-11-01,GN,2614025.1000000047,2614025.1000000047,0.0,2614.025100000005,2614.025100000005,0.0,
2025-11-01,HC,48197.29999999993,48197.29999999993,0.0,48.19729999999993,48.19729999999993,0.0,
2025-11-01,IB,3244094.525000006,3244094.525000006,0.0,3244.094525000006,3244.094525000006,0.0,
2025-12-01,GE,330556.6000000003,330556.6000000003,0.0,330.55660000000034,330.55660000000034,0.0,
2025-12-01,GN,3824242.700000012,3824242.700000012,0.0,3824.2427000000116,3824.2427000000116,0.0,
2025-12-01,HC,73790.05,73790.05,0.0,73.79005000000001,73.79005000000001,0.0,
2025-12-01,IB,3668193.124999956,3668193.124999956,0.0,3668.193124999956,3668.193124999956,0.0,
2026-01-01,GE,248306.97500001022,248306.97500001022,0.0,248.30697500001023,248.30697500001023,0.0,
2026-01-01,GN,3742280.8499999247,3742280.8499999247,0.0,3742.2808499999246,3742.2808499999246,0.0,
2026-01-01,HC,81384.25,81384.25,0.0,81.38425,81.38425,0.0,
2026-01-01,IB,3999176.0250000213,3999176.0250000213,0.0,3999.176025000021,3999.176025000021,0.0,
2026-02-01,GE,1149.425000000003,1149.425000000003,0.0,1.1494250000000028,1.1494250000000028,0.0,
2026-02-01,GN,114420.00000000044,114420.00000000044,0.0,114.42000000000044,114.42000000000044,0.0,
2026-02-01,HC,4049.0,4049.0,0.0,4.049,4.049,0.0,
2026-02-01,IB,98219.24999999991,98219.24999999991,0.0,98.21924999999992,98.21924999999992,0.0,
