regime,hour,tech,share_pct_q_at,n_obs
DA15/ID15 (Oct-Dec 2025),20,Retailer,93.58399999999999,255
DA15/ID15 (Oct-Dec 2025),20,_unmapped_,2.448,10
DA15/ID15 (Oct-Dec 2025),21,Direct_consumer,0.3218157181571816,3
DA15/ID15 (Oct-Dec 2025),21,Pump_load,4.911924119241192,2
DA15/ID15 (Oct-Dec 2025),21,Retailer,93.50948509485096,289
DA15/ID15 (Oct-Dec 2025),21,_unmapped_,1.2567750677506773,11
DA15/ID15 (Oct-Dec 2025),22,Pump_load,11.072359733179832,5
DA15/ID15 (Oct-Dec 2025),22,Retailer,88.11499001117394,162
DA15/ID15 (Oct-Dec 2025),22,_unmapped_,0.8126502556462261,3
DA15/ID15 (Oct-Dec 2025),23,Pump_load,31.29914719238011,13
DA15/ID15 (Oct-Dec 2025),23,Retailer,68.31099789566952,184
DA15/ID15 (Oct-Dec 2025),23,_unmapped_,0.38985491195038213,4
