firm,unit_code,tech_group,date,hour,hour_class,d_max,d_mean,d_max_w,d_mean_w,p_clear,p_clear_std
GN,SAGU1,CCGT,2025-04-15,15,other,97.42,61.69933333333338,35.11702016405743,22.240779437236373,1.7844444444444443,1.690548070235738
GN,SAGU1,CCGT,2025-04-15,16,critical,19.484000000000293,9.742000000000147,6.85211206779681,3.426056033898405,0.9273333333333335,1.1340538326014755
GN,SAGU1,CCGT,2025-04-15,17,critical,399.4220000000002,230.56066666666683,136.60288889094664,78.85207407526188,-0.015555555555555533,0.7101779902093402
GN,CTGN3,CCGT,2025-04-15,0,other,0.0,0.0,0.0,0.0,7.215,6.333446928805829
GN,CTGN3,CCGT,2025-04-15,1,flat,0.0,0.0,0.0,0.0,8.773333333333333,7.178196616606893
GN,CTGN3,CCGT,2025-04-15,2,flat,0.0,0.0,0.0,0.0,12.075,5.951256169919087
GN,CTGN3,CCGT,2025-04-15,3,flat,0.0,0.0,0.0,0.0,11.930000000000001,7.716252976672033
GN,CTGN3,CCGT,2025-04-15,4,other,0.0,0.0,0.0,0.0,13.044,9.41689521846535
GN,CTGN3,CCGT,2025-04-15,5,critical,0.0,0.0,0.0,0.0,12.998333333333333,5.605662910545609
GN,CTGN3,CCGT,2025-04-15,6,critical,0.0,0.0,0.0,0.0,18.148999999999997,5.737172067607295
GN,CTGN3,CCGT,2025-04-15,7,critical,0.0,0.0,0.0,0.0,26.72,5.592058654914128
GN,CTGN3,CCGT,2025-04-15,8,critical,98.06000000000002,59.926666666666684,0.0,0.0,34.221,0.9405488941156748
GN,CTGN3,CCGT,2025-04-15,9,other,121.01000000000008,60.50500000000003,0.0,0.0,28.633333333333336,3.702807943529703
GN,CTGN3,CCGT,2025-04-15,10,other,0.0,0.0,0.0,0.0,13.709,5.892447991567964
GN,CTGN3,CCGT,2025-04-15,11,midday,0.0,0.0,0.0,0.0,6.276666666666667,4.344608919876065
GN,CTGN3,CCGT,2025-04-15,12,midday,0.0,0.0,0.0,0.0,4.486153846153846,3.2879743978665106
GN,CTGN3,CCGT,2025-04-15,13,midday,0.0,0.0,0.0,0.0,2.8633333333333333,2.9544077240624724
GN,CTGN3,CCGT,2025-04-15,14,midday,0.0,0.0,0.0,0.0,1.9726666666666666,1.7225540284566927
GN,CTGN3,CCGT,2025-04-15,15,other,0.0,0.0,0.0,0.0,1.7844444444444443,1.690548070235738
GN,CTGN3,CCGT,2025-04-15,16,critical,0.0,0.0,0.0,0.0,0.9273333333333335,1.1340538326014755
GN,CTGN3,CCGT,2025-04-15,17,critical,0.0,0.0,0.0,0.0,-0.015555555555555533,0.7101779902093402
GN,CTGN3,CCGT,2025-04-15,18,critical,0.0,0.0,0.0,0.0,1.0286666666666666,1.6774592465420803
GN,CTGN3,CCGT,2025-04-15,19,critical,0.0,0.0,0.0,0.0,2.731111111111111,2.9808238980374386
GN,CTGN3,CCGT,2025-04-15,20,critical,67.49999999999993,44.99999999999995,0.0,0.0,23.671999999999993,8.483385611215102
GN,CTGN3,CCGT,2025-04-15,21,critical,100.176,50.088,0.0,0.0,35.52,4.511510279274558
GN,CTGN3,CCGT,2025-04-15,22,critical,97.08000000000001,48.54,0.0,0.0,27.14466666666667,6.029031984213276
GN,CTGN3,CCGT,2025-04-15,23,other,0.0,0.0,0.0,0.0,23.68444444444445,2.0828052664082106
IB,TAMEGA,Hydro,2025-04-14,14,midday,0.0,0.0,0.0,0.0,-2.066666666666667,3.1781074032616754
IB,TAMEGA,Hydro,2025-04-14,15,other,0.0,0.0,0.0,0.0,-2.962222222222222,3.6432772944760115
IB,TAMEGA,Hydro,2025-04-14,16,critical,0.0,0.0,0.0,0.0,-3.3566666666666674,3.2122459136130614
IB,TAMEGA,Hydro,2025-04-14,17,critical,0.0,0.0,0.0,0.0,-3.671111111111111,4.063438951320804
GN,UFBG,Hydro_pump,2025-04-14,0,other,0.0,0.0,0.0,0.0,46.49333333333333,7.936837321418821
GN,UFBG,Hydro_pump,2025-04-14,1,flat,0.0,0.0,0.0,0.0,34.35333333333333,6.309750127118083
GN,UFBG,Hydro_pump,2025-04-14,2,flat,0.0,0.0,0.0,0.0,34.92,4.267187468214739
GN,UFBG,Hydro_pump,2025-04-14,3,flat,0.0,0.0,0.0,0.0,30.06,5.1554708805307
GN,UFBG,Hydro_pump,2025-04-14,4,other,0.0,0.0,0.0,0.0,24.125,4.811821669365748
GN,UFBG,Hydro_pump,2025-04-14,5,critical,0.0,0.0,0.0,0.0,25.658333333333335,4.569894601264525
GN,UFBG,Hydro_pump,2025-04-14,6,critical,0.0,0.0,0.0,0.0,25.687,10.181091460807792
GN,UFBG,Hydro_pump,2025-04-14,7,critical,0.0,0.0,0.0,0.0,44.635,21.08105002128689
GN,UFBG,Hydro_pump,2025-04-14,9,other,0.0,0.0,0.0,0.0,42.160000000000004,14.47918367864708
GN,UFBG,Hydro_pump,2025-04-14,10,other,0.0,0.0,0.0,0.0,20.152,9.69726742724751
GN,UFBG,Hydro_pump,2025-04-14,11,midday,0.0,0.0,0.0,0.0,9.948333333333332,4.370676911722789
GN,UFBG,Hydro_pump,2025-04-14,12,midday,0.0,0.0,0.0,0.0,0.7753846153846151,3.604396887563427
GN,UFBG,Hydro_pump,2025-04-14,13,midday,0.0,0.0,0.0,0.0,-1.77,3.1988630792830133
GN,UFBG,Hydro_pump,2025-04-14,14,midday,0.0,0.0,0.0,0.0,-2.066666666666667,3.1781074032616754
GN,UFBG,Hydro_pump,2025-04-14,15,other,0.0,0.0,0.0,0.0,-2.962222222222222,3.6432772944760115
GN,UFBG,Hydro_pump,2025-04-14,16,critical,0.0,0.0,0.0,0.0,-3.3566666666666674,3.2122459136130614
GN,UFBG,Hydro_pump,2025-04-14,17,critical,0.0,0.0,0.0,0.0,-3.671111111111111,4.063438951320804
GN,UFBG,Hydro_pump,2025-04-14,18,critical,0.0,0.0,0.0,0.0,-2.0846666666666662,3.8168009541774013
GN,UFBG,Hydro_pump,2025-04-14,19,critical,0.0,0.0,0.0,0.0,-0.36888888888888893,3.6124003254222963
GN,UFBG,Hydro_pump,2025-04-14,20,critical,0.0,0.0,0.0,0.0,14.026000000000002,11.056196581878547
GN,UFBG,Hydro_pump,2025-04-14,21,critical,0.0,0.0,0.0,0.0,30.11333333333333,6.585034168476272
GN,UFBG,Hydro_pump,2025-04-14,22,critical,0.0,0.0,0.0,0.0,25.411333333333335,6.639681432403931
GN,UFBG,Hydro_pump,2025-04-14,23,other,0.0,0.0,0.0,0.0,27.272222222222222,8.116670773441808
GN,UFGC,Hydro,2025-04-14,0,other,69.06000000000003,46.04000000000002,0.0,0.0,46.49333333333333,7.936837321418821
GN,UFGC,Hydro,2025-04-14,1,flat,0.0,0.0,0.0,0.0,34.35333333333333,6.309750127118083
GN,UFGC,Hydro,2025-04-14,2,flat,0.0,0.0,0.0,0.0,34.92,4.267187468214739
GN,UFGC,Hydro,2025-04-14,3,flat,0.0,0.0,0.0,0.0,30.06,5.1554708805307
GN,UFGC,Hydro,2025-04-14,4,other,0.0,0.0,0.0,0.0,24.125,4.811821669365748
GN,UFGC,Hydro,2025-04-14,5,critical,0.0,0.0,0.0,0.0,25.658333333333335,4.569894601264525
GN,UFGC,Hydro,2025-04-14,6,critical,0.0,0.0,0.0,0.0,25.687,10.181091460807792
GN,UFGC,Hydro,2025-04-14,7,critical,0.0,0.0,0.0,0.0,44.635,21.08105002128689
GN,UFGC,Hydro,2025-04-14,8,critical,0.0,0.0,0.0,0.0,74.343,7.823936278427177
GN,UFGC,Hydro,2025-04-14,9,other,0.0,0.0,0.0,0.0,42.160000000000004,14.47918367864708
GN,UFGC,Hydro,2025-04-14,10,other,0.0,0.0,0.0,0.0,20.152,9.69726742724751
GN,UFGC,Hydro,2025-04-14,11,midday,0.0,0.0,0.0,0.0,9.948333333333332,4.370676911722789
GN,UFGC,Hydro,2025-04-14,12,midday,0.0,0.0,0.0,0.0,0.7753846153846151,3.604396887563427
GN,UFGC,Hydro,2025-04-14,13,midday,0.0,0.0,0.0,0.0,-1.77,3.1988630792830133
GN,UFGC,Hydro,2025-04-14,14,midday,0.0,0.0,0.0,0.0,-2.066666666666667,3.1781074032616754
GN,UFGC,Hydro,2025-04-14,15,other,0.0,0.0,0.0,0.0,-2.962222222222222,3.6432772944760115
GN,UFGC,Hydro,2025-04-14,16,critical,0.0,0.0,0.0,0.0,-3.3566666666666674,3.2122459136130614
GN,UFGC,Hydro,2025-04-14,17,critical,0.0,0.0,0.0,0.0,-3.671111111111111,4.063438951320804
GN,UFGC,Hydro,2025-04-14,18,critical,668.5200000000002,380.3000000000002,0.0,0.0,-2.0846666666666662,3.8168009541774013
GN,UFGC,Hydro,2025-04-14,19,critical,0.0,0.0,0.0,0.0,-0.36888888888888893,3.6124003254222963
GN,UFGC,Hydro,2025-04-14,20,critical,0.0,0.0,0.0,0.0,14.026000000000002,11.056196581878547
GN,UFGC,Hydro,2025-04-14,21,critical,0.0,0.0,0.0,0.0,30.11333333333333,6.585034168476272
GN,UFGC,Hydro,2025-04-14,22,critical,0.0,0.0,0.0,0.0,25.411333333333335,6.639681432403931
GN,UFGC,Hydro,2025-04-14,23,other,0.0,0.0,0.0,0.0,27.272222222222222,8.116670773441808
GN,UFMI,Hydro,2025-04-14,0,other,0.0,0.0,0.0,0.0,46.49333333333333,7.936837321418821
GN,UFMI,Hydro,2025-04-14,1,flat,0.0,0.0,0.0,0.0,34.35333333333333,6.309750127118083
GN,UFMI,Hydro,2025-04-14,2,flat,0.0,0.0,0.0,0.0,34.92,4.267187468214739
GN,UFMI,Hydro,2025-04-14,3,flat,0.0,0.0,0.0,0.0,30.06,5.1554708805307
GN,UFMI,Hydro,2025-04-14,4,other,0.0,0.0,0.0,0.0,24.125,4.811821669365748
GN,UFMI,Hydro,2025-04-14,5,critical,0.0,0.0,0.0,0.0,25.658333333333335,4.569894601264525
GN,UFMI,Hydro,2025-04-14,6,critical,0.0,0.0,0.0,0.0,25.687,10.181091460807792
GN,UFMI,Hydro,2025-04-14,7,critical,0.0,0.0,0.0,0.0,44.635,21.08105002128689
GN,UFMI,Hydro,2025-04-14,8,critical,0.0,0.0,0.0,0.0,74.343,7.823936278427177
GN,UFMI,Hydro,2025-04-14,9,other,0.0,0.0,0.0,0.0,42.160000000000004,14.47918367864708
GN,UFMI,Hydro,2025-04-14,10,other,0.0,0.0,0.0,0.0,20.152,9.69726742724751
GN,UFMI,Hydro,2025-04-14,11,midday,0.0,0.0,0.0,0.0,9.948333333333332,4.370676911722789
GN,UFMI,Hydro,2025-04-14,12,midday,0.0,0.0,0.0,0.0,0.7753846153846151,3.604396887563427
GN,UFMI,Hydro,2025-04-14,13,midday,0.0,0.0,0.0,0.0,-1.77,3.1988630792830133
GN,UFMI,Hydro,2025-04-14,14,midday,0.0,0.0,0.0,0.0,-2.066666666666667,3.1781074032616754
GN,UFMI,Hydro,2025-04-14,15,other,0.0,0.0,0.0,0.0,-2.962222222222222,3.6432772944760115
GN,UFMI,Hydro,2025-04-14,16,critical,0.0,0.0,0.0,0.0,-3.3566666666666674,3.2122459136130614
GN,UFMI,Hydro,2025-04-14,17,critical,0.0,0.0,0.0,0.0,-3.671111111111111,4.063438951320804
GN,UFMI,Hydro,2025-04-14,18,critical,0.0,0.0,0.0,0.0,-2.0846666666666662,3.8168009541774013
GN,UFMI,Hydro,2025-04-14,19,critical,0.0,0.0,0.0,0.0,-0.36888888888888893,3.6124003254222963
GN,UFMI,Hydro,2025-04-14,20,critical,0.0,0.0,0.0,0.0,14.026000000000002,11.056196581878547
GN,UFMI,Hydro,2025-04-14,21,critical,0.0,0.0,0.0,0.0,30.11333333333333,6.585034168476272
GN,UFMI,Hydro,2025-04-14,22,critical,0.0,0.0,0.0,0.0,25.411333333333335,6.639681432403931
GN,UFMI,Hydro,2025-04-14,23,other,0.0,0.0,0.0,0.0,27.272222222222222,8.116670773441808
GN,UFTA,Hydro,2025-04-14,0,other,0.0,0.0,0.0,0.0,46.49333333333333,7.936837321418821
GN,UFTA,Hydro,2025-04-14,1,flat,0.0,0.0,0.0,0.0,34.35333333333333,6.309750127118083
GN,UFTA,Hydro,2025-04-14,2,flat,0.0,0.0,0.0,0.0,34.92,4.267187468214739
GN,UFTA,Hydro,2025-04-14,3,flat,0.0,0.0,0.0,0.0,30.06,5.1554708805307
GN,UFTA,Hydro,2025-04-14,4,other,0.0,0.0,0.0,0.0,24.125,4.811821669365748
GN,UFTA,Hydro,2025-04-14,5,critical,0.0,0.0,0.0,0.0,25.658333333333335,4.569894601264525
GN,UFTA,Hydro,2025-04-14,6,critical,0.0,0.0,0.0,0.0,25.687,10.181091460807792
GN,UFTA,Hydro,2025-04-14,8,critical,0.0,0.0,0.0,0.0,74.343,7.823936278427177
GN,UFTA,Hydro,2025-04-14,9,other,0.0,0.0,0.0,0.0,42.160000000000004,14.47918367864708
GN,UFTA,Hydro,2025-04-14,10,other,0.0,0.0,0.0,0.0,20.152,9.69726742724751
GN,UFTA,Hydro,2025-04-14,11,midday,0.0,0.0,0.0,0.0,9.948333333333332,4.370676911722789
GN,UFTA,Hydro,2025-04-14,12,midday,14.203000000000014,7.101500000000006,3.4108655791684934,1.7054327895842467,0.7753846153846151,3.604396887563427
GN,UFTA,Hydro,2025-04-14,13,midday,0.0,0.0,0.0,0.0,-1.77,3.1988630792830133
GN,UFTA,Hydro,2025-04-14,14,midday,0.0,0.0,0.0,0.0,-2.066666666666667,3.1781074032616754
GN,UFTA,Hydro,2025-04-14,15,other,0.0,0.0,0.0,0.0,-2.962222222222222,3.6432772944760115
GN,UFTA,Hydro,2025-04-14,16,critical,0.0,0.0,0.0,0.0,-3.3566666666666674,3.2122459136130614
GN,UFTA,Hydro,2025-04-14,17,critical,14.203000000000014,9.468666666666676,2.966881899194589,1.9779212661297259,-3.671111111111111,4.063438951320804
GN,UFTA,Hydro,2025-04-14,18,critical,14.203000000000014,7.101500000000006,3.124987461567936,1.5624937307839677,-2.0846666666666662,3.8168009541774013
GN,UFTA,Hydro,2025-04-14,19,critical,0.0,0.0,0.0,0.0,-0.36888888888888893,3.6124003254222963
GN,UFTA,Hydro,2025-04-14,23,other,0.0,0.0,0.0,0.0,27.272222222222222,8.116670773441808
GE,SBEU,Hydro,2025-04-15,1,flat,0.0,0.0,0.0,0.0,8.773333333333333,7.178196616606893
GE,SBEU,Hydro,2025-04-15,2,flat,0.0,0.0,0.0,0.0,12.075,5.951256169919087
GE,SBEU,Hydro,2025-04-15,3,flat,0.0,0.0,0.0,0.0,11.930000000000001,7.716252976672033
GE,SBEU,Hydro,2025-04-15,4,other,0.0,0.0,0.0,0.0,13.044,9.41689521846535
GE,SBEU,Hydro,2025-04-15,5,critical,0.0,0.0,0.0,0.0,12.998333333333333,5.605662910545609
GE,SBEU,Hydro,2025-04-15,8,critical,0.0,0.0,0.0,0.0,34.221,0.9405488941156748
GE,SBEU,Hydro,2025-04-15,9,other,392.32,196.16,342.3873028664889,171.19365143324444,28.633333333333336,3.702807943529703
GE,SBEU,Hydro,2025-04-15,19,critical,404.40400000000005,269.6026666666667,377.61587084159214,251.74391389439475,2.731111111111111,2.9808238980374386
GE,SBEU,Hydro,2025-04-15,20,critical,0.0,0.0,0.0,0.0,23.671999999999993,8.483385611215102
GE,SBEU,Hydro,2025-04-15,21,critical,1556.6599999999999,778.3299999999999,880.2928724650667,440.1464362325334,35.52,4.511510279274558
GE,SBEU,Hydro,2025-04-15,22,critical,0.0,0.0,0.0,0.0,27.14466666666667,6.029031984213276
GE,SBEU,Hydro,2025-04-15,23,other,0.0,0.0,0.0,0.0,23.68444444444445,2.0828052664082106
IB,DUER,Hydro,2025-04-15,8,critical,576.0,370.09999999999997,575.9119470336,370.04288017836006,34.221,0.9405488941156748
IB,DUER,Hydro,2025-04-15,0,other,0.0,0.0,0.0,0.0,7.215,6.333446928805829
IB,DUER,Hydro,2025-04-15,1,flat,0.0,0.0,0.0,0.0,8.773333333333333,7.178196616606893
IB,DUER,Hydro,2025-04-15,2,flat,0.0,0.0,0.0,0.0,12.075,5.951256169919087
IB,DUER,Hydro,2025-04-15,3,flat,0.0,0.0,0.0,0.0,11.930000000000001,7.716252976672033
IB,DUER,Hydro,2025-04-15,4,other,0.0,0.0,0.0,0.0,13.044,9.41689521846535
IB,DUER,Hydro,2025-04-15,5,critical,0.0,0.0,0.0,0.0,12.998333333333333,5.605662910545609
IB,DUER,Hydro,2025-04-15,6,critical,0.0,0.0,0.0,0.0,18.148999999999997,5.737172067607295
IB,DUER,Hydro,2025-04-15,7,critical,0.0,0.0,0.0,0.0,26.72,5.592058654914128
IB,DUER,Hydro,2025-04-15,9,other,0.0,0.0,0.0,0.0,28.633333333333336,3.702807943529703
IB,DUER,Hydro,2025-04-15,10,other,0.0,0.0,0.0,0.0,13.709,5.892447991567964
IB,DUER,Hydro,2025-04-15,11,midday,0.0,0.0,0.0,0.0,6.276666666666667,4.344608919876065
IB,DUER,Hydro,2025-04-15,12,midday,0.0,0.0,0.0,0.0,4.486153846153846,3.2879743978665106
IB,DUER,Hydro,2025-04-15,13,midday,0.0,0.0,0.0,0.0,2.8633333333333333,2.9544077240624724
IB,DUER,Hydro,2025-04-15,14,midday,0.0,0.0,0.0,0.0,1.9726666666666666,1.7225540284566927
IB,DUER,Hydro,2025-04-15,15,other,0.0,0.0,0.0,0.0,1.7844444444444443,1.690548070235738
IB,DUER,Hydro,2025-04-15,16,critical,0.0,0.0,0.0,0.0,0.9273333333333335,1.1340538326014755
IB,DUER,Hydro,2025-04-15,17,critical,0.0,0.0,0.0,0.0,-0.015555555555555533,0.7101779902093402
IB,DUER,Hydro,2025-04-15,18,critical,0.0,0.0,0.0,0.0,1.0286666666666666,1.6774592465420803
IB,DUER,Hydro,2025-04-15,19,critical,0.0,0.0,0.0,0.0,2.731111111111111,2.9808238980374386
IB,DUER,Hydro,2025-04-15,23,other,0.0,0.0,0.0,0.0,23.68444444444445,2.0828052664082106
GE,VAN2,Nuclear,2025-04-14,3,flat,0.0,0.0,0.0,0.0,30.06,5.1554708805307
GE,VAN2,Nuclear,2025-04-14,4,other,0.0,0.0,0.0,0.0,24.125,4.811821669365748
GE,VAN2,Nuclear,2025-04-14,10,other,0.0,0.0,0.0,0.0,20.152,9.69726742724751
GE,VAN2,Nuclear,2025-04-14,11,midday,0.0,0.0,0.0,0.0,9.948333333333332,4.370676911722789
GE,VAN2,Nuclear,2025-04-14,12,midday,0.0,0.0,0.0,0.0,0.7753846153846151,3.604396887563427
GE,VAN2,Nuclear,2025-04-14,13,midday,0.0,0.0,0.0,0.0,-1.77,3.1988630792830133
GE,VAN2,Nuclear,2025-04-14,14,midday,0.0,0.0,0.0,0.0,-2.066666666666667,3.1781074032616754
GE,VAN2,Nuclear,2025-04-14,15,other,0.0,0.0,0.0,0.0,-2.962222222222222,3.6432772944760115
GE,VAN2,Nuclear,2025-04-14,16,critical,0.0,0.0,0.0,0.0,-3.3566666666666674,3.2122459136130614
GE,VAN2,Nuclear,2025-04-14,17,critical,0.0,0.0,0.0,0.0,-3.671111111111111,4.063438951320804
GE,VAN2,Nuclear,2025-04-14,18,critical,0.0,0.0,0.0,0.0,-2.0846666666666662,3.8168009541774013
GE,VAN2,Nuclear,2025-04-14,19,critical,0.0,0.0,0.0,0.0,-0.36888888888888893,3.6124003254222963
GE,VAN2,Nuclear,2025-04-14,20,critical,0.0,0.0,0.0,0.0,14.026000000000002,11.056196581878547
GE,VAN2,Nuclear,2025-04-14,21,critical,0.0,0.0,0.0,0.0,30.11333333333333,6.585034168476272
GE,VAN2,Nuclear,2025-04-14,22,critical,0.0,0.0,0.0,0.0,25.411333333333335,6.639681432403931
GE,VAN2,Nuclear,2025-04-14,23,other,0.0,0.0,0.0,0.0,27.272222222222222,8.116670773441808
GE,ACC1EBR,Hydro,2025-04-14,12,midday,0.2999999999999998,0.1499999999999999,0.2999999999999998,0.1499999999999999,0.7753846153846151,3.604396887563427
GE,ACC1EBR,Hydro,2025-04-14,14,midday,0.8999999999999986,0.4833333333333325,0.8999999999999986,0.4833333333333325,-2.066666666666667,3.1781074032616754
GE,ACC1EBR,Hydro,2025-04-14,15,other,0.0,0.0,0.0,0.0,-2.962222222222222,3.6432772944760115
GE,ACC1EBR,Hydro,2025-04-14,16,critical,0.0,0.0,0.0,0.0,-3.3566666666666674,3.2122459136130614
GE,ACC1EBR,Hydro,2025-04-14,17,critical,1.9000000000000021,1.0500000000000014,1.9000000000000021,1.0500000000000014,-3.671111111111111,4.063438951320804
GE,ACC1EBR,Hydro,2025-04-14,18,critical,0.5999999999999996,0.2999999999999998,0.5999999999999996,0.2999999999999998,-2.0846666666666662,3.8168009541774013
GE,ACC1EBR,Hydro,2025-04-14,19,critical,0.5999999999999996,0.2999999999999998,0.5999999999999996,0.2999999999999998,-0.36888888888888893,3.6124003254222963
GE,ACC2EBR,Hydro,2025-04-14,14,midday,2.3999999999999915,1.2666666666666633,2.3999999999999915,1.2666666666666633,-2.066666666666667,3.1781074032616754
GE,ACC2EBR,Hydro,2025-04-14,15,other,0.0,0.0,0.0,0.0,-2.962222222222222,3.6432772944760115
GE,ACC2EBR,Hydro,2025-04-14,16,critical,0.0,0.0,0.0,0.0,-3.3566666666666674,3.2122459136130614
GE,ACC2EBR,Hydro,2025-04-14,17,critical,0.0,0.0,0.0,0.0,-3.671111111111111,4.063438951320804
GE,ACC2EBR,Hydro,2025-04-14,19,critical,2.0,1.0,2.0,1.0,-0.36888888888888893,3.6124003254222963
GE,SLTG,Hydro_pump,2025-04-15,8,critical,0.0,0.0,0.0,0.0,34.221,0.9405488941156748
GE,SLTG,Hydro_pump,2025-04-15,9,other,0.0,0.0,0.0,0.0,28.633333333333336,3.702807943529703
GE,SLTG,Hydro_pump,2025-04-15,10,other,0.0,0.0,0.0,0.0,13.709,5.892447991567964
GE,SLTG,Hydro_pump,2025-04-15,11,midday,0.0,0.0,0.0,0.0,6.276666666666667,4.344608919876065
GE,SLTG,Hydro_pump,2025-04-15,12,midday,0.0,0.0,0.0,0.0,4.486153846153846,3.2879743978665106
GE,SLTG,Hydro_pump,2025-04-15,13,midday,0.0,0.0,0.0,0.0,2.8633333333333333,2.9544077240624724
HC,SRI5R,CCGT,2025-04-15,0,other,1304.6800000000003,869.7866666666669,526.4773181834834,350.9848787889889,7.215,6.333446928805829
HC,SRI5R,CCGT,2025-04-15,1,flat,0.0,0.0,0.0,0.0,8.773333333333333,7.178196616606893
HC,SRI5R,CCGT,2025-04-15,2,flat,0.0,0.0,0.0,0.0,12.075,5.951256169919087
HC,SRI5R,CCGT,2025-04-15,3,flat,0.0,0.0,0.0,0.0,11.930000000000001,7.716252976672033
HC,SRI5R,CCGT,2025-04-15,4,other,0.0,0.0,0.0,0.0,13.044,9.41689521846535
HC,SRI5R,CCGT,2025-04-15,5,critical,0.0,0.0,0.0,0.0,12.998333333333333,5.605662910545609
HC,SRI5R,CCGT,2025-04-15,6,critical,0.0,0.0,0.0,0.0,18.148999999999997,5.737172067607295
HC,SRI5R,CCGT,2025-04-15,7,critical,2168.31,1089.155,747.6265880234666,373.81329401173326,26.72,5.592058654914128
GE,BES5,CCGT,2025-04-14,21,critical,0.0,0.0,0.0,0.0,30.11333333333333,6.585034168476272
HC,SRI5R,CCGT,2025-04-15,8,critical,2090.3100000000004,1063.1550000000002,808.7760279381338,404.46115399770133,34.221,0.9405488941156748
GE,SROQ2,CCGT,2025-04-15,0,other,0.0,0.0,0.0,0.0,7.215,6.333446928805829
GE,SROQ2,CCGT,2025-04-15,1,flat,0.0,0.0,0.0,0.0,8.773333333333333,7.178196616606893
GE,SROQ2,CCGT,2025-04-15,2,flat,0.0,0.0,0.0,0.0,12.075,5.951256169919087
GE,SROQ2,CCGT,2025-04-15,3,flat,0.0,0.0,0.0,0.0,11.930000000000001,7.716252976672033
GE,SROQ2,CCGT,2025-04-15,4,other,0.0,0.0,0.0,0.0,13.044,9.41689521846535
GE,SROQ2,CCGT,2025-04-15,5,critical,0.0,0.0,0.0,0.0,12.998333333333333,5.605662910545609
GE,SROQ2,CCGT,2025-04-15,6,critical,1850.765,1233.8433333333335,0.0,0.0,18.148999999999997,5.737172067607295
GE,SROQ2,CCGT,2025-04-15,7,critical,0.0,0.0,0.0,0.0,26.72,5.592058654914128
GE,SROQ2,CCGT,2025-04-15,8,critical,0.0,0.0,0.0,0.0,34.221,0.9405488941156748
GE,SROQ2,CCGT,2025-04-15,9,other,0.0,0.0,0.0,0.0,28.633333333333336,3.702807943529703
GE,SROQ2,CCGT,2025-04-15,10,other,21.19199999999875,14.127999999999167,0.0,0.0,13.709,5.892447991567964
GE,SROQ2,CCGT,2025-04-15,11,midday,0.0,0.0,0.0,0.0,6.276666666666667,4.344608919876065
GE,SROQ2,CCGT,2025-04-15,12,midday,0.0,0.0,0.0,0.0,4.486153846153846,3.2879743978665106
GE,SROQ2,CCGT,2025-04-15,13,midday,0.0,0.0,0.0,0.0,2.8633333333333333,2.9544077240624724
GE,SROQ2,CCGT,2025-04-15,14,midday,0.0,0.0,0.0,0.0,1.9726666666666666,1.7225540284566927
GE,SROQ2,CCGT,2025-04-15,15,other,0.0,0.0,0.0,0.0,1.7844444444444443,1.690548070235738
GE,SROQ2,CCGT,2025-04-15,16,critical,0.0,0.0,0.0,0.0,0.9273333333333335,1.1340538326014755
GE,SROQ2,CCGT,2025-04-15,17,critical,77.98499999999933,38.992499999999666,0.0,0.0,-0.015555555555555533,0.7101779902093402
GE,SROQ2,CCGT,2025-04-15,18,critical,20.358000000000725,13.572000000000484,0.0,0.0,1.0286666666666666,1.6774592465420803
GE,SROQ2,CCGT,2025-04-15,19,critical,0.0,0.0,0.0,0.0,2.731111111111111,2.9808238980374386
GE,SROQ2,CCGT,2025-04-15,20,critical,129.37500000000045,74.79166666666703,0.0,0.0,23.671999999999993,8.483385611215102
GE,SROQ2,CCGT,2025-04-15,21,critical,86.2500000000006,43.125000000000306,0.39682225833326257,0.19841112916663128,35.52,4.511510279274558
GE,SROQ2,CCGT,2025-04-15,22,critical,0.0,0.0,0.0,0.0,27.14466666666667,6.029031984213276
GE,SROQ2,CCGT,2025-04-15,23,other,0.0,0.0,0.0,0.0,23.68444444444445,2.0828052664082106
IB,TAJO,Hydro,2025-04-15,0,other,632.6099999999997,393.10333333333324,215.37884424955507,133.83623655013503,7.215,6.333446928805829
IB,TAJO,Hydro,2025-04-15,1,flat,1488.9599999999996,744.4799999999999,609.072488512411,304.5362442562055,8.773333333333333,7.178196616606893
IB,TAJO,Hydro,2025-04-15,9,other,6033.535,4120.234166666666,3447.8043720564942,2298.536248037663,28.633333333333336,3.702807943529703
IB,TAJO,Hydro,2025-04-15,11,midday,1222.4040000000005,677.6370000000003,498.00345477478834,276.0671325381979,6.276666666666667,4.344608919876065
IB,TAJO,Hydro,2025-04-15,18,critical,3054.0499999999993,1527.0249999999996,1090.9680583321656,545.4840291660828,1.0286666666666666,1.6774592465420803
IB,TAJO,Hydro,2025-04-15,19,critical,6278.9,4185.933333333333,2133.1877184242726,1422.1251456161817,2.731111111111111,2.9808238980374386
IB,TAJO,Hydro,2025-04-15,2,flat,0.0,0.0,0.0,0.0,12.075,5.951256169919087
IB,TAJO,Hydro,2025-04-15,3,flat,0.0,0.0,0.0,0.0,11.930000000000001,7.716252976672033
IB,TAJO,Hydro,2025-04-15,4,other,0.0,0.0,0.0,0.0,13.044,9.41689521846535
IB,TAJO,Hydro,2025-04-15,5,critical,0.0,0.0,0.0,0.0,12.998333333333333,5.605662910545609
IB,TAJO,Hydro,2025-04-15,6,critical,0.0,0.0,0.0,0.0,18.148999999999997,5.737172067607295
IB,TAJO,Hydro,2025-04-15,10,other,0.0,0.0,0.0,0.0,13.709,5.892447991567964
