d,tech,da_mwh,pdbf_mwh,ida_mwh,ci_mwh,ci_price_wavg,da_price,regime,bilat_mwh,omie_total_mwh,ci_share_omie,bilat_share_pdbf,ci_price_vs_da
2023-11-25,Wind,122898.00000000058,150560.30000000092,33550.89999999771,2864.299999999981,94.96427504102284,87.80708333333332,preIDA,27662.300000000338,159313.19999999827,0.01797905007243601,0.18372904411056679,7.15719170768952
2023-11-26,CCGT,12763.9,19078.1,28994.40000000005,5651.5999999999985,106.39955623186344,117.5845833333333,preIDA,6314.199999999999,47409.900000000045,0.11920716981052466,0.3309658718635503,-11.185027101469856
2023-11-26,Hydro,47836.199999999815,216222.5000000008,5463.299999999996,6127.1000000000195,105.53883811264686,117.5845833333333,preIDA,168386.30000000098,59426.59999999983,0.10310366065028181,0.778764004671116,-12.045745220686442
2023-11-26,Hydro_pump,13323.999999999996,13323.999999999996,6621.0,1419.3999999999992,103.56541285050054,117.5845833333333,preIDA,0.0,21364.399999999994,0.06643762520829041,0.0,-14.019170482832763
2023-11-26,Nuclear,8857.300000000007,337144.2000000005,0.0,0.0,,117.5845833333333,preIDA,328286.9000000005,8857.300000000007,0.0,0.9737284520985383,
2023-11-26,Other,64646.50000000004,204043.00000000038,62853.199999999095,21025.699999999903,113.08930104586318,117.5845833333333,preIDA,139396.50000000035,148525.39999999903,0.14156299191922755,0.6831721744926319,-4.495282287470118
2023-11-26,Solar_PV,52247.29999999957,63034.999999999556,12370.300000000312,1215.8999999999999,107.06189242536392,117.5845833333333,preIDA,10787.699999999983,65833.49999999988,0.018469320330834635,0.17113825652415418,-10.522690907969377
2023-11-26,Wind,36948.19999999988,39543.39999999966,17057.20000000127,775.0000000000011,119.05693032258034,117.5845833333333,preIDA,2595.199999999779,54780.40000000115,0.014147395783893233,0.06562915682515416,1.4723469892470433
2023-11-27,CCGT,3245.0000000000005,3796.0000000000005,31858.30000000001,1725.5,94.40560591133,107.84708333333334,preIDA,551.0,36828.80000000001,0.04685192023633677,0.14515279241306636,-13.441477422003345
2023-11-27,Hydro,23702.39999999991,202299.30000000022,4132.299999999985,1575.2000000000003,90.2367299390554,107.84708333333334,preIDA,178596.9000000003,29409.899999999896,0.05356019571640862,0.8828349875654543,-17.61035339427795
2023-11-27,Hydro_pump,7913.0,7913.0,4609.200000000001,267.8,100.71143764002984,107.84708333333334,preIDA,0.0,12790.0,0.020938232994526976,0.0,-7.135645693303502
2023-11-27,Nuclear,8277.199999999997,337370.60000000027,28.800000000000047,0.0,,107.84708333333334,preIDA,329093.40000000026,8305.999999999996,0.0,0.9754655562755024,
2023-11-27,Other,68223.39999999962,238523.20000000126,66110.3999999984,12098.400000000187,105.2297988163711,107.84708333333334,preIDA,170299.80000000165,146432.1999999982,0.08262117211924928,0.713975831281824,-2.6172845169622434
2023-11-27,Solar_PV,48867.29999999953,58188.99999999951,9642.500000000538,884.2000000000016,105.59019000226179,107.84708333333334,preIDA,9321.699999999983,59394.00000000007,0.014887025625484065,0.16019694443967178,-2.256893331071552
2023-11-27,Wind,166643.6000000006,190977.40000000037,35731.49999999709,1536.0999999999974,102.41038864657276,107.84708333333334,preIDA,24333.799999999785,203911.19999999768,0.007533181110208831,0.12741717082754156,-5.436694686760589
2023-11-28,CCGT,39429.8,50019.4,26641.900000000005,1829.4000000000005,89.80930195692565,108.36000000000003,preIDA,10589.599999999999,67901.1,0.026942126121668138,0.21170985657564861,-18.550698043074377
2023-11-28,Hydro,15178.200000000066,212800.50000000067,12113.900000000001,2001.6000000000004,110.9781549760192,108.36000000000003,preIDA,197622.3000000006,29293.70000000007,0.06832868500735638,0.9286740397696432,2.61815497601917
2023-11-28,Hydro_pump,10696.199999999999,10696.199999999999,6401.900000000001,489.40000000000015,87.60437474458516,108.36000000000003,preIDA,0.0,17587.5,0.027826581378820194,0.0,-20.75562525541487
2023-11-28,Nuclear,8533.600000000024,337641.19999999914,0.0,0.0,,108.36000000000003,preIDA,329107.5999999991,8533.600000000024,0.0,0.9747258332217749,
2023-11-28,Other,70515.7999999998,247915.00000000128,63177.99999999918,10025.700000000048,105.33147391204534,108.36000000000003,preIDA,177399.20000000147,143719.499999999,0.06975880099777773,0.7155646088377087,-3.0285260879546883
2023-11-28,Solar_PV,29415.999999999825,32886.89999999979,10954.700000000026,733.4000000000003,125.73136896645752,108.36000000000003,preIDA,3470.899999999965,41104.09999999985,0.017842502329451393,0.10554050396966534,17.371368966457496
2023-11-28,Wind,181629.20000000182,199945.900000002,41308.199999999946,1999.799999999996,96.86421592159239,108.36000000000003,preIDA,18316.700000000186,224937.20000000176,0.008890481432150753,0.09160828003975077,-11.495784078407638
2023-11-29,CCGT,2925.0,3185.0,15226.5,659.4000000000001,81.0185911434637,85.00458333333333,preIDA,260.0,18810.9,0.03505414413983382,0.08163265306122448,-3.985992189869634
2023-11-29,Hydro,11741.40000000006,147492.50000000032,10479.700000000013,2291.2000000000003,90.86521298882668,85.00458333333333,preIDA,135751.10000000027,24512.300000000072,0.0934714408684617,0.9203932403342541,5.860629655493355
2023-11-29,Hydro_pump,9617.699999999999,9617.699999999999,5223.6,1119.800000000001,82.7159430255402,85.00458333333333,preIDA,0.0,15961.1,0.07015807181209321,0.0,-2.2886403077931305
2023-11-29,Nuclear,8374.799999999987,337772.60000000015,0.0,0.0,,85.00458333333333,preIDA,329397.80000000016,8374.799999999987,0.0,0.975205804141603,
2023-11-29,Other,71706.59999999938,290167.20000000263,65174.799999998155,18979.399999999976,101.64272442753803,85.00458333333333,preIDA,218460.60000000324,155860.79999999749,0.12177147813946985,0.7528783404878334,16.6381410942047
2023-11-29,Solar_PV,27730.299999999937,31442.399999999925,7787.600000000379,2694.299999999993,82.53536354526247,85.00458333333333,preIDA,3712.0999999999876,38212.20000000031,0.07050889506492615,0.11806032618375177,-2.469219788070859
2023-11-29,Wind,213988.89999999997,274769.2999999998,35501.79999999718,1268.3999999999996,90.11774046042268,85.00458333333333,preIDA,60780.39999999985,250759.09999999715,0.0050582411565523,0.22120520742309963,5.113157127089352
