date,firm,regime,q2_ida_volunt_mwh,q_da_mwh,q_pibca_mwh,q_phf_mwh,q2_pibca_minus_pdbc_mwh,q2_phf_minus_pdbc_mwh,q2_rt2_only_mwh
2018-11-03,GN,pre-IDA,24433.400000000005,56163.89999999999,94656.50000000001,94656.50000000001,38492.60000000003,38492.60000000003,0.0
2018-11-04,GE,pre-IDA,15287.400000000001,63056.70000000004,137563.5,137563.50000000003,74506.79999999996,74506.79999999999,2.9103830456733704e-11
2018-11-05,GN,pre-IDA,15423.49999999999,50206.59999999995,80657.6,80657.6,30451.00000000006,30451.00000000006,0.0
2018-11-22,IB,pre-IDA,15747.4,41821.1,142100.3,142100.30000000002,100279.19999999998,100279.20000000001,2.9103830456733704e-11
2018-11-23,IB,pre-IDA,5983.299999999999,40741.1,131541.4,131541.39999999997,90800.29999999999,90800.29999999996,-2.9103830456733704e-11
2018-11-24,GN,pre-IDA,18152.999999999996,52416.69999999999,93402.0,93402.0,40985.30000000001,40985.30000000001,0.0
2018-11-24,GE,pre-IDA,45.700000000002035,79511.19999999998,126713.4,126713.4,47202.20000000001,47202.20000000001,0.0
2018-11-24,IB,pre-IDA,259.1,16136.000000000005,99539.00000000003,99539.00000000003,83403.00000000003,83403.00000000003,0.0
2018-11-25,IB,pre-IDA,6200.500000000001,9828.699999999999,99426.80000000002,99426.80000000002,89598.10000000002,89598.10000000002,0.0
2018-11-26,HC,pre-IDA,3686.6,17648.199999999997,24689.3,24689.299999999996,7041.100000000002,7041.0999999999985,-3.637978807091713e-12
2018-11-26,GE,pre-IDA,6987.399999999988,60926.6,109699.69999999995,109829.69999999995,48773.099999999955,48903.099999999955,130.0
2018-12-13,GE,pre-IDA,6374.099999999993,72734.59999999998,136245.30000000002,136245.3,63510.70000000004,63510.70000000001,-2.9103830456733704e-11
2018-12-13,IB,pre-IDA,4005.299999999999,10208.0,99914.90000000002,99914.9,89706.90000000002,89706.9,-2.9103830456733704e-11
2018-12-14,GN,pre-IDA,32947.2,64470.60000000003,117878.1,117878.1,53407.49999999998,53407.49999999998,0.0
2018-12-17,GN,pre-IDA,10976.699999999997,92625.90000000004,123080.40000000001,123080.40000000002,30454.49999999997,30454.499999999985,1.4551915228366852e-11
2018-12-17,GE,pre-IDA,12786.600000000024,80071.39999999998,147703.69999999998,147703.69999999998,67632.3,67632.3,0.0
2019-01-05,IB,pre-IDA,15224.799999999992,51877.4,98123.90000000002,98168.9,46246.50000000002,46291.49999999999,44.999999999970896
2019-01-05,HC,pre-IDA,21.5,21880.6,20986.699999999997,20986.7,-893.9000000000015,-893.8999999999978,3.637978807091713e-12
2019-01-07,HC,pre-IDA,1324.1000000000001,10036.899999999998,14554.900000000001,14554.900000000001,4518.000000000004,4518.000000000004,0.0
2019-01-07,GN,pre-IDA,41854.29999999999,44873.80000000002,108169.20000000003,108169.20000000003,63295.40000000001,63295.40000000001,0.0
2019-01-08,GE,pre-IDA,-716.3999999999978,72889.20000000001,150416.40000000002,150416.40000000002,77527.20000000001,77527.20000000001,0.0
2019-01-09,GE,pre-IDA,36557.900000000045,37732.199999999975,153323.5,153323.5,115591.30000000002,115591.30000000002,0.0
2019-01-10,GE,pre-IDA,3881.299999999988,56053.000000000015,146054.30000000005,146054.30000000002,90001.30000000003,90001.3,-2.9103830456733704e-11
2019-01-26,GE,pre-IDA,-1198.7000000000003,77620.70000000003,152622.6,152622.6,75001.89999999998,75001.89999999998,0.0
2019-01-28,HC,pre-IDA,-1080.9,8328.499999999998,16455.3,16455.3,8126.800000000001,8126.800000000001,0.0
2019-01-29,GN,pre-IDA,22316.100000000006,27459.100000000013,62539.100000000006,62539.100000000006,35079.99999999999,35079.99999999999,0.0
2019-02-16,IB,pre-IDA,15795.800000000007,5986.800000000001,106384.50000000001,106384.50000000001,100397.70000000001,100397.70000000001,0.0
2019-02-17,HC,pre-IDA,379.3,6484.199999999998,11056.6,11056.6,4572.400000000002,4572.400000000002,0.0
2019-02-18,HC,pre-IDA,91.3,6485.100000000001,13455.0,13455.000000000002,6969.899999999999,6969.900000000001,1.8189894035458565e-12
2019-02-18,GE,pre-IDA,6817.100000000011,65327.200000000026,157733.30000000002,157733.30000000002,92406.09999999999,92406.09999999999,0.0
2019-03-10,HC,pre-IDA,1249.0000000000002,3293.0999999999995,7256.500000000001,7256.5,3963.4000000000015,3963.4000000000005,-9.094947017729282e-13
2019-03-12,GE,pre-IDA,8946.70000000001,10214.700000000004,112948.19999999998,112948.19999999998,102733.49999999997,102733.49999999997,0.0
2019-03-13,GE,pre-IDA,4236.499999999996,8698.0,101078.20000000001,101078.20000000001,92380.20000000001,92380.20000000001,0.0
2019-03-13,IB,pre-IDA,6566.9000000000015,9859.900000000001,104699.29999999999,104699.29999999997,94839.4,94839.39999999997,-1.4551915228366852e-11
2019-03-29,GN,pre-IDA,6763.100000000001,54566.19999999996,72952.70000000001,73239.7,18386.50000000005,18673.500000000036,286.99999999998545
2019-03-30,HC,pre-IDA,2088.3,2758.8999999999996,11190.2,11190.2,8431.300000000001,8431.300000000001,0.0
2019-03-30,GN,pre-IDA,13022.699999999988,41907.099999999984,72228.6,72228.6,30321.500000000022,30321.500000000022,0.0
2019-03-31,HC,pre-IDA,3441.2000000000003,2933.6999999999994,11088.2,11088.2,8154.500000000002,8154.500000000002,0.0
2019-03-31,IB,pre-IDA,5824.4000000000015,29367.40000000001,113438.80000000005,113438.80000000002,84071.40000000004,84071.40000000001,-2.9103830456733704e-11
2019-04-01,GN,pre-IDA,14479.4,60962.399999999965,89304.90000000002,89304.90000000002,28342.50000000006,28342.50000000006,0.0
2019-04-19,IB,pre-IDA,2732.7,28024.099999999995,89459.90000000001,89459.90000000001,61435.80000000002,61435.80000000002,0.0
2019-04-22,GE,pre-IDA,4318.999999999997,18284.800000000003,103162.4,103162.40000000001,84877.59999999999,84877.6,1.4551915228366852e-11
2019-04-23,HC,pre-IDA,-41.69999999999999,4101.799999999998,12585.199999999999,12585.2,8483.400000000001,8483.400000000001,1.8189894035458565e-12
2019-05-09,GN,pre-IDA,7881.5,18617.000000000007,39861.799999999996,40103.799999999996,21244.79999999999,21486.79999999999,242.0
2019-05-10,IB,pre-IDA,10085.199999999999,18162.999999999993,90009.90000000001,90099.90000000004,71846.90000000002,71936.90000000005,90.0000000000291
2019-05-11,GE,pre-IDA,1663.000000000002,12965.099999999982,102465.00000000001,102605.00000000001,89499.90000000004,89639.90000000004,140.0
2019-05-12,GE,pre-IDA,1985.2000000000007,10001.399999999996,98162.60000000003,98162.60000000002,88161.20000000004,88161.20000000003,-1.4551915228366852e-11
2019-06-02,IB,pre-IDA,5007.399999999999,30029.400000000005,93190.40000000002,93190.40000000002,63161.000000000015,63161.000000000015,0.0
2019-06-02,HC,pre-IDA,6230.999999999999,2256.9000000000005,14826.5,14826.5,12569.599999999999,12569.599999999999,0.0
2019-06-04,GN,pre-IDA,24512.100000000013,26666.7,56323.0,56323.00000000001,29656.3,29656.300000000007,7.275957614183426e-12
2019-06-04,IB,pre-IDA,3407.7,29745.800000000007,94854.50000000003,94854.5,65108.700000000026,65108.7,-2.9103830456733704e-11
2019-06-04,GE,pre-IDA,1493.4999999999995,23121.99999999997,119277.89999999997,119277.89999999997,96155.9,96155.9,0.0
2019-06-21,IB,pre-IDA,4197.300000000001,33866.00000000001,120567.59999999998,120567.59999999998,86701.59999999998,86701.59999999998,0.0
2019-06-22,HC,pre-IDA,1744.4000000000003,9459.5,15981.5,15981.5,6522.0,6522.0,0.0
2019-06-22,GE,pre-IDA,4941.9,11846.300000000005,108073.00000000004,108073.00000000006,96226.70000000004,96226.70000000006,1.4551915228366852e-11
2019-06-22,GN,pre-IDA,13623.199999999999,25207.09999999998,53872.2,53872.200000000004,28665.100000000017,28665.100000000024,7.275957614183426e-12
2019-06-23,IB,pre-IDA,6506.099999999999,19477.400000000005,104041.29999999999,104041.3,84563.89999999998,84563.9,1.4551915228366852e-11
2019-06-24,IB,pre-IDA,2322.8999999999983,36735.399999999994,122914.4,122914.40000000001,86179.0,86179.00000000001,1.4551915228366852e-11
2019-06-24,GN,pre-IDA,16964.400000000038,47504.60000000002,82381.5,82381.49999999999,34876.89999999998,34876.899999999965,-1.4551915228366852e-11
2019-07-13,GE,pre-IDA,-2108.9999999999986,35522.700000000004,115130.7,115130.70000000003,79608.0,79608.00000000003,2.9103830456733704e-11
2019-07-14,IB,pre-IDA,9740.6,25860.200000000004,112562.1,112562.1,86701.9,86701.9,0.0
2019-07-14,GE,pre-IDA,1840.199999999999,21540.2,107188.00000000004,107188.00000000004,85647.80000000005,85647.80000000005,0.0
2019-07-14,GN,pre-IDA,11586.800000000001,14448.300000000012,45419.3,45419.3,30970.999999999993,30970.999999999993,0.0
2019-07-16,HC,pre-IDA,1365.3,9815.6,16925.1,16925.1,7109.499999999998,7109.499999999998,0.0
2019-07-17,GE,pre-IDA,-3338.200000000007,35897.800000000025,126991.9,126991.90000000002,91094.09999999998,91094.1,2.9103830456733704e-11
2019-07-17,GN,pre-IDA,11803.800000000017,54191.69999999997,78376.5,78636.50000000001,24184.800000000032,24444.800000000047,260.00000000001455
2019-08-04,GE,pre-IDA,3411.899999999999,25591.40000000001,118382.80000000005,118382.80000000002,92791.40000000004,92791.40000000001,-2.9103830456733704e-11
2019-08-05,GE,pre-IDA,1100.3999999999994,40822.19999999998,130291.59999999998,130291.60000000003,89469.4,89469.40000000005,5.820766091346741e-11
2019-08-06,IB,pre-IDA,6910.300000000002,45398.89999999999,133759.80000000002,133759.80000000002,88360.90000000002,88360.90000000002,0.0
2019-08-08,GE,pre-IDA,-3.9999999999998863,38050.6,126132.0,126132.0,88081.4,88081.4,0.0
2019-08-25,GN,pre-IDA,17944.100000000002,19549.0,50641.799999999996,50641.80000000002,31092.799999999996,31092.800000000017,2.1827872842550278e-11
2019-08-25,HC,pre-IDA,1160.3000000000002,2765.499999999998,7862.200000000001,7862.2,5096.700000000003,5096.700000000002,-9.094947017729282e-13
2019-08-28,GE,pre-IDA,-7964.899999999998,45308.49999999995,133837.0,133836.99999999997,88528.50000000006,88528.50000000003,-2.9103830456733704e-11
2019-08-29,GE,pre-IDA,-4786.399999999999,49478.400000000016,128806.4,128806.40000000001,79327.99999999997,79328.0,1.4551915228366852e-11
2019-09-14,GE,pre-IDA,2496.0000000000027,27021.9,109582.1,109687.09999999999,82560.20000000001,82665.19999999998,104.99999999998545
2019-09-15,GN,pre-IDA,7015.599999999998,12939.0,38909.0,39262.0,25970.0,26323.0,353.0
2019-09-15,GE,pre-IDA,3767.400000000003,23881.5,109635.4,109635.4,85753.9,85753.9,0.0
2019-09-16,IB,pre-IDA,15089.400000000009,47049.00000000002,158316.8,158696.8,111267.79999999996,111647.79999999996,380.0
2019-09-17,IB,pre-IDA,8247.699999999993,46243.0,152439.3,152439.3,106196.29999999999,106196.29999999999,0.0
2019-09-17,GE,pre-IDA,1347.399999999999,51746.30000000002,137157.39999999997,137157.39999999997,85411.09999999995,85411.09999999995,0.0
2019-09-18,IB,pre-IDA,5060.1,34098.09999999999,131899.59999999998,131899.59999999998,97801.49999999999,97801.49999999999,0.0
2019-10-04,IB,pre-IDA,8349.3,43199.799999999996,132429.8,132429.80000000002,89230.0,89230.00000000003,2.9103830456733704e-11
2019-10-06,HC,pre-IDA,1225.2,10882.600000000002,15202.1,15202.1,4319.499999999998,4319.499999999998,0.0
2019-10-07,GN,pre-IDA,4433.500000000001,58733.399999999994,77432.7,77432.7,18699.300000000003,18699.300000000003,0.0
2019-10-08,GN,pre-IDA,8189.700000000003,56574.89999999998,78898.29999999999,78898.3,22323.40000000001,22323.400000000023,1.4551915228366852e-11
2019-10-09,GN,pre-IDA,13554.9,44943.39999999998,76722.69999999998,76722.69999999998,31779.300000000003,31779.300000000003,0.0
2019-10-09,IB,pre-IDA,4080.6999999999975,34031.999999999985,114185.39999999997,114185.4,80153.39999999998,80153.40000000001,2.9103830456733704e-11
2019-10-24,HC,pre-IDA,-474.30000000000007,19472.80000000001,24077.299999999996,24077.299999999996,4604.499999999985,4604.499999999985,0.0
2019-10-25,IB,pre-IDA,6828.800000000004,39343.499999999985,122828.29999999999,122828.29999999997,83484.8,83484.79999999999,-1.4551915228366852e-11
2019-11-12,HC,pre-IDA,-60.40000000000002,22366.90000000001,29144.5,29144.5,6777.599999999991,6777.599999999991,0.0
2019-11-13,IB,pre-IDA,3731.399999999999,35587.1,77286.90000000002,77286.90000000001,41699.800000000025,41699.80000000001,-1.4551915228366852e-11
2019-11-30,GN,pre-IDA,16659.699999999997,33228.80000000004,75368.20000000001,75368.20000000001,42139.39999999997,42139.39999999997,0.0
2019-11-29,HC,pre-IDA,1197.8000000000002,23448.10000000001,31236.9,31236.9,7788.799999999992,7788.799999999992,0.0
2019-11-29,GE,pre-IDA,2481.199999999995,24387.999999999967,127632.59999999998,127632.59999999998,103244.6,103244.6,0.0
2019-11-30,HC,pre-IDA,-2820.9,16431.800000000007,22172.300000000003,22172.300000000003,5740.499999999996,5740.499999999996,0.0
2019-12-02,GE,pre-IDA,2499.999999999997,14782.299999999997,113263.29999999997,113423.29999999999,98480.99999999997,98640.99999999999,160.00000000001455
2019-12-02,IB,pre-IDA,1440.6,14954.000000000004,73302.00000000001,73302.00000000001,58348.000000000015,58348.000000000015,0.0
2019-12-17,IB,pre-IDA,1748.3999999999996,28558.3,142117.7,142117.69999999995,113559.40000000001,113559.39999999995,-5.820766091346741e-11
2019-12-18,GN,pre-IDA,11072.400000000001,42228.00000000002,70991.20000000001,71176.20000000001,28763.19999999999,28948.19999999999,185.0
2019-12-19,GE,pre-IDA,374.0000000000005,37774.7,108890.9,108890.89999999997,71116.2,71116.19999999997,-2.9103830456733704e-11
2019-12-19,GN,pre-IDA,6379.000000000003,44890.39999999998,65019.60000000001,65019.59999999999,20129.200000000033,20129.20000000001,-2.1827872842550278e-11
2019-12-21,HC,pre-IDA,-317.0,8078.0,7360.200000000001,7360.200000000001,-717.7999999999993,-717.7999999999993,0.0
2020-01-04,HC,pre-IDA,-481.69999999999993,5764.499999999997,9384.2,9384.2,3619.7000000000035,3619.7000000000035,0.0
2020-01-05,GN,pre-IDA,12027.50000000001,31715.700000000033,72638.00000000001,73156.0,40922.29999999998,41440.29999999997,517.9999999999854
2020-01-06,GN,pre-IDA,17605.300000000007,44408.299999999996,90281.40000000002,90281.40000000002,45873.10000000003,45873.10000000003,0.0
2020-01-06,GE,pre-IDA,1019.6999999999998,17367.899999999994,124779.69999999998,124779.69999999998,107411.79999999999,107411.79999999999,0.0
2020-01-06,HC,pre-IDA,-409.99999999999994,11574.300000000001,14926.499999999998,14926.499999999998,3352.199999999997,3352.199999999997,0.0
2020-01-08,HC,pre-IDA,4294.7,13503.500000000004,17997.9,18027.9,4494.399999999998,4524.399999999998,30.0
2020-01-21,GN,pre-IDA,24623.700000000004,35535.79999999998,83169.69999999998,83169.7,47633.9,47633.900000000016,1.4551915228366852e-11
2020-01-21,IB,pre-IDA,4752.399999999998,25612.90000000002,142941.5,142941.5,117328.59999999998,117328.59999999998,0.0
2020-01-21,HC,pre-IDA,-996.0,12025.100000000002,17635.9,17635.9,5610.799999999999,5610.799999999999,0.0
2020-01-22,GN,pre-IDA,19651.600000000017,77146.5,110993.5,111764.49999999999,33847.0,34617.999999999985,770.9999999999854
2020-01-23,GN,pre-IDA,22436.599999999988,94642.29999999996,131871.5,131871.5,37229.20000000004,37229.20000000004,0.0
2020-01-23,IB,pre-IDA,5553.000000000004,72071.59999999993,187742.7,187742.69999999995,115671.10000000008,115671.10000000002,-5.820766091346741e-11
2020-01-24,IB,pre-IDA,4991.499999999997,73004.59999999995,194991.69999999998,194991.7,121987.10000000003,121987.10000000006,2.9103830456733704e-11
2020-02-07,HC,pre-IDA,-810.6999999999996,11659.500000000002,16988.3,16988.3,5328.799999999997,5328.799999999997,0.0
2020-02-06,GN,pre-IDA,14874.199999999993,51014.5,91351.4,91351.40000000001,40336.899999999994,40336.90000000001,1.4551915228366852e-11
2020-02-08,GN,pre-IDA,14390.999999999995,39853.700000000004,79435.49999999999,79435.5,39581.79999999998,39581.799999999996,1.4551915228366852e-11
2020-02-24,HC,pre-IDA,-594.0,11230.6,16126.500000000002,16126.5,4895.9000000000015,4895.9,-1.8189894035458565e-12
2020-02-25,HC,pre-IDA,144.09999999999997,9212.000000000002,14724.6,14724.6,5512.5999999999985,5512.5999999999985,0.0
2020-02-26,IB,pre-IDA,5447.199999999998,13361.599999999997,124681.79999999999,124681.79999999999,111320.2,111320.2,0.0
2020-03-12,IB,pre-IDA,3381.5000000000005,21791.100000000006,127379.59999999998,127379.59999999995,105588.49999999997,105588.49999999994,-2.9103830456733704e-11
2020-03-25,HC,pre-IDA,6497.0,4635.4,15651.3,15651.300000000001,11015.9,11015.900000000001,1.8189894035458565e-12
2020-03-24,GN,pre-IDA,5723.6,34795.399999999994,46694.8,47108.80000000001,11899.400000000009,12313.400000000016,414.0000000000073
2020-03-24,IB,pre-IDA,4396.900000000002,115248.09999999987,119415.30000000002,119550.30000000002,4167.200000000143,4302.200000000143,135.0
2020-03-27,GN,pre-IDA,5351.8,29950.39999999999,49352.8,49517.8,19402.400000000012,19567.400000000012,165.0
2020-03-27,IB,pre-IDA,8219.800000000001,107079.19999999991,119932.6,119932.6,12853.400000000096,12853.400000000096,0.0
2020-04-10,HC,pre-IDA,2798.0,3468.2,9265.5,9265.5,5797.3,5797.3,0.0
2020-04-12,GE,pre-IDA,3825.2999999999956,37379.59999999999,91351.20000000001,91351.20000000001,53971.60000000002,53971.60000000002,0.0
2020-04-12,IB,pre-IDA,3005.8999999999996,39869.5,89544.2,89544.19999999998,49674.7,49674.69999999998,-1.4551915228366852e-11
2020-04-25,GE,pre-IDA,-61.700000000000045,17529.399999999998,83234.9,83234.90000000001,65705.5,65705.50000000001,1.4551915228366852e-11
2020-04-28,GN,pre-IDA,4238.099999999999,25415.5,45663.100000000006,45663.100000000006,20247.600000000006,20247.600000000006,0.0
2020-04-28,IB,pre-IDA,2898.5,3517.5,130560.0,130560.0,127042.5,127042.5,0.0
2020-05-11,GN,pre-IDA,6438.100000000005,18827.70000000001,43526.9,43641.9,24699.19999999999,24814.19999999999,115.0
2020-05-11,GE,pre-IDA,-642.1999999999999,8321.199999999999,48608.100000000006,48608.1,40286.90000000001,40286.9,-7.275957614183426e-12
2020-05-12,GE,pre-IDA,-1841.399999999997,21276.200000000004,58594.70000000001,58594.70000000001,37318.50000000001,37318.50000000001,0.0
2020-05-12,IB,pre-IDA,7820.199999999998,29716.7,145785.90000000002,145785.90000000002,116069.20000000003,116069.20000000003,0.0
2020-05-13,GE,pre-IDA,-3751.0999999999967,18305.899999999994,55517.4,55517.399999999994,37211.50000000001,37211.5,-7.275957614183426e-12
2020-05-28,IB,pre-IDA,12031.399999999992,24937.000000000007,127111.70000000001,127111.70000000001,102174.70000000001,102174.70000000001,0.0
2020-06-11,GE,pre-IDA,-873.9,4731.4,86752.5,86752.5,82021.1,82021.1,0.0
2020-06-11,IB,pre-IDA,4027.8,8203.099999999997,98130.79999999999,98130.79999999997,89927.7,89927.69999999998,-1.4551915228366852e-11
2020-06-13,IB,pre-IDA,3038.3,8248.6,89385.00000000003,89490.00000000004,81136.40000000002,81241.40000000004,105.00000000001455
2020-06-14,GN,pre-IDA,12847.599999999997,1456.2000000000007,21398.6,22037.8,19942.399999999998,20581.6,639.2000000000007
2020-06-30,HC,pre-IDA,2956.0,9999.3,17556.799999999996,17556.8,7557.499999999996,7557.5,3.637978807091713e-12
2020-07-18,GN,pre-IDA,15820.900000000012,37607.899999999994,69599.8,69599.8,31991.90000000001,31991.90000000001,0.0
2020-07-19,GN,pre-IDA,24988.700000000004,21990.199999999997,62475.1,62475.09999999999,40484.9,40484.899999999994,-7.275957614183426e-12
2020-07-19,HC,pre-IDA,403.0,8655.100000000002,15147.2,15147.199999999997,6492.0999999999985,6492.099999999995,-3.637978807091713e-12
2020-07-20,HC,pre-IDA,-672.8999999999999,9328.199999999999,14722.8,14722.8,5394.6,5394.6,0.0
2020-08-04,HC,pre-IDA,369.9000000000001,16864.800000000003,25460.899999999994,25460.899999999998,8596.099999999991,8596.099999999995,3.637978807091713e-12
2020-08-04,GE,pre-IDA,-3005.100000000002,24584.400000000012,115980.40000000002,115980.40000000004,91396.00000000001,91396.00000000003,1.4551915228366852e-11
2020-08-05,HC,pre-IDA,376.79999999999995,15910.800000000007,24404.6,24404.6,8493.799999999992,8493.799999999992,0.0
2020-08-21,HC,pre-IDA,2781.9999999999995,8312.3,16587.4,16587.4,8275.100000000002,8275.100000000002,0.0
2020-09-07,HC,pre-IDA,2582.0,6164.0999999999985,12526.7,12526.7,6362.600000000002,6362.600000000002,0.0
2020-09-08,GN,pre-IDA,17998.800000000003,27047.999999999975,59712.299999999996,59712.29999999999,32664.30000000002,32664.300000000014,-7.275957614183426e-12
2020-09-08,GE,pre-IDA,756.0000000000039,25406.8,102061.8,102121.8,76655.0,76715.0,60.0
2020-09-09,HC,pre-IDA,4963.099999999999,17076.60000000001,27661.699999999997,27661.699999999997,10585.099999999988,10585.099999999988,0.0
2020-09-23,GE,pre-IDA,-3579.900000000001,66679.39999999997,107452.8,107452.80000000002,40773.40000000004,40773.40000000005,1.4551915228366852e-11
2020-09-23,HC,pre-IDA,1097.8000000000002,16034.000000000005,23385.0,23385.0,7350.9999999999945,7350.9999999999945,0.0
2020-09-25,IB,pre-IDA,5145.900000000001,45887.799999999996,99903.99999999999,99903.99999999996,54016.19999999999,54016.19999999996,-2.9103830456733704e-11
2020-10-09,GN,pre-IDA,7064.5999999999985,63388.30000000002,88786.30000000002,88786.30000000003,25398.0,25398.000000000015,1.4551915228366852e-11
2020-10-10,IB,pre-IDA,3302.9,2180.4,60908.09999999999,60908.09999999999,58727.69999999999,58727.69999999999,0.0
2020-10-11,IB,pre-IDA,3669.7999999999997,2072.1000000000004,62084.500000000015,62084.50000000002,60012.400000000016,60012.40000000002,7.275957614183426e-12
2020-10-24,GE,pre-IDA,1990.900000000001,8844.399999999996,94108.10000000003,94378.10000000003,85263.70000000004,85533.70000000004,270.0
2020-10-24,IB,pre-IDA,2629.3,1917.1,69834.20000000003,69834.2,67917.10000000002,67917.09999999999,-2.9103830456733704e-11
2020-10-25,GN,pre-IDA,4506.000000000003,13427.499999999989,47698.49999999999,47698.49999999999,34271.0,34271.0,0.0
2020-11-07,GE,pre-IDA,-1961.2000000000005,11099.700000000003,94376.30000000003,94376.30000000003,83276.60000000003,83276.60000000003,0.0
2020-11-08,HC,pre-IDA,4354.0,1441.3000000000004,9625.9,9625.9,8184.599999999999,8184.599999999999,0.0
2020-11-08,GE,pre-IDA,1540.6000000000013,10880.099999999999,93913.6,93913.59999999999,83033.5,83033.5,-1.4551915228366852e-11
2020-11-09,IB,pre-IDA,12065.900000000005,36954.40000000001,135120.3,135120.3,98165.89999999998,98165.89999999998,0.0
2020-12-07,GE,pre-IDA,4134.6,10744.699999999999,85121.09999999999,85121.09999999999,74376.4,74376.4,0.0
2020-12-08,IB,pre-IDA,8055.299999999997,19687.2,117068.30000000002,117068.3,97381.10000000002,97381.1,-1.4551915228366852e-11
2020-12-08,HC,pre-IDA,5891.399999999999,2986.299999999998,13108.699999999999,13238.7,10122.400000000001,10252.400000000003,130.00000000000182
2020-12-21,HC,pre-IDA,2711.0,9476.100000000002,17183.0,17183.0,7706.899999999998,7706.899999999998,0.0
2020-12-22,HC,pre-IDA,1126.0,11176.099999999999,16818.6,16818.6,5642.5,5642.5,0.0
2021-01-05,HC,pre-IDA,1496.5,15884.099999999999,17885.2,17885.199999999997,2001.1000000000022,2001.0999999999985,-3.637978807091713e-12
2021-01-05,GE,pre-IDA,-623.6999999999998,27667.49999999998,127511.2,127511.20000000001,99843.70000000001,99843.70000000003,1.4551915228366852e-11
2021-01-05,IB,pre-IDA,8218.6,84574.09999999996,189650.89999999997,189650.89999999997,105076.8,105076.8,0.0
2021-01-06,GN,pre-IDA,4768.999999999998,32931.1,66873.89999999998,66873.9,33942.79999999998,33942.799999999996,1.4551915228366852e-11
2021-01-06,HC,pre-IDA,5223.400000000001,15896.899999999998,22647.5,22647.5,6750.600000000002,6750.600000000002,0.0
2021-01-21,IB,pre-IDA,5747.800000000006,18546.8,136008.5,136008.50000000003,117461.7,117461.70000000003,2.9103830456733704e-11
2021-02-04,GE,pre-IDA,-5101.100000000002,23418.49999999998,108513.9,108513.9,85095.40000000001,85095.40000000001,0.0
2021-02-05,HC,pre-IDA,1433.0,6386.499999999999,12228.8,12228.8,5842.3,5842.3,0.0
2021-02-05,IB,pre-IDA,8931.800000000001,15608.900000000021,143198.69999999998,143198.69999999998,127589.79999999996,127589.79999999996,0.0
2021-02-19,GE,pre-IDA,2944.199999999998,31406.699999999986,98134.0,98134.0,66727.30000000002,66727.30000000002,0.0
2021-03-04,GN,pre-IDA,5543.6,48115.20000000003,76890.5,76890.50000000001,28775.299999999967,28775.29999999998,1.4551915228366852e-11
2021-03-04,IB,pre-IDA,2934.799999999999,33376.60000000002,164416.90000000002,164416.9,131040.3,131040.29999999997,-2.9103830456733704e-11
2021-03-16,GN,pre-IDA,2384.299999999999,19769.800000000003,44258.90000000001,44849.09999999999,24489.100000000006,25079.29999999999,590.1999999999825
2021-03-16,IB,pre-IDA,3253.1999999999994,8334.599999999997,142658.5,142658.5,134323.9,134323.9,0.0
2021-03-16,GE,pre-IDA,-34.90000000000043,7173.000000000003,74143.89999999998,74143.9,66970.89999999998,66970.9,1.4551915228366852e-11
2021-03-17,GE,pre-IDA,5594.899999999994,6535.200000000001,69206.2,69376.20000000001,62671.0,62841.000000000015,170.00000000001455
2021-03-31,HC,pre-IDA,4855.5,1573.600000000001,18172.5,18172.5,16598.899999999998,16598.899999999998,0.0
2021-03-31,GE,pre-IDA,1077.199999999999,9170.900000000001,72095.8,72095.79999999999,62924.9,62924.89999999999,-1.4551915228366852e-11
2021-04-12,GN,pre-IDA,17376.800000000007,19102.100000000013,55581.90000000001,55581.90000000001,36479.799999999996,36479.799999999996,0.0
2021-04-25,IB,pre-IDA,2992.5999999999995,26170.90000000001,111592.3,111592.3,85421.4,85421.4,0.0
2021-05-08,HC,pre-IDA,2014.5,1530.0000000000005,8608.0,8608.0,7078.0,7078.0,0.0
2021-05-21,GE,pre-IDA,950.0,10461.400000000005,104295.40000000001,104295.39999999998,93834.0,93833.99999999997,-2.9103830456733704e-11
2021-05-22,HC,pre-IDA,4449.400000000001,1862.0000000000007,11093.1,11093.1,9231.1,9231.1,0.0
2021-05-22,IB,pre-IDA,-736.7000000000007,15333.4,70923.69999999998,70923.7,55590.29999999998,55590.299999999996,1.4551915228366852e-11
2021-06-03,GE,pre-IDA,1785.0999999999983,12465.499999999998,113441.40000000001,113441.40000000002,100975.90000000001,100975.90000000002,1.4551915228366852e-11
2021-06-03,HC,pre-IDA,490.59999999999997,10371.699999999999,22142.1,22142.100000000002,11770.4,11770.400000000003,3.637978807091713e-12
2021-06-04,GE,pre-IDA,1745.2000000000014,8392.2,114542.6,114542.59999999998,106150.40000000001,106150.39999999998,-2.9103830456733704e-11
2021-06-04,IB,pre-IDA,16649.699999999997,21426.599999999995,96293.0,96293.0,74866.40000000001,74866.40000000001,0.0
2021-06-16,GN,pre-IDA,21307.6,28145.10000000002,52611.499999999985,52611.499999999985,24466.399999999965,24466.399999999965,0.0
2021-06-16,HC,pre-IDA,1011.8,10417.999999999998,22564.5,22564.5,12146.500000000002,12146.500000000002,0.0
2021-06-16,GE,pre-IDA,-6117.700000000001,23465.799999999996,118631.90000000001,118631.90000000004,95166.1,95166.10000000003,2.9103830456733704e-11
