tech,firm,reform,year,PC,hour_class,coef,n_rows
Hydro,REP,ISP15,real,PC5,Midday,150.26131440463288,5005
Hydro,GE,ISP15,p23,PC1,Critical,174.20015813485367,43542
Hydro,GE,ISP15,p23,PC1,Flat,164.9938938975654,43542
Hydro,GE,ISP15,p23,PC1,Midday,159.4919154075161,43542
Hydro,GE,ISP15,p23,PC2,Critical,70.23959442376507,43542
Hydro,GE,ISP15,p23,PC2,Flat,69.44205590737299,43542
Hydro,GE,ISP15,p23,PC2,Midday,68.0683696277844,43542
Hydro,GE,ISP15,p23,PC3,Critical,34.01800882067392,43542
Hydro,GE,ISP15,p23,PC3,Flat,33.39951314426107,43542
Hydro,GE,ISP15,p23,PC3,Midday,32.15857164932095,43542
Hydro,GE,ISP15,p23,PC4,Critical,9.995867947105525,43542
Hydro,GE,ISP15,p23,PC4,Flat,9.417673934923688,43542
Hydro,GE,ISP15,p23,PC4,Midday,9.143767461189864,43542
Hydro,GE,ISP15,p23,PC5,Critical,-6.154399772031068,43542
Hydro,GE,ISP15,p23,PC5,Flat,-6.579996908791393,43542
Hydro,GE,ISP15,p23,PC5,Midday,-6.6448607452588,43542
Hydro,GN,ISP15,p23,PC1,Critical,-688.7606894640877,15069
Hydro,GN,ISP15,p23,PC1,Flat,-1145.7444417968213,15069
Hydro,GN,ISP15,p23,PC1,Midday,632.8441009987279,15069
Hydro,GN,ISP15,p23,PC2,Critical,151.22632462304205,15069
Hydro,GN,ISP15,p23,PC2,Flat,26.950085995083782,15069
Hydro,GN,ISP15,p23,PC2,Midday,280.30906305832764,15069
Hydro,GN,ISP15,p23,PC3,Critical,76.7941209607025,15069
Hydro,GN,ISP15,p23,PC3,Flat,44.918917718065416,15069
Hydro,GN,ISP15,p23,PC3,Midday,117.0558337310732,15069
Hydro,GN,ISP15,p23,PC4,Critical,51.82330659578291,15069
Hydro,GN,ISP15,p23,PC4,Flat,39.91531924825698,15069
Hydro,GN,ISP15,p23,PC4,Midday,65.8558886402819,15069
Hydro,GN,ISP15,p23,PC5,Critical,33.95361310633182,15069
Hydro,GN,ISP15,p23,PC5,Flat,24.025730194026636,15069
Hydro,GN,ISP15,p23,PC5,Midday,52.57295287087901,15069
Hydro,HC,ISP15,p23,PC1,Critical,82.02697392522307,43494
Hydro,HC,ISP15,p23,PC1,Flat,82.51439015892569,43494
Hydro,HC,ISP15,p23,PC1,Midday,36.26188247966515,43494
Hydro,HC,ISP15,p23,PC2,Critical,-180.69001223586437,43494
Hydro,HC,ISP15,p23,PC2,Flat,-208.87421255759554,43494
Hydro,HC,ISP15,p23,PC2,Midday,-209.91223863560253,43494
Hydro,HC,ISP15,p23,PC3,Critical,29.667072296717816,43494
Hydro,HC,ISP15,p23,PC3,Flat,16.413450831757167,43494
Hydro,HC,ISP15,p23,PC3,Midday,28.45905182501481,43494
Hydro,HC,ISP15,p23,PC4,Critical,62.47849627237702,43494
Hydro,HC,ISP15,p23,PC4,Flat,88.86530314381403,43494
Hydro,HC,ISP15,p23,PC4,Midday,82.81398551457652,43494
Hydro,HC,ISP15,p23,PC5,Critical,41.9247871804624,43494
Hydro,HC,ISP15,p23,PC5,Flat,18.04104037845979,43494
Hydro,HC,ISP15,p23,PC5,Midday,14.011919718890042,43494
Hydro,IB,ISP15,p23,PC1,Critical,-296.33068709282026,30138
Hydro,IB,ISP15,p23,PC1,Flat,-354.15062774825725,30138
Hydro,IB,ISP15,p23,PC1,Midday,-233.3077530894808,30138
Hydro,IB,ISP15,p23,PC2,Critical,446.54345267134045,30138
Hydro,IB,ISP15,p23,PC2,Flat,368.2023860657041,30138
Hydro,IB,ISP15,p23,PC2,Midday,470.1435935586071,30138
Hydro,IB,ISP15,p23,PC3,Critical,565.6360013423119,30138
Hydro,IB,ISP15,p23,PC3,Flat,573.363468408856,30138
Hydro,IB,ISP15,p23,PC3,Midday,606.1192883762063,30138
Hydro,IB,ISP15,p23,PC4,Critical,-170.86437700518925,30138
Hydro,IB,ISP15,p23,PC4,Flat,-128.54293083920848,30138
Hydro,IB,ISP15,p23,PC4,Midday,-137.6411827107646,30138
Hydro,IB,ISP15,p23,PC5,Critical,-24.472408906159927,30138
Hydro,IB,ISP15,p23,PC5,Flat,-23.1541156734771,30138
Hydro,IB,ISP15,p23,PC5,Midday,21.28984896781443,30138
Hydro,REP,ISP15,p23,PC1,Critical,-703.3814972025862,5023
Hydro,REP,ISP15,p23,PC1,Flat,-696.4573252311341,5023
Hydro,REP,ISP15,p23,PC1,Midday,-697.6771545683549,5023
Hydro,REP,ISP15,p23,PC2,Critical,519.5905501865681,5023
Hydro,REP,ISP15,p23,PC2,Flat,536.6705690350987,5023
Hydro,REP,ISP15,p23,PC2,Midday,509.5365266175445,5023
Hydro,REP,ISP15,p23,PC3,Critical,197.78128028197784,5023
Hydro,REP,ISP15,p23,PC3,Flat,202.4507281596852,5023
Hydro,REP,ISP15,p23,PC3,Midday,167.1739656364541,5023
Hydro,REP,ISP15,p23,PC4,Critical,178.8398781118687,5023
Hydro,REP,ISP15,p23,PC4,Flat,173.92635393717813,5023
Hydro,REP,ISP15,p23,PC4,Midday,191.6895750106063,5023
Hydro,REP,ISP15,p23,PC5,Critical,93.70093095428201,5023
Hydro,REP,ISP15,p23,PC5,Flat,96.47441425059,5023
Hydro,REP,ISP15,p23,PC5,Midday,105.0976090755373,5023
Hydro,GE,ISP15,p22,PC1,Critical,1414.3908772322013,16741
Hydro,GE,ISP15,p22,PC1,Flat,1445.3012570972408,16741
Hydro,GE,ISP15,p22,PC1,Midday,1562.537420236606,16741
Hydro,GE,ISP15,p22,PC2,Critical,43.09157771245641,16741
Hydro,GE,ISP15,p22,PC2,Flat,46.81149974541577,16741
Hydro,GE,ISP15,p22,PC2,Midday,52.86477607725491,16741
Hydro,GE,ISP15,p22,PC3,Critical,7.3353141801296635,16741
Hydro,GE,ISP15,p22,PC3,Flat,10.605416801518361,16741
Hydro,GE,ISP15,p22,PC3,Midday,12.69138318832628,16741
Hydro,GE,ISP15,p22,PC4,Critical,6.154673550249416,16741
Hydro,GE,ISP15,p22,PC4,Flat,7.112200891902892,16741
Hydro,GE,ISP15,p22,PC4,Midday,8.211827931642766,16741
Hydro,GE,ISP15,p22,PC5,Critical,9.742013454525106,16741
Hydro,GE,ISP15,p22,PC5,Flat,9.699824449806725,16741
Hydro,GE,ISP15,p22,PC5,Midday,10.657127600254084,16741
Hydro,GN,ISP15,p22,PC1,Critical,548.9172397055792,14717
Hydro,GN,ISP15,p22,PC1,Flat,77.00595894882832,14717
Hydro,GN,ISP15,p22,PC1,Midday,698.0025585813785,14717
Hydro,GN,ISP15,p22,PC2,Critical,240.99290059191117,14717
Hydro,GN,ISP15,p22,PC2,Flat,150.09463060099165,14717
Hydro,GN,ISP15,p22,PC2,Midday,277.34847020168314,14717
Hydro,GN,ISP15,p22,PC3,Critical,6.921724905124209,14717
Hydro,GN,ISP15,p22,PC3,Flat,-29.212607579869974,14717
Hydro,GN,ISP15,p22,PC3,Midday,19.27232682759114,14717
Hydro,GN,ISP15,p22,PC4,Critical,94.91332407293584,14717
Hydro,GN,ISP15,p22,PC4,Flat,74.20858458394082,14717
Hydro,GN,ISP15,p22,PC4,Midday,111.60050375235669,14717
Hydro,GN,ISP15,p22,PC5,Critical,-33.96302612558626,14717
Hydro,GN,ISP15,p22,PC5,Flat,-61.36067391648267,14717
Hydro,GN,ISP15,p22,PC5,Midday,-21.453788500236953,14717
Hydro,HC,ISP15,p22,PC1,Critical,497.16271309804637,44476
Hydro,HC,ISP15,p22,PC1,Flat,518.0974598139825,44476
Hydro,HC,ISP15,p22,PC1,Midday,494.1133690183877,44476
Hydro,HC,ISP15,p22,PC2,Critical,312.49755189109715,44476
Hydro,HC,ISP15,p22,PC2,Flat,265.4328785163167,44476
Hydro,HC,ISP15,p22,PC2,Midday,270.7713549893057,44476
Hydro,HC,ISP15,p22,PC3,Critical,-0.8246077889160184,44476
Hydro,HC,ISP15,p22,PC3,Flat,-45.493881466632104,44476
Hydro,HC,ISP15,p22,PC3,Midday,-36.59766825052954,44476
Hydro,HC,ISP15,p22,PC4,Critical,-53.8714745589995,44476
Hydro,HC,ISP15,p22,PC4,Flat,-32.25003534252041,44476
Hydro,HC,ISP15,p22,PC4,Midday,-41.22178227813195,44476
Hydro,HC,ISP15,p22,PC5,Critical,0.5902830876296986,44476
Hydro,HC,ISP15,p22,PC5,Flat,-6.999350956710508,44476
Hydro,HC,ISP15,p22,PC5,Midday,-5.789758515220835,44476
Hydro,IB,ISP15,p22,PC1,Critical,829.7980428025475,29958
Hydro,IB,ISP15,p22,PC1,Flat,736.0084740032383,29958
Hydro,IB,ISP15,p22,PC1,Midday,804.8877025691937,29958
Hydro,IB,ISP15,p22,PC2,Critical,258.2038438307851,29958
Hydro,IB,ISP15,p22,PC2,Flat,172.50734729969344,29958
Hydro,IB,ISP15,p22,PC2,Midday,223.92375116545662,29958
Hydro,IB,ISP15,p22,PC3,Critical,109.48091486371489,29958
Hydro,IB,ISP15,p22,PC3,Flat,111.80426313968907,29958
Hydro,IB,ISP15,p22,PC3,Midday,104.87150126479733,29958
Hydro,IB,ISP15,p22,PC4,Critical,-90.80205448246411,29958
Hydro,IB,ISP15,p22,PC4,Flat,-62.92928829496762,29958
Hydro,IB,ISP15,p22,PC4,Midday,-73.53786744211105,29958
Hydro,IB,ISP15,p22,PC5,Critical,-124.4813221993018,29958
Hydro,IB,ISP15,p22,PC5,Flat,-53.92688876873157,29958
Hydro,IB,ISP15,p22,PC5,Midday,-76.84695954484945,29958
Hydro,REP,ISP15,p22,PC1,Critical,469.7266413351966,5005
Hydro,REP,ISP15,p22,PC1,Flat,485.7027143877172,5005
Hydro,REP,ISP15,p22,PC1,Midday,451.5816062714316,5005
Hydro,REP,ISP15,p22,PC2,Critical,522.0436037688885,5005
Hydro,REP,ISP15,p22,PC2,Flat,535.8681430707143,5005
Hydro,REP,ISP15,p22,PC2,Midday,498.7878599080438,5005
Hydro,REP,ISP15,p22,PC3,Critical,194.91179295081062,5005
Hydro,REP,ISP15,p22,PC3,Flat,203.39382560362935,5005
Hydro,REP,ISP15,p22,PC3,Midday,183.64992035592036,5005
Hydro,REP,ISP15,p22,PC4,Critical,35.97239024489421,5005
Hydro,REP,ISP15,p22,PC4,Flat,34.04234132771249,5005
Hydro,REP,ISP15,p22,PC4,Midday,35.45506890683407,5005
Hydro,REP,ISP15,p22,PC5,Critical,13.290461032420081,5005
Hydro,REP,ISP15,p22,PC5,Flat,-4.674571161692642,5005
Hydro,REP,ISP15,p22,PC5,Midday,21.298418807600385,5005
Hydro,GE,MTU15-IDA,real,PC1,Critical,-890.0872508148097,21016
Hydro,GE,MTU15-IDA,real,PC1,Flat,-907.8166975255448,21016
Hydro,GE,MTU15-IDA,real,PC1,Midday,-856.7211789770779,21016
Hydro,GE,MTU15-IDA,real,PC2,Critical,-61.407829278607565,21016
Hydro,GE,MTU15-IDA,real,PC2,Flat,-67.58094273359312,21016
Hydro,GE,MTU15-IDA,real,PC2,Midday,-51.925961643666525,21016
Hydro,GE,MTU15-IDA,real,PC3,Critical,-33.23637619888325,21016
Hydro,GE,MTU15-IDA,real,PC3,Flat,-33.760003202376794,21016
Hydro,GE,MTU15-IDA,real,PC3,Midday,-31.93727594252163,21016
Hydro,GE,MTU15-IDA,real,PC4,Critical,0.285716344949129,21016
Hydro,GE,MTU15-IDA,real,PC4,Flat,-2.09531143431315,21016
Hydro,GE,MTU15-IDA,real,PC4,Midday,-0.5855384546284468,21016
Hydro,GE,MTU15-IDA,real,PC5,Critical,-8.646229077778955,21016
Hydro,GE,MTU15-IDA,real,PC5,Flat,-11.795754480686467,21016
Hydro,GE,MTU15-IDA,real,PC5,Midday,-8.868815015059155,21016
Hydro,GN,MTU15-IDA,real,PC1,Critical,548.8452465983071,7936
Hydro,GN,MTU15-IDA,real,PC1,Flat,923.7663145226564,7936
Hydro,GN,MTU15-IDA,real,PC1,Midday,977.1909092793037,7936
Hydro,GN,MTU15-IDA,real,PC2,Critical,88.85792506178772,7936
Hydro,GN,MTU15-IDA,real,PC2,Flat,110.45785258965358,7936
Hydro,GN,MTU15-IDA,real,PC2,Midday,114.15473169871765,7936
Hydro,GN,MTU15-IDA,real,PC3,Critical,45.05475691619583,7936
Hydro,GN,MTU15-IDA,real,PC3,Flat,52.404988784699334,7936
Hydro,GN,MTU15-IDA,real,PC3,Midday,57.13151491759416,7936
Hydro,GN,MTU15-IDA,real,PC4,Critical,21.226786287061202,7936
Hydro,GN,MTU15-IDA,real,PC4,Flat,23.03511836578721,7936
Hydro,GN,MTU15-IDA,real,PC4,Midday,26.861896671894602,7936
Hydro,GN,MTU15-IDA,real,PC5,Critical,-8.224654100729474,7936
Hydro,GN,MTU15-IDA,real,PC5,Flat,-8.970431287111557,7936
Hydro,GN,MTU15-IDA,real,PC5,Midday,-5.610083191194022,7936
Hydro,HC,MTU15-IDA,real,PC1,Critical,-104.09363150063297,23657
Hydro,HC,MTU15-IDA,real,PC1,Flat,-255.032722855115,23657
Hydro,HC,MTU15-IDA,real,PC1,Midday,-152.41859803047967,23657
Hydro,HC,MTU15-IDA,real,PC2,Critical,-76.85756732283585,23657
Hydro,HC,MTU15-IDA,real,PC2,Flat,-68.30782793158316,23657
Hydro,HC,MTU15-IDA,real,PC2,Midday,-138.96140425371487,23657
Hydro,HC,MTU15-IDA,real,PC3,Critical,66.719992864664,23657
Hydro,HC,MTU15-IDA,real,PC3,Flat,101.08130676085749,23657
Hydro,HC,MTU15-IDA,real,PC3,Midday,117.7719579000235,23657
Hydro,HC,MTU15-IDA,real,PC4,Critical,-38.396950351757376,23657
Hydro,HC,MTU15-IDA,real,PC4,Flat,-51.33056785687474,23657
Hydro,HC,MTU15-IDA,real,PC4,Midday,-29.595648554633986,23657
Hydro,HC,MTU15-IDA,real,PC5,Critical,24.257289777704823,23657
Hydro,HC,MTU15-IDA,real,PC5,Flat,18.936482653326678,23657
Hydro,HC,MTU15-IDA,real,PC5,Midday,-22.563383880977167,23657
Hydro,IB,MTU15-IDA,real,PC1,Critical,-23.63601851662077,15984
Hydro,IB,MTU15-IDA,real,PC1,Flat,94.2396716126298,15984
Hydro,IB,MTU15-IDA,real,PC1,Midday,-40.21776067989614,15984
Hydro,IB,MTU15-IDA,real,PC2,Critical,-156.17411524120305,15984
Hydro,IB,MTU15-IDA,real,PC2,Flat,-87.31633426545531,15984
Hydro,IB,MTU15-IDA,real,PC2,Midday,-227.6015089999538,15984
Hydro,IB,MTU15-IDA,real,PC3,Critical,-51.556270838843034,15984
Hydro,IB,MTU15-IDA,real,PC3,Flat,-57.96250457462737,15984
Hydro,IB,MTU15-IDA,real,PC3,Midday,-147.51974065394865,15984
Hydro,IB,MTU15-IDA,real,PC4,Critical,68.8031151294199,15984
Hydro,IB,MTU15-IDA,real,PC4,Flat,43.846590294002795,15984
Hydro,IB,MTU15-IDA,real,PC4,Midday,21.97755956908358,15984
Hydro,IB,MTU15-IDA,real,PC5,Critical,45.56958171202981,15984
Hydro,IB,MTU15-IDA,real,PC5,Flat,18.803998458518528,15984
Hydro,IB,MTU15-IDA,real,PC5,Midday,39.530571548452464,15984
Hydro,REP,MTU15-IDA,real,PC1,Critical,-234.3163525399639,2664
Hydro,REP,MTU15-IDA,real,PC1,Flat,-176.7114088994324,2664
Hydro,REP,MTU15-IDA,real,PC1,Midday,-223.6832201515698,2664
Hydro,REP,MTU15-IDA,real,PC2,Critical,-157.3927027591497,2664
Hydro,REP,MTU15-IDA,real,PC2,Flat,-149.3301227779339,2664
Hydro,REP,MTU15-IDA,real,PC2,Midday,-165.4438800724398,2664
Hydro,REP,MTU15-IDA,real,PC3,Critical,247.87698762660304,2664
Hydro,REP,MTU15-IDA,real,PC3,Flat,221.83607898617416,2664
Hydro,REP,MTU15-IDA,real,PC3,Midday,247.92239865001173,2664
Hydro,REP,MTU15-IDA,real,PC4,Critical,19.190594082041862,2664
Hydro,REP,MTU15-IDA,real,PC4,Flat,16.60466332180045,2664
Hydro,REP,MTU15-IDA,real,PC4,Midday,43.9408101367013,2664
Hydro,REP,MTU15-IDA,real,PC5,Critical,-38.43887861628066,2664
Hydro,REP,MTU15-IDA,real,PC5,Flat,-43.990592702484214,2664
Hydro,REP,MTU15-IDA,real,PC5,Midday,-57.97759221625294,2664
Hydro,GE,MTU15-IDA,p23,PC1,Critical,104.84407889515947,22279
Hydro,GE,MTU15-IDA,p23,PC1,Flat,100.50200775449873,22279
Hydro,GE,MTU15-IDA,p23,PC1,Midday,105.04324946175615,22279
Hydro,GE,MTU15-IDA,p23,PC2,Critical,10.139592541552675,22279
Hydro,GE,MTU15-IDA,p23,PC2,Flat,10.412127468250844,22279
Hydro,GE,MTU15-IDA,p23,PC2,Midday,10.57061766402505,22279
Hydro,GE,MTU15-IDA,p23,PC3,Critical,6.4333448089061,22279
Hydro,GE,MTU15-IDA,p23,PC3,Flat,6.2542867988560955,22279
Hydro,GE,MTU15-IDA,p23,PC3,Midday,6.795415887326589,22279
Hydro,GE,MTU15-IDA,p23,PC4,Critical,1.069540090344031,22279
Hydro,GE,MTU15-IDA,p23,PC4,Flat,0.7628087056513186,22279
Hydro,GE,MTU15-IDA,p23,PC4,Midday,1.2702706706632598,22279
Hydro,GE,MTU15-IDA,p23,PC5,Critical,-1.6079532939294796,22279
Hydro,GE,MTU15-IDA,p23,PC5,Flat,-1.3881950491730422,22279
Hydro,GE,MTU15-IDA,p23,PC5,Midday,-1.064197309930352,22279
Hydro,GN,MTU15-IDA,p23,PC1,Critical,-1273.0176625312258,8046
Hydro,GN,MTU15-IDA,p23,PC1,Flat,-992.1036429392051,8046
Hydro,GN,MTU15-IDA,p23,PC1,Midday,-2775.6376203262707,8046
Hydro,GN,MTU15-IDA,p23,PC2,Critical,-124.23433339875501,8046
Hydro,GN,MTU15-IDA,p23,PC2,Flat,14.015417483832294,8046
Hydro,GN,MTU15-IDA,p23,PC2,Midday,-276.0588293242183,8046
Hydro,GN,MTU15-IDA,p23,PC3,Critical,-37.921967197147424,8046
Hydro,GN,MTU15-IDA,p23,PC3,Flat,-2.343724710767738,8046
Hydro,GN,MTU15-IDA,p23,PC3,Midday,-83.9376404190586,8046
Hydro,GN,MTU15-IDA,p23,PC4,Critical,-26.14262788235042,8046
Hydro,GN,MTU15-IDA,p23,PC4,Flat,-9.357614937914104,8046
Hydro,GN,MTU15-IDA,p23,PC4,Midday,-44.0733050455568,8046
Hydro,GN,MTU15-IDA,p23,PC5,Critical,-1.8402790445159305,8046
Hydro,GN,MTU15-IDA,p23,PC5,Flat,9.21068974370548,8046
Hydro,GN,MTU15-IDA,p23,PC5,Midday,-18.133345662983682,8046
Hydro,HC,MTU15-IDA,p23,PC1,Critical,353.4671450990152,23830
Hydro,HC,MTU15-IDA,p23,PC1,Flat,245.49273858597684,23830
Hydro,HC,MTU15-IDA,p23,PC1,Midday,289.8297308476707,23830
Hydro,HC,MTU15-IDA,p23,PC2,Critical,-180.79158143289558,23830
Hydro,HC,MTU15-IDA,p23,PC2,Flat,-173.67323266692398,23830
Hydro,HC,MTU15-IDA,p23,PC2,Midday,-113.84241256290689,23830
Hydro,HC,MTU15-IDA,p23,PC3,Critical,-32.82623826038662,23830
Hydro,HC,MTU15-IDA,p23,PC3,Flat,33.82994622779283,23830
Hydro,HC,MTU15-IDA,p23,PC3,Midday,-26.307641823874697,23830
Hydro,HC,MTU15-IDA,p23,PC4,Critical,-38.89418800701795,23830
Hydro,HC,MTU15-IDA,p23,PC4,Flat,-61.41045219183788,23830
Hydro,HC,MTU15-IDA,p23,PC4,Midday,-64.02194862798632,23830
Hydro,HC,MTU15-IDA,p23,PC5,Critical,18.793178325412658,23830
Hydro,HC,MTU15-IDA,p23,PC5,Flat,31.509933739216425,23830
Hydro,HC,MTU15-IDA,p23,PC5,Midday,2.22939437007879,23830
Hydro,IB,MTU15-IDA,p23,PC1,Critical,43.149149374903516,16092
Hydro,IB,MTU15-IDA,p23,PC1,Flat,89.49622665378845,16092
Hydro,IB,MTU15-IDA,p23,PC1,Midday,59.402517295444284,16092
Hydro,IB,MTU15-IDA,p23,PC2,Critical,-74.77783003068932,16092
Hydro,IB,MTU15-IDA,p23,PC2,Flat,-30.058225025355952,16092
Hydro,IB,MTU15-IDA,p23,PC2,Midday,-123.87641909297187,16092
Hydro,IB,MTU15-IDA,p23,PC3,Critical,-1.4719942285093943,16092
Hydro,IB,MTU15-IDA,p23,PC3,Flat,-14.917286567013015,16092
Hydro,IB,MTU15-IDA,p23,PC3,Midday,-68.66460896079833,16092
Hydro,IB,MTU15-IDA,p23,PC4,Critical,79.42250459387279,16092
Hydro,IB,MTU15-IDA,p23,PC4,Flat,38.677954445280676,16092
Hydro,IB,MTU15-IDA,p23,PC4,Midday,89.52479391830265,16092
Hydro,IB,MTU15-IDA,p23,PC5,Critical,-69.30539768382378,16092
Hydro,IB,MTU15-IDA,p23,PC5,Flat,-171.01510566059738,16092
Hydro,IB,MTU15-IDA,p23,PC5,Midday,-108.51694223324373,16092
Hydro,REP,MTU15-IDA,p23,PC1,Critical,231.80674430356635,2682
Hydro,REP,MTU15-IDA,p23,PC1,Flat,227.6748719009743,2682
Hydro,REP,MTU15-IDA,p23,PC1,Midday,202.19548305356665,2682
Hydro,REP,MTU15-IDA,p23,PC2,Critical,-167.060545734095,2682
Hydro,REP,MTU15-IDA,p23,PC2,Flat,-159.44297042227836,2682
Hydro,REP,MTU15-IDA,p23,PC2,Midday,-167.63737147144184,2682
Hydro,REP,MTU15-IDA,p23,PC3,Critical,-21.13048217292833,2682
Hydro,REP,MTU15-IDA,p23,PC3,Flat,-25.7381021363191,2682
Hydro,REP,MTU15-IDA,p23,PC3,Midday,-14.677407004677367,2682
Hydro,REP,MTU15-IDA,p23,PC4,Critical,-9.76397943022558,2682
Hydro,REP,MTU15-IDA,p23,PC4,Flat,-1.5670427882442244,2682
Hydro,REP,MTU15-IDA,p23,PC4,Midday,-4.475078958400356,2682
Hydro,REP,MTU15-IDA,p23,PC5,Critical,47.19663758855264,2682
Hydro,REP,MTU15-IDA,p23,PC5,Flat,41.8794963656509,2682
Hydro,REP,MTU15-IDA,p23,PC5,Midday,51.491103685289794,2682
Hydro,GE,MTU15-IDA,p22,PC1,Critical,-327.69657676234266,13753
Hydro,GE,MTU15-IDA,p22,PC1,Flat,-223.77704518653533,13753
Hydro,GE,MTU15-IDA,p22,PC1,Midday,-290.82657120180215,13753
Hydro,GE,MTU15-IDA,p22,PC2,Critical,-38.319481038814324,13753
Hydro,GE,MTU15-IDA,p22,PC2,Flat,-36.84793935897551,13753
Hydro,GE,MTU15-IDA,p22,PC2,Midday,-36.03458362263923,13753
Hydro,GE,MTU15-IDA,p22,PC3,Critical,-13.400667012481108,13753
Hydro,GE,MTU15-IDA,p22,PC3,Flat,-13.473871715847372,13753
Hydro,GE,MTU15-IDA,p22,PC3,Midday,-13.641670512358434,13753
Hydro,GE,MTU15-IDA,p22,PC4,Critical,-6.156459016347289,13753
Hydro,GE,MTU15-IDA,p22,PC4,Flat,-5.015906504344102,13753
Hydro,GE,MTU15-IDA,p22,PC4,Midday,-5.361523655138579,13753
Hydro,GE,MTU15-IDA,p22,PC5,Critical,-3.8533577515597504,13753
Hydro,GE,MTU15-IDA,p22,PC5,Flat,-2.848724269031753,13753
Hydro,GE,MTU15-IDA,p22,PC5,Midday,-2.119338328779416,13753
Hydro,GN,MTU15-IDA,p22,PC1,Critical,-544.4832260066925,7731
Hydro,GN,MTU15-IDA,p22,PC1,Flat,-86.34061284155496,7731
Hydro,GN,MTU15-IDA,p22,PC1,Midday,-685.8164395504498,7731
Hydro,GN,MTU15-IDA,p22,PC2,Critical,53.318591009190776,7731
Hydro,GN,MTU15-IDA,p22,PC2,Flat,111.70841363579765,7731
Hydro,GN,MTU15-IDA,p22,PC2,Midday,29.714105856136957,7731
Hydro,GN,MTU15-IDA,p22,PC3,Critical,-45.82446881937636,7731
Hydro,GN,MTU15-IDA,p22,PC3,Flat,-34.38149891399423,7731
Hydro,GN,MTU15-IDA,p22,PC3,Midday,-50.2096703892292,7731
Hydro,GN,MTU15-IDA,p22,PC4,Critical,49.314808202839835,7731
Hydro,GN,MTU15-IDA,p22,PC4,Flat,51.23318240064119,7731
Hydro,GN,MTU15-IDA,p22,PC4,Midday,44.131737512857526,7731
Hydro,GN,MTU15-IDA,p22,PC5,Critical,-5.916705943189183,7731
Hydro,GN,MTU15-IDA,p22,PC5,Flat,-5.77359466997207,7731
Hydro,GN,MTU15-IDA,p22,PC5,Midday,-0.7921544975720813,7731
Hydro,HC,MTU15-IDA,p22,PC1,Critical,-37.73571526947873,25884
Hydro,HC,MTU15-IDA,p22,PC1,Flat,-26.887272548354304,25884
Hydro,HC,MTU15-IDA,p22,PC1,Midday,-28.670061505891717,25884
Hydro,HC,MTU15-IDA,p22,PC2,Critical,-8.005216089862177,25884
Hydro,HC,MTU15-IDA,p22,PC2,Flat,10.461598512059798,25884
Hydro,HC,MTU15-IDA,p22,PC2,Midday,19.59858237632087,25884
Hydro,HC,MTU15-IDA,p22,PC3,Critical,35.90614051394397,25884
Hydro,HC,MTU15-IDA,p22,PC3,Flat,27.884560688118846,25884
Hydro,HC,MTU15-IDA,p22,PC3,Midday,38.88524226976852,25884
Hydro,HC,MTU15-IDA,p22,PC4,Critical,48.02073684125943,25884
Hydro,HC,MTU15-IDA,p22,PC4,Flat,9.447051668201865,25884
Hydro,HC,MTU15-IDA,p22,PC4,Midday,15.379825620385859,25884
Hydro,HC,MTU15-IDA,p22,PC5,Critical,-47.34794744255903,25884
Hydro,HC,MTU15-IDA,p22,PC5,Flat,-10.32784348677471,25884
Hydro,HC,MTU15-IDA,p22,PC5,Midday,-16.57275903308904,25884
Hydro,IB,MTU15-IDA,p22,PC1,Critical,131.29276806676316,15984
Hydro,IB,MTU15-IDA,p22,PC1,Flat,201.9042047444629,15984
Hydro,IB,MTU15-IDA,p22,PC1,Midday,71.9423109815977,15984
Hydro,IB,MTU15-IDA,p22,PC2,Critical,-17.422297555690403,15984
Hydro,IB,MTU15-IDA,p22,PC2,Flat,51.93100681462313,15984
Hydro,IB,MTU15-IDA,p22,PC2,Midday,-45.489177761471765,15984
Hydro,IB,MTU15-IDA,p22,PC3,Critical,-7.078912133281914,15984
Hydro,IB,MTU15-IDA,p22,PC3,Flat,-23.42032477981454,15984
Hydro,IB,MTU15-IDA,p22,PC3,Midday,-34.497286635780945,15984
Hydro,IB,MTU15-IDA,p22,PC4,Critical,150.19200352275234,15984
Hydro,IB,MTU15-IDA,p22,PC4,Flat,144.1974416433936,15984
Hydro,IB,MTU15-IDA,p22,PC4,Midday,138.98745224290764,15984
Hydro,IB,MTU15-IDA,p22,PC5,Critical,-63.56198229365284,15984
Hydro,IB,MTU15-IDA,p22,PC5,Flat,-81.34870375363555,15984
Hydro,IB,MTU15-IDA,p22,PC5,Midday,-58.83425880530499,15984
Hydro,REP,MTU15-IDA,p22,PC1,Critical,-4.815461193892585,2664
Hydro,REP,MTU15-IDA,p22,PC1,Flat,-46.01964277845741,2664
Hydro,REP,MTU15-IDA,p22,PC1,Midday,5.498374233921888,2664
Hydro,REP,MTU15-IDA,p22,PC2,Critical,251.91900215217757,2664
Hydro,REP,MTU15-IDA,p22,PC2,Flat,223.21643175123833,2664
Hydro,REP,MTU15-IDA,p22,PC2,Midday,265.49848926815076,2664
Hydro,REP,MTU15-IDA,p22,PC3,Critical,215.83815099239962,2664
Hydro,REP,MTU15-IDA,p22,PC3,Flat,203.9946932254692,2664
Hydro,REP,MTU15-IDA,p22,PC3,Midday,230.9730107324184,2664
Hydro,REP,MTU15-IDA,p22,PC4,Critical,11.365347513309048,2664
