tech,firm,reform,PC,hour_class,coef,n_rows
Nuclear,GN,MTU15-IDA,PC2,Critical,-269.1333427421666,2556
Nuclear,GN,MTU15-IDA,PC2,Flat,-162.60358057632462,2556
Nuclear,GN,MTU15-IDA,PC2,Midday,-299.2777884693822,2556
Nuclear,GN,MTU15-IDA,PC3,Critical,-34.54287971875639,2556
Nuclear,GN,MTU15-IDA,PC3,Flat,5.564620857322694,2556
Nuclear,GN,MTU15-IDA,PC3,Midday,-28.643630871403776,2556
Nuclear,GN,MTU15-IDA,PC4,Critical,20.648242892840397,2556
Nuclear,GN,MTU15-IDA,PC4,Flat,68.07968132953503,2556
Nuclear,GN,MTU15-IDA,PC4,Midday,8.532879182775014,2556
Nuclear,GN,MTU15-IDA,PC5,Critical,60.30517782116659,2556
Nuclear,GN,MTU15-IDA,PC5,Flat,86.31104634361795,2556
Nuclear,GN,MTU15-IDA,PC5,Midday,26.252679155844483,2556
Nuclear,IB,MTU15-IDA,PC1,Critical,-800.2425365047833,4779
Nuclear,IB,MTU15-IDA,PC1,Flat,-634.093279098068,4779
Nuclear,IB,MTU15-IDA,PC1,Midday,-1002.3524149177846,4779
Nuclear,IB,MTU15-IDA,PC2,Critical,-52.56931078021408,4779
Nuclear,IB,MTU15-IDA,PC2,Flat,-9.776561049776376,4779
Nuclear,IB,MTU15-IDA,PC2,Midday,-115.92054507553136,4779
Nuclear,IB,MTU15-IDA,PC3,Critical,161.32613281462847,4779
Nuclear,IB,MTU15-IDA,PC3,Flat,124.15849354111809,4779
Nuclear,IB,MTU15-IDA,PC3,Midday,250.25467290092138,4779
Nuclear,IB,MTU15-IDA,PC4,Critical,-0.000763710139614339,4779
Nuclear,IB,MTU15-IDA,PC4,Flat,6.433163645559843,4779
Nuclear,IB,MTU15-IDA,PC4,Midday,54.13316002238515,4779
Nuclear,IB,MTU15-IDA,PC5,Critical,50.11861184934074,4779
Nuclear,IB,MTU15-IDA,PC5,Flat,53.064333977564175,4779
Nuclear,IB,MTU15-IDA,PC5,Midday,27.276668825460753,4779
Nuclear,GE,MTU15-DA,PC1,Critical,-735.701416015625,26601
Nuclear,GE,MTU15-DA,PC1,Flat,-704.5671501159668,26601
Nuclear,GE,MTU15-DA,PC1,Midday,-1043.1143798828125,26601
Nuclear,GE,MTU15-DA,PC2,Critical,4743.462890625,26601
Nuclear,GE,MTU15-DA,PC2,Flat,4837.053871154785,26601
Nuclear,GE,MTU15-DA,PC2,Midday,4631.180374145508,26601
Nuclear,GE,MTU15-DA,PC3,Critical,-3788.151123046875,26601
Nuclear,GE,MTU15-DA,PC3,Flat,-3780.6020369529724,26601
Nuclear,GE,MTU15-DA,PC3,Midday,-3661.2053833007812,26601
Nuclear,GE,MTU15-DA,PC4,Critical,2562.95751953125,26601
Nuclear,GE,MTU15-DA,PC4,Flat,2480.179801940918,26601
Nuclear,GE,MTU15-DA,PC4,Midday,2715.629409790039,26601
Nuclear,GE,MTU15-DA,PC5,Critical,-361.48345947265625,26601
Nuclear,GE,MTU15-DA,PC5,Flat,-449.2797622680664,26601
Nuclear,GE,MTU15-DA,PC5,Midday,-383.3869171142578,26601
Nuclear,GN,MTU15-DA,PC1,Critical,1894.406494140625,7392
Nuclear,GN,MTU15-DA,PC1,Flat,1887.8437747955322,7392
Nuclear,GN,MTU15-DA,PC1,Midday,1904.3713388442993,7392
Nuclear,GN,MTU15-DA,PC2,Critical,284.1047058105469,7392
Nuclear,GN,MTU15-DA,PC2,Flat,280.5234405994415,7392
Nuclear,GN,MTU15-DA,PC2,Midday,289.5310797691345,7392
Nuclear,GN,MTU15-DA,PC3,Critical,715.931640625,7392
Nuclear,GN,MTU15-DA,PC3,Flat,718.4064743518829,7392
Nuclear,GN,MTU15-DA,PC3,Midday,711.875584602356,7392
Nuclear,GN,MTU15-DA,PC4,Critical,180.2294464111328,7392
Nuclear,GN,MTU15-DA,PC4,Flat,179.05598270893097,7392
Nuclear,GN,MTU15-DA,PC4,Midday,181.89012801647186,7392
Nuclear,GN,MTU15-DA,PC5,Critical,-59.968421936035156,7392
Nuclear,GN,MTU15-DA,PC5,Flat,-66.32106399536133,7392
Nuclear,GN,MTU15-DA,PC5,Midday,-50.29898643493652,7392
Nuclear,IB,MTU15-DA,PC1,Critical,5100.33642578125,22000
Nuclear,IB,MTU15-DA,PC1,Flat,5233.28987121582,22000
Nuclear,IB,MTU15-DA,PC1,Midday,4222.94384765625,22000
Nuclear,IB,MTU15-DA,PC2,Critical,109.12477111816406,22000
Nuclear,IB,MTU15-DA,PC2,Flat,456.19139099121094,22000
Nuclear,IB,MTU15-DA,PC2,Midday,-277.22129821777344,22000
Nuclear,IB,MTU15-DA,PC3,Critical,14.39229965209961,22000
Nuclear,IB,MTU15-DA,PC3,Flat,81.84518814086914,22000
Nuclear,IB,MTU15-DA,PC3,Midday,-370.4380226135254,22000
Nuclear,IB,MTU15-DA,PC4,Critical,-88.82827758789062,22000
Nuclear,IB,MTU15-DA,PC4,Flat,-97.73699188232422,22000
Nuclear,IB,MTU15-DA,PC4,Midday,-104.16945838928223,22000
Nuclear,IB,MTU15-DA,PC5,Critical,-1193.903076171875,22000
Nuclear,IB,MTU15-DA,PC5,Flat,-1205.404151916504,22000
Nuclear,IB,MTU15-DA,PC5,Midday,-1185.4587392807007,22000
Wind,OTH,ISP15,PC1,Critical,90.3872076826845,38684
Wind,OTH,ISP15,PC1,Flat,98.9579745373199,38684
Wind,OTH,ISP15,PC1,Midday,92.51069707751091,38684
Wind,OTH,ISP15,PC2,Critical,10.941384732388663,38684
Wind,OTH,ISP15,PC2,Flat,0.1022255765994764,38684
Wind,OTH,ISP15,PC2,Midday,7.220690111244482,38684
Wind,OTH,ISP15,PC3,Critical,16.520421781731738,38684
Wind,OTH,ISP15,PC3,Flat,24.716363314706673,38684
Wind,OTH,ISP15,PC3,Midday,19.646462641090682,38684
Wind,OTH,ISP15,PC4,Critical,-19.725718739673002,38684
Wind,OTH,ISP15,PC4,Flat,-22.33387611403471,38684
Wind,OTH,ISP15,PC4,Midday,-17.927232846160532,38684
Wind,OTH,ISP15,PC5,Critical,20.82032008599766,38684
Wind,OTH,ISP15,PC5,Flat,23.332412870806458,38684
Wind,OTH,ISP15,PC5,Midday,19.913736828269467,38684
Wind,OTH,MTU15-IDA,PC1,Critical,15.00386189493523,20984
Wind,OTH,MTU15-IDA,PC1,Flat,10.62143209498181,20984
Wind,OTH,MTU15-IDA,PC1,Midday,24.28388820915959,20984
Wind,OTH,MTU15-IDA,PC2,Critical,4.92802471227945,20984
Wind,OTH,MTU15-IDA,PC2,Flat,14.866694638886486,20984
Wind,OTH,MTU15-IDA,PC2,Midday,15.627426607323649,20984
Wind,OTH,MTU15-IDA,PC3,Critical,-10.920234660670438,20984
Wind,OTH,MTU15-IDA,PC3,Flat,-12.648288531727982,20984
Wind,OTH,MTU15-IDA,PC3,Midday,-8.893938314251812,20984
Wind,OTH,MTU15-IDA,PC4,Critical,0.7372570570935584,20984
Wind,OTH,MTU15-IDA,PC4,Flat,-2.3417794465031623,20984
Wind,OTH,MTU15-IDA,PC4,Midday,1.3587489193132023,20984
Wind,OTH,MTU15-IDA,PC5,Critical,-9.230253115372163,20984
Wind,OTH,MTU15-IDA,PC5,Flat,-9.431776990029546,20984
Wind,OTH,MTU15-IDA,PC5,Midday,-4.6958179287585065,20984
Wind,OTH,MTU15-DA,PC1,Critical,150.60423278808594,82342
Wind,OTH,MTU15-DA,PC1,Flat,70.86319732666016,82342
Wind,OTH,MTU15-DA,PC1,Midday,52.825408935546875,82342
Wind,OTH,MTU15-DA,PC2,Critical,-28.48836898803711,82342
Wind,OTH,MTU15-DA,PC2,Flat,-41.035377502441406,82342
Wind,OTH,MTU15-DA,PC2,Midday,-55.6834716796875,82342
Wind,OTH,MTU15-DA,PC3,Critical,27.683542251586914,82342
Wind,OTH,MTU15-DA,PC3,Flat,31.90712547302246,82342
Wind,OTH,MTU15-DA,PC3,Midday,10.088619232177734,82342
Wind,OTH,MTU15-DA,PC4,Critical,28.390396118164062,82342
Wind,OTH,MTU15-DA,PC4,Flat,33.36603355407715,82342
Wind,OTH,MTU15-DA,PC4,Midday,26.102964162826538,82342
Wind,OTH,MTU15-DA,PC5,Critical,-21.866716384887695,82342
Wind,OTH,MTU15-DA,PC5,Flat,-20.248690724372864,82342
Wind,OTH,MTU15-DA,PC5,Midday,-37.247032165527344,82342
Solar PV,OTH,ISP15,PC1,Critical,423.95022114486414,27140
Solar PV,OTH,ISP15,PC1,Flat,-534.1694853885008,27140
Solar PV,OTH,ISP15,PC1,Midday,215.50766085504767,27140
Solar PV,OTH,ISP15,PC2,Critical,126.29959452211311,27140
Solar PV,OTH,ISP15,PC2,Flat,-14.798910816030414,27140
Solar PV,OTH,ISP15,PC2,Midday,179.5977606193211,27140
Solar PV,OTH,ISP15,PC3,Critical,168.38918522019466,27140
Solar PV,OTH,ISP15,PC3,Flat,105.49912127501547,27140
Solar PV,OTH,ISP15,PC3,Midday,182.57590983050972,27140
Solar PV,OTH,ISP15,PC4,Critical,-123.98252936221493,27140
Solar PV,OTH,ISP15,PC4,Flat,-138.53392855793982,27140
Solar PV,OTH,ISP15,PC4,Midday,-136.08767696052894,27140
Solar PV,OTH,ISP15,PC5,Critical,121.90510568498087,27140
Solar PV,OTH,ISP15,PC5,Flat,104.27659688143964,27140
Solar PV,OTH,ISP15,PC5,Midday,116.23918022296633,27140
Solar PV,OTH,MTU15-IDA,PC1,Critical,190.56764492724494,14128
Solar PV,OTH,MTU15-IDA,PC1,Flat,537.3075530982094,14128
Solar PV,OTH,MTU15-IDA,PC1,Midday,388.25072293527205,14128
Solar PV,OTH,MTU15-IDA,PC2,Critical,19.49602038947037,14128
Solar PV,OTH,MTU15-IDA,PC2,Flat,-5.837394872390977,14128
Solar PV,OTH,MTU15-IDA,PC2,Midday,-42.45518699819728,14128
Solar PV,OTH,MTU15-IDA,PC3,Critical,-8.885072537208229,14128
Solar PV,OTH,MTU15-IDA,PC3,Flat,97.7127443784423,14128
Solar PV,OTH,MTU15-IDA,PC3,Midday,-88.38722961248887,14128
Solar PV,OTH,MTU15-IDA,PC4,Critical,11.22553975552713,14128
Solar PV,OTH,MTU15-IDA,PC4,Flat,-107.18075169751341,14128
Solar PV,OTH,MTU15-IDA,PC4,Midday,0.5844405566758297,14128
Solar PV,OTH,MTU15-IDA,PC5,Critical,-16.98262097853039,14128
Solar PV,OTH,MTU15-IDA,PC5,Flat,-132.8978722613513,14128
Solar PV,OTH,MTU15-IDA,PC5,Midday,14.801213013259858,14128
Solar PV,OTH,MTU15-DA,PC1,Critical,1004.5526123046875,54478
Solar PV,OTH,MTU15-DA,PC1,Flat,-1549.5924072265625,54478
Solar PV,OTH,MTU15-DA,PC1,Midday,288.349365234375,54478
Solar PV,OTH,MTU15-DA,PC2,Critical,262.857421875,54478
Solar PV,OTH,MTU15-DA,PC2,Flat,2862.9541015625,54478
Solar PV,OTH,MTU15-DA,PC2,Midday,114.32955932617188,54478
Solar PV,OTH,MTU15-DA,PC3,Critical,77.7582015991211,54478
Solar PV,OTH,MTU15-DA,PC3,Flat,-660.4186172485352,54478
Solar PV,OTH,MTU15-DA,PC3,Midday,43.526004791259766,54478
Solar PV,OTH,MTU15-DA,PC4,Critical,33.073326110839844,54478
Solar PV,OTH,MTU15-DA,PC4,Flat,160.80127716064453,54478
Solar PV,OTH,MTU15-DA,PC4,Midday,1.8462810516357422,54478
Solar PV,OTH,MTU15-DA,PC5,Critical,-20.069990158081055,54478
Solar PV,OTH,MTU15-DA,PC5,Flat,-181.70280265808105,54478
Solar PV,OTH,MTU15-DA,PC5,Midday,1.4960956573486328,54478
Cogen,OTH,ISP15,PC1,Critical,93.99447654799123,28071
Cogen,OTH,ISP15,PC1,Flat,95.62961994315255,28071
Cogen,OTH,ISP15,PC1,Midday,105.46855352206838,28071
Cogen,OTH,ISP15,PC2,Critical,-109.6845977890957,28071
Cogen,OTH,ISP15,PC2,Flat,-106.41468749952833,28071
Cogen,OTH,ISP15,PC2,Midday,-87.83978348158108,28071
Cogen,OTH,ISP15,PC3,Critical,30.560556026497817,28071
Cogen,OTH,ISP15,PC3,Flat,25.28180630626475,28071
Cogen,OTH,ISP15,PC3,Midday,-7.831731300329498,28071
Cogen,OTH,ISP15,PC4,Critical,93.99087509918759,28071
Cogen,OTH,ISP15,PC4,Flat,95.35116961966504,28071
Cogen,OTH,ISP15,PC4,Midday,97.95179025510348,28071
Cogen,OTH,ISP15,PC5,Critical,-6.433178758663257,28071
Cogen,OTH,ISP15,PC5,Flat,-14.551664217965634,28071
Cogen,OTH,ISP15,PC5,Midday,0.8074922822435608,28071
Cogen,OTH,MTU15-IDA,PC1,Critical,-39.84479740028422,14920
Cogen,OTH,MTU15-IDA,PC1,Flat,-20.406162462901737,14920
Cogen,OTH,MTU15-IDA,PC1,Midday,-22.602714883076956,14920
Cogen,OTH,MTU15-IDA,PC2,Critical,110.21052743135719,14920
Cogen,OTH,MTU15-IDA,PC2,Flat,90.2634084714612,14920
Cogen,OTH,MTU15-IDA,PC2,Midday,86.5328348770015,14920
Cogen,OTH,MTU15-IDA,PC3,Critical,42.34995305298575,14920
Cogen,OTH,MTU15-IDA,PC3,Flat,28.95549834879573,14920
Cogen,OTH,MTU15-IDA,PC3,Midday,35.88854189558558,14920
Cogen,OTH,MTU15-IDA,PC4,Critical,14.012280694465392,14920
Cogen,OTH,MTU15-IDA,PC4,Flat,8.015096927998611,14920
Cogen,OTH,MTU15-IDA,PC4,Midday,7.874462555436094,14920
Cogen,OTH,MTU15-IDA,PC5,Critical,-38.9543737326583,14920
Cogen,OTH,MTU15-IDA,PC5,Flat,-41.795331499418715,14920
Cogen,OTH,MTU15-IDA,PC5,Midday,-42.03887099102114,14920
Cogen,OTH,MTU15-DA,PC1,Critical,99.517822265625,58483
Cogen,OTH,MTU15-DA,PC1,Flat,10.277641296386719,58483
Cogen,OTH,MTU15-DA,PC1,Midday,9.113662719726562,58483
Cogen,OTH,MTU15-DA,PC2,Critical,-74.28285217285156,58483
Cogen,OTH,MTU15-DA,PC2,Flat,-70.07441139221191,58483
Cogen,OTH,MTU15-DA,PC2,Midday,-70.69130158424377,58483
Cogen,OTH,MTU15-DA,PC3,Critical,-60.34841537475586,58483
Cogen,OTH,MTU15-DA,PC3,Flat,-59.9513181746006,58483
Cogen,OTH,MTU15-DA,PC3,Midday,-67.49401569366455,58483
Cogen,OTH,MTU15-DA,PC4,Critical,-92.3360824584961,58483
Cogen,OTH,MTU15-DA,PC4,Flat,-86.29626607894897,58483
Cogen,OTH,MTU15-DA,PC4,Midday,-83.03864574432373,58483
Cogen,OTH,MTU15-DA,PC5,Critical,15.945072174072266,58483
Cogen,OTH,MTU15-DA,PC5,Flat,15.66887652873993,58483
Cogen,OTH,MTU15-DA,PC5,Midday,15.828204520046711,58483
Solar Thermal,OTH,ISP15,PC1,Critical,151.49960923689898,13332
Solar Thermal,OTH,ISP15,PC1,Flat,213.96988576510256,13332
Solar Thermal,OTH,ISP15,PC1,Midday,85.40503460010031,13332
Solar Thermal,OTH,ISP15,PC2,Critical,12.957112420815074,13332
Solar Thermal,OTH,ISP15,PC2,Flat,-2.6648276184283635,13332
Solar Thermal,OTH,ISP15,PC2,Midday,10.985465594844506,13332
Solar Thermal,OTH,ISP15,PC3,Critical,-27.076221993635468,13332
Solar Thermal,OTH,ISP15,PC3,Flat,-25.673643773739748,13332
Solar Thermal,OTH,ISP15,PC3,Midday,-39.48946814543927,13332
Solar Thermal,OTH,ISP15,PC4,Critical,-1.4167763326293654,13332
Solar Thermal,OTH,ISP15,PC4,Flat,3.696030263365114,13332
Solar Thermal,OTH,ISP15,PC4,Midday,-9.993205371777673,13332
Solar Thermal,OTH,ISP15,PC5,Critical,6.90781374660654,13332
Solar Thermal,OTH,ISP15,PC5,Flat,21.641797838037462,13332
Solar Thermal,OTH,ISP15,PC5,Midday,9.18761570525252,13332
Solar Thermal,OTH,MTU15-IDA,PC1,Critical,76.3851391148069,6703
Solar Thermal,OTH,MTU15-IDA,PC1,Flat,-43.568212082476194,6703
Solar Thermal,OTH,MTU15-IDA,PC1,Midday,80.30335632655415,6703
Solar Thermal,OTH,MTU15-IDA,PC2,Critical,18.68665118978876,6703
Solar Thermal,OTH,MTU15-IDA,PC2,Flat,34.29626374999312,6703
Solar Thermal,OTH,MTU15-IDA,PC2,Midday,29.53965274069941,6703
Solar Thermal,OTH,MTU15-IDA,PC3,Critical,-44.49458931414429,6703
Solar Thermal,OTH,MTU15-IDA,PC3,Flat,-62.22667734212665,6703
Solar Thermal,OTH,MTU15-IDA,PC3,Midday,-30.070412624886394,6703
Solar Thermal,OTH,MTU15-IDA,PC4,Critical,2.442236725159655,6703
Solar Thermal,OTH,MTU15-IDA,PC4,Flat,-4.403354717481033,6703
Solar Thermal,OTH,MTU15-IDA,PC4,Midday,6.747773507425643,6703
Solar Thermal,OTH,MTU15-IDA,PC5,Critical,-7.2009720354787,6703
Solar Thermal,OTH,MTU15-IDA,PC5,Flat,-10.482838454812365,6703
Solar Thermal,OTH,MTU15-IDA,PC5,Midday,-2.6864662766968515,6703
Solar Thermal,OTH,MTU15-DA,PC1,Critical,-49.437721252441406,26991
Solar Thermal,OTH,MTU15-DA,PC1,Flat,-42.990389347076416,26991
Solar Thermal,OTH,MTU15-DA,PC1,Midday,-37.63497829437256,26991
Solar Thermal,OTH,MTU15-DA,PC2,Critical,-3.7998616695404053,26991
Solar Thermal,OTH,MTU15-DA,PC2,Flat,-4.1429782807827,26991
Solar Thermal,OTH,MTU15-DA,PC2,Midday,-0.23970770835876465,26991
Solar Thermal,OTH,MTU15-DA,PC3,Critical,0.15268580615520477,26991
Solar Thermal,OTH,MTU15-DA,PC3,Flat,-1.5964136868715286,26991
Solar Thermal,OTH,MTU15-DA,PC3,Midday,4.149037286639214,26991
Solar Thermal,OTH,MTU15-DA,PC4,Critical,10.457071304321289,26991
Solar Thermal,OTH,MTU15-DA,PC4,Flat,7.838036775588989,26991
Solar Thermal,OTH,MTU15-DA,PC4,Midday,4.137094497680664,26991
Solar Thermal,OTH,MTU15-DA,PC5,Critical,-13.758697509765625,26991
Solar Thermal,OTH,MTU15-DA,PC5,Flat,-7.570585250854492,26991
Solar Thermal,OTH,MTU15-DA,PC5,Midday,-16.991655349731445,26991
