tech,firm,reform,PC,hour_class,coef,n_rows
Hydro,REP,ISP15,PC4,Midday,-73.13683409051282,1944
Hydro,REP,ISP15,PC5,Critical,-40.786516458065044,1944
Hydro,REP,ISP15,PC5,Flat,-38.50665394219228,1944
Hydro,REP,ISP15,PC5,Midday,-40.46865927788847,1944
Hydro,GE,MTU15-IDA,PC1,Critical,-750.450596421987,21016
Hydro,GE,MTU15-IDA,PC1,Flat,-767.5862301499762,21016
Hydro,GE,MTU15-IDA,PC1,Midday,-709.4189382994269,21016
Hydro,GE,MTU15-IDA,PC2,Critical,-40.59375148224348,21016
Hydro,GE,MTU15-IDA,PC2,Flat,-46.62532556164659,21016
Hydro,GE,MTU15-IDA,PC2,Midday,-30.869992310810744,21016
Hydro,GE,MTU15-IDA,PC3,Critical,-21.95839916112536,21016
Hydro,GE,MTU15-IDA,PC3,Flat,-22.42205358366179,21016
Hydro,GE,MTU15-IDA,PC3,Midday,-20.568508972225384,21016
Hydro,GE,MTU15-IDA,PC4,Critical,-2.6280338883003065,21016
Hydro,GE,MTU15-IDA,PC4,Flat,-4.9343077724031,21016
Hydro,GE,MTU15-IDA,PC4,Midday,-3.268744539564301,21016
Hydro,GE,MTU15-IDA,PC5,Critical,-11.109597509737794,21016
Hydro,GE,MTU15-IDA,PC5,Flat,-14.175674187191781,21016
Hydro,GE,MTU15-IDA,PC5,Midday,-11.19966739819203,21016
Hydro,GN,MTU15-IDA,PC1,Critical,252.2852058615545,7936
Hydro,GN,MTU15-IDA,PC1,Flat,628.1467686140383,7936
Hydro,GN,MTU15-IDA,PC1,Midday,684.01136083567,7936
Hydro,GN,MTU15-IDA,PC2,Critical,57.963696805385155,7936
Hydro,GN,MTU15-IDA,PC2,Flat,79.58780653858841,7936
Hydro,GN,MTU15-IDA,PC2,Midday,83.4352261204236,7936
Hydro,GN,MTU15-IDA,PC3,Critical,31.48489110712322,7936
Hydro,GN,MTU15-IDA,PC3,Flat,38.6867632942303,7936
Hydro,GN,MTU15-IDA,PC3,Midday,43.409234133121245,7936
Hydro,GN,MTU15-IDA,PC4,Critical,20.941982000948393,7936
Hydro,GN,MTU15-IDA,PC4,Flat,22.77139774245372,7936
Hydro,GN,MTU15-IDA,PC4,Midday,26.623615514116512,7936
Hydro,GN,MTU15-IDA,PC5,Critical,3.1797484959778766,7936
Hydro,GN,MTU15-IDA,PC5,Flat,2.480462508603783,7936
Hydro,GN,MTU15-IDA,PC5,Midday,5.885755268507413,7936
Hydro,HC,MTU15-IDA,PC1,Critical,-242.67543153339486,23657
Hydro,HC,MTU15-IDA,PC1,Flat,-393.32409688761015,23657
Hydro,HC,MTU15-IDA,PC1,Midday,-291.06290326074225,23657
Hydro,HC,MTU15-IDA,PC2,Critical,-43.634282062201194,23657
Hydro,HC,MTU15-IDA,PC2,Flat,-35.046235312941995,23657
Hydro,HC,MTU15-IDA,PC2,Midday,-105.69369619944527,23657
Hydro,HC,MTU15-IDA,PC3,Critical,84.4848303239629,23657
Hydro,HC,MTU15-IDA,PC3,Flat,118.81201302879924,23657
Hydro,HC,MTU15-IDA,PC3,Midday,135.8513579907238,23657
Hydro,HC,MTU15-IDA,PC4,Critical,-24.74675730161206,23657
Hydro,HC,MTU15-IDA,PC4,Flat,-37.634242793204194,23657
Hydro,HC,MTU15-IDA,PC4,Midday,-16.190352765454364,23657
Hydro,HC,MTU15-IDA,PC5,Critical,19.850100685792032,23657
Hydro,HC,MTU15-IDA,PC5,Flat,14.596832080802603,23657
Hydro,HC,MTU15-IDA,PC5,Midday,-26.793936055273466,23657
Hydro,IB,MTU15-IDA,PC1,Critical,-269.4966734262415,15984
Hydro,IB,MTU15-IDA,PC1,Flat,-151.6036604046049,15984
Hydro,IB,MTU15-IDA,PC1,Midday,-286.1381182768917,15984
Hydro,IB,MTU15-IDA,PC2,Critical,-91.3695066023781,15984
Hydro,IB,MTU15-IDA,PC2,Flat,-22.54840967501808,15984
Hydro,IB,MTU15-IDA,PC2,Midday,-162.80992138250866,15984
Hydro,IB,MTU15-IDA,PC3,Critical,111.56927573164525,15984
Hydro,IB,MTU15-IDA,PC3,Flat,105.17316136129607,15984
Hydro,IB,MTU15-IDA,PC3,Midday,15.601161752136477,15984
Hydro,IB,MTU15-IDA,PC4,Critical,103.1258117522429,15984
Hydro,IB,MTU15-IDA,PC4,Flat,78.11137626612546,15984
Hydro,IB,MTU15-IDA,PC4,Midday,56.40500784934818,15984
Hydro,IB,MTU15-IDA,PC5,Critical,-18.19016121988214,15984
Hydro,IB,MTU15-IDA,PC5,Flat,-44.92259318269363,15984
Hydro,IB,MTU15-IDA,PC5,Midday,-24.57085698597369,15984
Hydro,OTH,MTU15-IDA,PC1,Critical,84.73743291136513,67213
Hydro,OTH,MTU15-IDA,PC1,Flat,79.78938677728237,67213
Hydro,OTH,MTU15-IDA,PC1,Midday,80.05135017025991,67213
Hydro,OTH,MTU15-IDA,PC2,Critical,29.555803463314444,67213
Hydro,OTH,MTU15-IDA,PC2,Flat,21.23858905276332,67213
Hydro,OTH,MTU15-IDA,PC2,Midday,20.467380244404808,67213
Hydro,OTH,MTU15-IDA,PC3,Critical,11.739452241609387,67213
Hydro,OTH,MTU15-IDA,PC3,Flat,3.665393502071854,67213
Hydro,OTH,MTU15-IDA,PC3,Midday,3.0431374109622737,67213
Hydro,OTH,MTU15-IDA,PC4,Critical,11.1762464992134,67213
Hydro,OTH,MTU15-IDA,PC4,Flat,2.2314206378668135,67213
Hydro,OTH,MTU15-IDA,PC4,Midday,1.969505739224239,67213
Hydro,OTH,MTU15-IDA,PC5,Critical,9.288177406406701,67213
Hydro,OTH,MTU15-IDA,PC5,Flat,-2.920714268464499,67213
Hydro,OTH,MTU15-IDA,PC5,Midday,-2.7904408734641866,67213
Hydro,REP,MTU15-IDA,PC1,Critical,-321.8679586377274,2664
Hydro,REP,MTU15-IDA,PC1,Flat,-264.27147895488,2664
Hydro,REP,MTU15-IDA,PC1,Midday,-311.24134559948084,2664
Hydro,REP,MTU15-IDA,PC2,Critical,95.33100989833902,2664
Hydro,REP,MTU15-IDA,PC2,Flat,103.37020840844536,2664
Hydro,REP,MTU15-IDA,PC2,Midday,87.28466655782235,2664
Hydro,REP,MTU15-IDA,PC3,Critical,76.5616626681427,2664
Hydro,REP,MTU15-IDA,PC3,Flat,50.489917218717636,2664
Hydro,REP,MTU15-IDA,PC3,Midday,76.72858194601703,2664
Hydro,REP,MTU15-IDA,PC4,Critical,10.438484142457831,2664
Hydro,REP,MTU15-IDA,PC4,Flat,7.898626014927772,2664
Hydro,REP,MTU15-IDA,PC4,Midday,35.11457160958438,2664
Hydro,REP,MTU15-IDA,PC5,Critical,0.5061626272903997,2664
Hydro,REP,MTU15-IDA,PC5,Flat,-5.11369514316884,2664
Hydro,REP,MTU15-IDA,PC5,Midday,-19.054912871196702,2664
Hydro,GE,MTU15-DA,PC1,Critical,-384.38591004372523,62777
Hydro,GE,MTU15-DA,PC1,Flat,-742.0074487074803,62777
Hydro,GE,MTU15-DA,PC1,Midday,-129.29784022004003,62777
Hydro,GE,MTU15-DA,PC2,Critical,-5.902545840372894,62777
Hydro,GE,MTU15-DA,PC2,Flat,-24.84964976193292,62777
Hydro,GE,MTU15-DA,PC2,Midday,2.387259239624579,62777
Hydro,GE,MTU15-DA,PC3,Critical,4.765981509631986,62777
Hydro,GE,MTU15-DA,PC3,Flat,-4.052507183573455,62777
Hydro,GE,MTU15-DA,PC3,Midday,8.122150485439441,62777
Hydro,GE,MTU15-DA,PC4,Critical,-20.837805596502015,62777
Hydro,GE,MTU15-DA,PC4,Flat,-23.76275521126709,62777
Hydro,GE,MTU15-DA,PC4,Midday,-16.252239058927607,62777
Hydro,GE,MTU15-DA,PC5,Critical,5.664559228689602,62777
Hydro,GE,MTU15-DA,PC5,Flat,5.742258063712406,62777
Hydro,GE,MTU15-DA,PC5,Midday,10.536464522713551,62777
Hydro,GN,MTU15-DA,PC1,Critical,-172.5396956264898,30253
Hydro,GN,MTU15-DA,PC1,Flat,5.426366878505036,30253
Hydro,GN,MTU15-DA,PC1,Midday,34.7337503040782,30253
Hydro,GN,MTU15-DA,PC2,Critical,-58.97765417392426,30253
Hydro,GN,MTU15-DA,PC2,Flat,-44.10315068315634,30253
Hydro,GN,MTU15-DA,PC2,Midday,-46.17127926112815,30253
Hydro,GN,MTU15-DA,PC3,Critical,-42.425837892028866,30253
Hydro,GN,MTU15-DA,PC3,Flat,-38.49399839920646,30253
Hydro,GN,MTU15-DA,PC3,Midday,-36.595160447989095,30253
Hydro,GN,MTU15-DA,PC4,Critical,-31.444645335079862,30253
Hydro,GN,MTU15-DA,PC4,Flat,-27.433087214348763,30253
Hydro,GN,MTU15-DA,PC4,Midday,-20.74634263047571,30253
Hydro,GN,MTU15-DA,PC5,Critical,6.476674608477028,30253
Hydro,GN,MTU15-DA,PC5,Flat,10.958764144281744,30253
Hydro,GN,MTU15-DA,PC5,Midday,8.401347726725234,30253
Hydro,HC,MTU15-DA,PC1,Critical,305.2578560593099,81546
Hydro,HC,MTU15-DA,PC1,Flat,265.39220374900435,81546
Hydro,HC,MTU15-DA,PC1,Midday,308.44451705309245,81546
Hydro,HC,MTU15-DA,PC2,Critical,-263.7229080368955,81546
Hydro,HC,MTU15-DA,PC2,Flat,-254.2853657552573,81546
Hydro,HC,MTU15-DA,PC2,Midday,-280.14084892826804,81546
Hydro,HC,MTU15-DA,PC3,Critical,-137.20497296895402,81546
Hydro,HC,MTU15-DA,PC3,Flat,-124.04728854012157,81546
Hydro,HC,MTU15-DA,PC3,Midday,-131.37358314503058,81546
Hydro,HC,MTU15-DA,PC4,Critical,93.38811031334913,81546
Hydro,HC,MTU15-DA,PC4,Flat,101.68066087795066,81546
Hydro,HC,MTU15-DA,PC4,Midday,120.75261103060419,81546
Hydro,HC,MTU15-DA,PC5,Critical,6.270498294699029,81546
Hydro,HC,MTU15-DA,PC5,Flat,-7.578306240693698,81546
Hydro,HC,MTU15-DA,PC5,Midday,-15.393560397247118,81546
Hydro,IB,MTU15-DA,PC1,Critical,-188.3500061869542,61692
Hydro,IB,MTU15-DA,PC1,Flat,-177.59792332641828,61692
Hydro,IB,MTU15-DA,PC1,Midday,-187.70739745481737,61692
Hydro,IB,MTU15-DA,PC2,Critical,24.519237045232252,61692
Hydro,IB,MTU15-DA,PC2,Flat,45.32632139115874,61692
Hydro,IB,MTU15-DA,PC2,Midday,58.760076134958915,61692
Hydro,IB,MTU15-DA,PC3,Critical,6.058522831343727,61692
Hydro,IB,MTU15-DA,PC3,Flat,18.47803100458726,61692
Hydro,IB,MTU15-DA,PC3,Midday,94.62611292746247,61692
Hydro,IB,MTU15-DA,PC4,Critical,30.67178148079579,61692
Hydro,IB,MTU15-DA,PC4,Flat,45.22717670292238,61692
Hydro,IB,MTU15-DA,PC4,Midday,88.18121059703674,61692
Hydro,IB,MTU15-DA,PC5,Critical,2.6227203877385876,61692
Hydro,IB,MTU15-DA,PC5,Flat,15.772555796095396,61692
Hydro,IB,MTU15-DA,PC5,Midday,-21.07645018856314,61692
Hydro,OTH,MTU15-DA,PC1,Critical,-702.110762082637,224301
Hydro,OTH,MTU15-DA,PC1,Flat,-699.1631518852781,224301
Hydro,OTH,MTU15-DA,PC1,Midday,-706.0360403032955,224301
Hydro,OTH,MTU15-DA,PC2,Critical,-18.1139652586616,224301
Hydro,OTH,MTU15-DA,PC2,Flat,-17.955211075220326,224301
Hydro,OTH,MTU15-DA,PC2,Midday,-18.228016975565055,224301
Hydro,OTH,MTU15-DA,PC3,Critical,3.054957007477508,224301
Hydro,OTH,MTU15-DA,PC3,Flat,3.0114836486656733,224301
Hydro,OTH,MTU15-DA,PC3,Midday,2.9948039599766854,224301
Hydro,OTH,MTU15-DA,PC4,Critical,-21.706827552300975,224301
Hydro,OTH,MTU15-DA,PC4,Flat,-21.730998352755208,224301
Hydro,OTH,MTU15-DA,PC4,Midday,-21.763113961542416,224301
Hydro,OTH,MTU15-DA,PC5,Critical,7.737957185659997,224301
Hydro,OTH,MTU15-DA,PC5,Flat,7.735384874626147,224301
Hydro,OTH,MTU15-DA,PC5,Midday,7.696355060719657,224301
Hydro,REP,MTU15-DA,PC1,Critical,54.829469298010444,10282
Hydro,REP,MTU15-DA,PC1,Flat,125.1797969217375,10282
Hydro,REP,MTU15-DA,PC1,Midday,-9.909645898546621,10282
Hydro,REP,MTU15-DA,PC2,Critical,-38.91052803531862,10282
Hydro,REP,MTU15-DA,PC2,Flat,-34.742302822363136,10282
Hydro,REP,MTU15-DA,PC2,Midday,-69.51391320121458,10282
Hydro,REP,MTU15-DA,PC3,Critical,-88.6640704157498,10282
Hydro,REP,MTU15-DA,PC3,Flat,-122.84322833820616,10282
Hydro,REP,MTU15-DA,PC3,Midday,-61.39650597354682,10282
Hydro,REP,MTU15-DA,PC4,Critical,31.166178131052046,10282
Hydro,REP,MTU15-DA,PC4,Flat,26.911340569315698,10282
Hydro,REP,MTU15-DA,PC4,Midday,49.725254892262214,10282
Hydro,REP,MTU15-DA,PC5,Critical,-46.90039909519921,10282
Hydro,REP,MTU15-DA,PC5,Flat,-64.54873805892629,10282
Hydro,REP,MTU15-DA,PC5,Midday,-1.6031563330096574,10282
Hydro_pump,GE,ISP15,PC1,Critical,-280.1015183852493,3604
Hydro_pump,GE,ISP15,PC1,Flat,-303.6354274251357,3604
Hydro_pump,GE,ISP15,PC1,Midday,-281.1513134052264,3604
Hydro_pump,GE,ISP15,PC2,Critical,76.21886897146524,3604
Hydro_pump,GE,ISP15,PC2,Flat,80.0287316768075,3604
Hydro_pump,GE,ISP15,PC2,Midday,79.35756776906366,3604
Hydro_pump,GE,ISP15,PC3,Critical,-6.652539814121958,3604
Hydro_pump,GE,ISP15,PC3,Flat,-6.613484528440758,3604
Hydro_pump,GE,ISP15,PC3,Midday,-6.973679589877007,3604
Hydro_pump,GE,ISP15,PC4,Critical,6.336220383321048,3604
Hydro_pump,GE,ISP15,PC4,Flat,6.281522782788427,3604
Hydro_pump,GE,ISP15,PC4,Midday,6.905305271596176,3604
Hydro_pump,GE,ISP15,PC5,Critical,9.458233797675243,3604
Hydro_pump,GE,ISP15,PC5,Flat,10.227496684067162,3604
Hydro_pump,GE,ISP15,PC5,Midday,9.74626595938789,3604
Hydro_pump,GN,ISP15,PC1,Critical,332.85715057141203,1944
Hydro_pump,GN,ISP15,PC1,Flat,346.79070571161077,1944
Hydro_pump,GN,ISP15,PC1,Midday,345.242532918256,1944
Hydro_pump,GN,ISP15,PC2,Critical,76.65701957342273,1944
Hydro_pump,GN,ISP15,PC2,Flat,79.86591806719397,1944
Hydro_pump,GN,ISP15,PC2,Midday,79.5093737901083,1944
Hydro_pump,GN,ISP15,PC3,Critical,-8.842747926643371,1944
Hydro_pump,GN,ISP15,PC3,Flat,-9.21290946775868,1944
Hydro_pump,GN,ISP15,PC3,Midday,-9.171780407634767,1944
Hydro_pump,GN,ISP15,PC4,Critical,13.562441098799875,1944
Hydro_pump,GN,ISP15,PC4,Flat,14.130171191307786,1944
Hydro_pump,GN,ISP15,PC4,Midday,14.067090069918038,1944
Hydro_pump,GN,ISP15,PC5,Critical,4.4257922616705905,1944
Hydro_pump,GN,ISP15,PC5,Flat,4.611057984252148,1944
Hydro_pump,GN,ISP15,PC5,Midday,4.590472903965313,1944
Hydro_pump,IB,ISP15,PC1,Critical,-58.619909809227,1926
Hydro_pump,IB,ISP15,PC1,Flat,-49.13514462134377,1926
Hydro_pump,IB,ISP15,PC1,Midday,-44.0856851007212,1926
Hydro_pump,IB,ISP15,PC2,Critical,-107.90068391337049,1926
Hydro_pump,IB,ISP15,PC2,Flat,-104.1895760918362,1926
Hydro_pump,IB,ISP15,PC2,Midday,-108.1757517930141,1926
Hydro_pump,IB,ISP15,PC3,Critical,-41.34050098290278,1926
Hydro_pump,IB,ISP15,PC3,Flat,-52.92180925224925,1926
Hydro_pump,IB,ISP15,PC3,Midday,-44.57561357844764,1926
Hydro_pump,IB,ISP15,PC4,Critical,-14.647611273780468,1926
Hydro_pump,IB,ISP15,PC4,Flat,-17.624046529888332,1926
Hydro_pump,IB,ISP15,PC4,Midday,-25.46613502865388,1926
Hydro_pump,IB,ISP15,PC5,Critical,-18.305697944077078,1926
Hydro_pump,IB,ISP15,PC5,Flat,-17.770812293108197,1926
Hydro_pump,IB,ISP15,PC5,Midday,-15.65362967099463,1926
Hydro_pump,REP,ISP15,PC1,Critical,-144.9976716023911,1944
Hydro_pump,REP,ISP15,PC1,Flat,-90.33959028371629,1944
Hydro_pump,REP,ISP15,PC1,Midday,-100.26596075361311,1944
Hydro_pump,REP,ISP15,PC2,Critical,0.7151812955963142,1944
Hydro_pump,REP,ISP15,PC2,Flat,18.22631782495808,1944
Hydro_pump,REP,ISP15,PC2,Midday,14.850890051856663,1944
Hydro_pump,REP,ISP15,PC3,Critical,34.72664952214207,1944
Hydro_pump,REP,ISP15,PC3,Flat,26.26152617759001,1944
Hydro_pump,REP,ISP15,PC3,Midday,31.610113535806548,1944
Hydro_pump,REP,ISP15,PC4,Critical,14.48795429813705,1944
Hydro_pump,REP,ISP15,PC4,Flat,14.364065371954833,1944
Hydro_pump,REP,ISP15,PC4,Midday,7.505164740895325,1944
Hydro_pump,REP,ISP15,PC5,Critical,-5.085772005207167,1944
Hydro_pump,REP,ISP15,PC5,Flat,-2.6966996920790063,1944
Hydro_pump,REP,ISP15,PC5,Midday,-0.18722704554497493,1944
Hydro_pump,GE,MTU15-IDA,PC1,Critical,-359.0304972680132,4762
Hydro_pump,GE,MTU15-IDA,PC1,Flat,-351.4762983421857,4762
Hydro_pump,GE,MTU15-IDA,PC1,Midday,-449.1485746855256,4762
Hydro_pump,GE,MTU15-IDA,PC2,Critical,-11.080798773283462,4762
Hydro_pump,GE,MTU15-IDA,PC2,Flat,-15.248171323821849,4762
Hydro_pump,GE,MTU15-IDA,PC2,Midday,-11.06511431845198,4762
Hydro_pump,GE,MTU15-IDA,PC3,Critical,0.1973476045469217,4762
Hydro_pump,GE,MTU15-IDA,PC3,Flat,1.0191451195809602,4762
Hydro_pump,GE,MTU15-IDA,PC3,Midday,0.8307473402638283,4762
Hydro_pump,GE,MTU15-IDA,PC4,Critical,0.20688657289140905,4762
Hydro_pump,GE,MTU15-IDA,PC4,Flat,-3.123376680500977,4762
Hydro_pump,GE,MTU15-IDA,PC4,Midday,1.322350829133405,4762
Hydro_pump,GE,MTU15-IDA,PC5,Critical,4.289073342994484,4762
Hydro_pump,GE,MTU15-IDA,PC5,Flat,2.65059582677784,4762
Hydro_pump,GE,MTU15-IDA,PC5,Midday,5.313687326732996,4762
Hydro_pump,GN,MTU15-IDA,PC1,Critical,-112.14247954409464,2627
Hydro_pump,GN,MTU15-IDA,PC1,Flat,-108.51274414208763,2627
Hydro_pump,GN,MTU15-IDA,PC1,Midday,-112.33488632122997,2627
Hydro_pump,GN,MTU15-IDA,PC2,Critical,-83.272120941645,2627
Hydro_pump,GN,MTU15-IDA,PC2,Flat,-83.8695027489171,2627
Hydro_pump,GN,MTU15-IDA,PC2,Midday,-83.6333748019959,2627
Hydro_pump,GN,MTU15-IDA,PC3,Critical,105.3801774734803,2627
Hydro_pump,GN,MTU15-IDA,PC3,Flat,106.15848668182052,2627
Hydro_pump,GN,MTU15-IDA,PC3,Midday,105.76847609331713,2627
Hydro_pump,GN,MTU15-IDA,PC4,Critical,-119.15430868183212,2627
Hydro_pump,GN,MTU15-IDA,PC4,Flat,-119.93918224786444,2627
Hydro_pump,GN,MTU15-IDA,PC4,Midday,-119.2507514262451,2627
Hydro_pump,GN,MTU15-IDA,PC5,Critical,46.13970205704025,2627
Hydro_pump,GN,MTU15-IDA,PC5,Flat,46.394272526087676,2627
Hydro_pump,GN,MTU15-IDA,PC5,Midday,46.256688419470095,2627
Hydro_pump,IB,MTU15-IDA,PC1,Critical,-470.7453464761532,2646
Hydro_pump,IB,MTU15-IDA,PC1,Flat,-477.51638934502114,2646
Hydro_pump,IB,MTU15-IDA,PC1,Midday,-530.2219411795146,2646
Hydro_pump,IB,MTU15-IDA,PC2,Critical,-131.62823596367878,2646
Hydro_pump,IB,MTU15-IDA,PC2,Flat,-175.2977095510347,2646
Hydro_pump,IB,MTU15-IDA,PC2,Midday,-70.93674788177856,2646
Hydro_pump,IB,MTU15-IDA,PC3,Critical,67.86788274677721,2646
Hydro_pump,IB,MTU15-IDA,PC3,Flat,123.50578081040953,2646
Hydro_pump,IB,MTU15-IDA,PC3,Midday,-22.801208006727677,2646
Hydro_pump,IB,MTU15-IDA,PC4,Critical,8.374728294568598,2646
Hydro_pump,IB,MTU15-IDA,PC4,Flat,30.93635286539459,2646
Hydro_pump,IB,MTU15-IDA,PC4,Midday,-10.893897439115666,2646
Hydro_pump,IB,MTU15-IDA,PC5,Critical,-16.019087555980725,2646
Hydro_pump,IB,MTU15-IDA,PC5,Flat,7.51761517459758,2646
Hydro_pump,IB,MTU15-IDA,PC5,Midday,-55.00668595156995,2646
Hydro_pump,REP,MTU15-IDA,PC1,Critical,-365.54845946126886,2664
Hydro_pump,REP,MTU15-IDA,PC1,Flat,-505.689031173079,2664
Hydro_pump,REP,MTU15-IDA,PC1,Midday,-170.3358746472802,2664
Hydro_pump,REP,MTU15-IDA,PC2,Critical,-142.59559596656473,2664
Hydro_pump,REP,MTU15-IDA,PC2,Flat,-183.30531833038427,2664
Hydro_pump,REP,MTU15-IDA,PC2,Midday,-86.43159796823284,2664
Hydro_pump,REP,MTU15-IDA,PC3,Critical,89.01326662499632,2664
Hydro_pump,REP,MTU15-IDA,PC3,Flat,118.50731600209514,2664
Hydro_pump,REP,MTU15-IDA,PC3,Midday,56.651174989592946,2664
Hydro_pump,REP,MTU15-IDA,PC4,Critical,-20.28095053921304,2664
Hydro_pump,REP,MTU15-IDA,PC4,Flat,-31.29565854768556,2664
Hydro_pump,REP,MTU15-IDA,PC4,Midday,-21.50874803821117,2664
Hydro_pump,REP,MTU15-IDA,PC5,Critical,-3.844869588951408,2664
Hydro_pump,REP,MTU15-IDA,PC5,Flat,-3.9032764337249857,2664
Hydro_pump,REP,MTU15-IDA,PC5,Midday,3.8271154569387504,2664
Hydro_pump,GE,MTU15-DA,PC1,Critical,-305.1076671187063,20384
Hydro_pump,GE,MTU15-DA,PC1,Flat,-281.32578487646686,20384
Hydro_pump,GE,MTU15-DA,PC1,Midday,-278.5593274332973,20384
Hydro_pump,GE,MTU15-DA,PC2,Critical,-15.945980074735433,20384
Hydro_pump,GE,MTU15-DA,PC2,Flat,-15.791012703040492,20384
Hydro_pump,GE,MTU15-DA,PC2,Midday,-17.465214209398006,20384
Hydro_pump,GE,MTU15-DA,PC3,Critical,-0.17304511800979006,20384
Hydro_pump,GE,MTU15-DA,PC3,Flat,1.4053323582136654,20384
Hydro_pump,GE,MTU15-DA,PC3,Midday,5.568391692469749,20384
Hydro_pump,GE,MTU15-DA,PC4,Critical,35.29647843907224,20384
Hydro_pump,GE,MTU15-DA,PC4,Flat,33.87165016710214,20384
Hydro_pump,GE,MTU15-DA,PC4,Midday,31.002124436636773,20384
Hydro_pump,GE,MTU15-DA,PC5,Critical,-10.324880516529158,20384
Hydro_pump,GE,MTU15-DA,PC5,Flat,-8.928712278849263,20384
Hydro_pump,GE,MTU15-DA,PC5,Midday,-6.922821240218065,20384
Hydro_pump,GN,MTU15-DA,PC1,Critical,1271.7942763122894,10209
Hydro_pump,GN,MTU15-DA,PC1,Flat,1277.5706015786257,10209
Hydro_pump,GN,MTU15-DA,PC1,Midday,1204.2329806370847,10209
Hydro_pump,GN,MTU15-DA,PC2,Critical,-19.279645218748357,10209
Hydro_pump,GN,MTU15-DA,PC2,Flat,-19.25555186104343,10209
Hydro_pump,GN,MTU15-DA,PC2,Midday,-19.625172342752453,10209
Hydro_pump,GN,MTU15-DA,PC3,Critical,2.6346851050991416,10209
Hydro_pump,GN,MTU15-DA,PC3,Flat,2.5896043892051104,10209
Hydro_pump,GN,MTU15-DA,PC3,Midday,3.3541826452114023,10209
Hydro_pump,GN,MTU15-DA,PC4,Critical,41.936533331827455,10209
Hydro_pump,GN,MTU15-DA,PC4,Flat,42.03364198155527,10209
Hydro_pump,GN,MTU15-DA,PC4,Midday,40.77772176724408,10209
Hydro_pump,GN,MTU15-DA,PC5,Critical,-17.009696720636917,10209
Hydro_pump,GN,MTU15-DA,PC5,Flat,-17.053772182413315,10209
Hydro_pump,GN,MTU15-DA,PC5,Midday,-16.370282812138015,10209
Hydro_pump,IB,MTU15-DA,PC1,Critical,-56.72869616077435,10204
Hydro_pump,IB,MTU15-DA,PC1,Flat,-103.22864798093863,10204
Hydro_pump,IB,MTU15-DA,PC1,Midday,72.7469958580131,10204
Hydro_pump,IB,MTU15-DA,PC2,Critical,-43.9852950577297,10204
Hydro_pump,IB,MTU15-DA,PC2,Flat,-28.660372648803587,10204
Hydro_pump,IB,MTU15-DA,PC2,Midday,-75.48651819461551,10204
Hydro_pump,IB,MTU15-DA,PC3,Critical,-29.123442964174494,10204
Hydro_pump,IB,MTU15-DA,PC3,Flat,-34.07848636526348,10204
Hydro_pump,IB,MTU15-DA,PC3,Midday,2.8911163641452617,10204
Hydro_pump,IB,MTU15-DA,PC4,Critical,52.59327564953957,10204
Hydro_pump,IB,MTU15-DA,PC4,Flat,24.651645076153304,10204
Hydro_pump,IB,MTU15-DA,PC4,Midday,78.64687865920753,10204
Hydro_pump,IB,MTU15-DA,PC5,Critical,96.00239083506109,10204
Hydro_pump,IB,MTU15-DA,PC5,Flat,88.94392266271893,10204
Hydro_pump,IB,MTU15-DA,PC5,Midday,110.87371730505565,10204
Hydro_pump,REP,MTU15-DA,PC1,Critical,-380.39590471545716,10282
Hydro_pump,REP,MTU15-DA,PC1,Flat,-342.04119770206984,10282
Hydro_pump,REP,MTU15-DA,PC1,Midday,-456.2886841684392,10282
Hydro_pump,REP,MTU15-DA,PC2,Critical,144.6510321469313,10282
Hydro_pump,REP,MTU15-DA,PC2,Flat,155.71250494320174,10282
Hydro_pump,REP,MTU15-DA,PC2,Midday,122.22316616016451,10282
Hydro_pump,REP,MTU15-DA,PC3,Critical,-67.59905197810085,10282
Hydro_pump,REP,MTU15-DA,PC3,Flat,-72.19548533193452,10282
Hydro_pump,REP,MTU15-DA,PC3,Midday,-49.87413376876255,10282
Hydro_pump,REP,MTU15-DA,PC4,Critical,-11.973338464646211,10282
Hydro_pump,REP,MTU15-DA,PC4,Flat,-16.713045275748296,10282
Hydro_pump,REP,MTU15-DA,PC4,Midday,-19.797306917372016,10282
Hydro_pump,REP,MTU15-DA,PC5,Critical,26.231448576227564,10282
Hydro_pump,REP,MTU15-DA,PC5,Flat,30.580138238954063,10282
Hydro_pump,REP,MTU15-DA,PC5,Midday,25.946517843764646,10282
Nuclear,GE,ISP15,PC1,Critical,-1075.800606360457,5455
Nuclear,GE,ISP15,PC1,Flat,-1134.1670574017364,5455
Nuclear,GE,ISP15,PC1,Midday,-1094.6201262613863,5455
Nuclear,GE,ISP15,PC2,Critical,-361.10870767714033,5455
Nuclear,GE,ISP15,PC2,Flat,-359.5972325614394,5455
Nuclear,GE,ISP15,PC2,Midday,-378.3388605726234,5455
Nuclear,GE,ISP15,PC3,Critical,64.24088962294584,5455
Nuclear,GE,ISP15,PC3,Flat,67.55426754299441,5455
Nuclear,GE,ISP15,PC3,Midday,68.29900792215794,5455
Nuclear,GE,ISP15,PC4,Critical,-135.73352639447242,5455
Nuclear,GE,ISP15,PC4,Flat,-144.28492297995896,5455
Nuclear,GE,ISP15,PC4,Midday,-131.512202751724,5455
Nuclear,GE,ISP15,PC5,Critical,230.32670435723253,5455
Nuclear,GE,ISP15,PC5,Flat,237.14523534697088,5455
