tech,firm,reform,PC,hour_class,coef,n_rows
Solar Thermal,OTH,MTU15-IDA,PC4,Flat,9.219414372824051,1866
Solar Thermal,OTH,MTU15-IDA,PC4,Midday,7.193227077885091,1866
Solar Thermal,OTH,MTU15-IDA,PC5,Critical,-3.41520040355501,1866
Solar Thermal,OTH,MTU15-IDA,PC5,Flat,-1.8991191434552328,1866
Solar Thermal,OTH,MTU15-IDA,PC5,Midday,-5.20836252708588,1866
Solar Thermal,OTH,MTU15-DA,PC1,Critical,50.89891118886608,6694
Solar Thermal,OTH,MTU15-DA,PC1,Flat,15.527595229079118,6694
Solar Thermal,OTH,MTU15-DA,PC1,Midday,63.91702909006338,6694
Solar Thermal,OTH,MTU15-DA,PC2,Critical,-1.704615070408718,6694
Solar Thermal,OTH,MTU15-DA,PC2,Flat,11.59741843333631,6694
Solar Thermal,OTH,MTU15-DA,PC2,Midday,-8.197369987346402,6694
Solar Thermal,OTH,MTU15-DA,PC3,Critical,3.8970739432431913,6694
Solar Thermal,OTH,MTU15-DA,PC3,Flat,18.029734945734056,6694
Solar Thermal,OTH,MTU15-DA,PC3,Midday,-2.22093261636171,6694
Solar Thermal,OTH,MTU15-DA,PC4,Critical,2.648822254193052,6694
Solar Thermal,OTH,MTU15-DA,PC4,Flat,10.873952713020818,6694
Solar Thermal,OTH,MTU15-DA,PC4,Midday,-0.8627648990527237,6694
Solar Thermal,OTH,MTU15-DA,PC5,Critical,-3.4368724465657974,6694
Solar Thermal,OTH,MTU15-DA,PC5,Flat,-4.265064558133198,6694
Solar Thermal,OTH,MTU15-DA,PC5,Midday,-1.6833021985314371,6694
