parent,year_month,hour_class,n_obs,da_mwh_mean,strategic_ida_mwh_mean,rt2_mwh_mean,phf_mwh_mean
Repsol,2024-07-01,other,992,60.08064516129032,27.043951612903225,0.0,87.12459677419355
Repsol,2024-08-01,critical_h18_22,310,43.064516129032256,31.013870967741934,0.0,74.0783870967742
Repsol,2024-08-01,flat_h3_5,186,130.6451612903226,41.88602150537635,0.0,172.53118279569895
Repsol,2024-08-01,other,992,66.33457661290322,21.405645161290323,0.0,87.74022177419354
Repsol,2024-09-01,critical_h18_22,300,23.333333333333332,38.167,0.0,61.50033333333333
Repsol,2024-09-01,flat_h3_5,180,58.333333333333336,44.592222222222226,0.0,102.92555555555556
Repsol,2024-09-01,other,960,37.645833333333336,30.797812500000003,0.0,68.44364583333333
Repsol,2024-10-01,critical_h18_22,310,4.806451612903226,5.43258064516129,0.0,10.239032258064515
Repsol,2024-10-01,flat_h3_5,186,0.0,34.81344086021505,0.0,34.81344086021505
Repsol,2024-10-01,other,992,1.905241935483871,15.048891129032258,0.0,16.954133064516128
Repsol,2024-11-01,critical_h18_22,300,54.166666666666664,33.966,0.0,88.13266666666667
Repsol,2024-11-01,flat_h3_5,180,66.0,27.06222222222222,0.0,93.06222222222222
Repsol,2024-11-01,other,960,52.927083333333336,32.162083333333335,0.0,85.08916666666667
Repsol,2024-12-01,critical_h18_22,310,69.59677419354838,22.711290322580645,0.0,92.30806451612904
Repsol,2024-12-01,flat_h3_5,186,53.44086021505376,24.370967741935484,0.0,77.81182795698925
Repsol,2024-12-01,other,992,56.30040322580645,25.638407258064515,0.0,81.93881048387097
Repsol,2025-01-01,critical_h18_22,310,77.09677419354838,22.150967741935485,0.0,99.24774193548387
Repsol,2025-01-01,flat_h3_5,186,47.795698924731184,16.54784946236559,0.0,64.34354838709677
Repsol,2025-01-01,other,992,59.742943548387096,21.85060483870968,0.0,81.59354838709677
Repsol,2025-02-01,critical_h18_22,280,24.464285714285715,13.292857142857143,0.0,37.75714285714286
Repsol,2025-02-01,flat_h3_5,168,29.821428571428573,44.26190476190476,0.0,74.08333333333333
Repsol,2025-02-01,other,896,25.487723214285715,27.393415178571427,0.0,52.88113839285714
Repsol,2025-03-01,critical_h18_22,700,0.3264285714285714,8.9225,0.0,9.248928571428571
Repsol,2025-03-01,flat_h3_5,420,3.142857142857143,5.136071428571428,0.0,8.27892857142857
Repsol,2025-03-01,other,2160,2.1944444444444446,6.942627314814815,0.0,9.13707175925926
Repsol,2025-04-01,critical_h18_22,1200,0.0,4.527291666666667,0.0,4.527291666666667
Repsol,2025-04-01,flat_h3_5,720,0.0,2.8627083333333334,0.0,2.8627083333333334
Repsol,2025-04-01,other,3660,0.0,1.640737704918033,0.0,1.640737704918033
Repsol,2025-05-01,critical_h18_22,1240,0.0,4.683548387096774,0.0,4.683548387096774
Repsol,2025-05-01,flat_h3_5,744,0.0,1.328225806451613,0.0,1.328225806451613
Repsol,2025-05-01,other,3782,0.0,0.8138617133791645,0.0,0.8138617133791645
Repsol,2025-06-01,critical_h18_22,1200,23.125,19.050333333333334,0.0,42.175333333333334
Repsol,2025-06-01,flat_h3_5,720,59.166666666666664,21.255555555555556,0.0,80.42222222222222
Repsol,2025-06-01,other,3660,21.89071038251366,9.054234972677596,0.0,30.94494535519126
Repsol,2025-07-01,critical_h18_22,1215,12.724279835390947,15.940390946502058,0.0,28.664670781893005
Repsol,2025-07-01,flat_h3_5,734,55.013623978201636,6.293153950953679,0.0,61.30677792915532
Repsol,2025-07-01,other,3685,20.529172320217096,3.034979647218453,0.0,23.56415196743555
Repsol,2025-08-01,critical_h18_22,1240,3.370967741935484,19.967298387096776,0.0,23.33826612903226
Repsol,2025-08-01,flat_h3_5,744,63.153225806451616,9.367741935483872,0.0,72.5209677419355
Repsol,2025-08-01,other,3782,23.58804865150714,6.896007403490217,0.0,30.484056054997357
Repsol,2025-09-01,critical_h18_22,1200,15.895499999999998,17.711916666666667,0.0,33.607416666666666
Repsol,2025-09-01,flat_h3_5,720,24.791666666666668,9.579340277777778,0.0,34.371006944444446
Repsol,2025-09-01,other,3660,11.693989071038251,7.4804234972677595,0.0,19.17441256830601
Repsol,2025-10-01,critical_h18_22,1240,68.44467741935483,9.94695564516129,0.0,78.39163306451613
Repsol,2025-10-01,flat_h3_5,744,70.76612903225806,5.62627688172043,0.0,76.3924059139785
Repsol,2025-10-01,other,3782,36.89073241671073,6.806630089899524,0.0,43.697362506610254
Repsol,2025-11-01,critical_h18_22,1200,12.533375,17.897541666666665,0.0,30.430916666666665
Repsol,2025-11-01,flat_h3_5,720,6.25,6.767916666666666,0.0,13.017916666666666
Repsol,2025-11-01,other,3660,3.879781420765027,7.990204918032787,0.0,11.869986338797814
Repsol,2025-12-01,critical_h18_22,1240,42.13709677419355,26.15913306451613,0.0,68.29622983870968
Repsol,2025-12-01,flat_h3_5,744,33.064516129032256,7.448353494623656,0.0,40.51286962365591
Repsol,2025-12-01,other,3782,32.113960867265995,13.737711528291909,0.0,45.851672395557905
TotalEnergies,2024-02-01,critical_h18_22,290,13.64551724137931,26.521379310344827,0.05172413793103448,40.21862068965517
TotalEnergies,2024-02-01,flat_h3_5,174,7.241379310344827,4.267241379310345,0.0,11.508620689655173
TotalEnergies,2024-02-01,other,928,10.014870689655172,8.197629310344826,0.07004310344827586,18.282543103448276
TotalEnergies,2024-03-01,critical_h18_22,310,11.83032258064516,13.603548387096776,0.25806451612903225,25.691935483870967
TotalEnergies,2024-03-01,flat_h3_5,186,0.0,0.24193548387096775,0.0,0.24193548387096775
TotalEnergies,2024-03-01,other,990,0.7272727272727273,0.9658585858585859,0.04222222222222222,1.7353535353535352
TotalEnergies,2024-04-01,critical_h18_22,300,0.0,2.2536666666666667,0.6666666666666666,2.9203333333333332
TotalEnergies,2024-04-01,flat_h3_5,180,0.0,0.0,0.0,0.0
TotalEnergies,2024-04-01,other,960,0.4270833333333333,1.4692708333333333,0.27760416666666665,2.173958333333333
TotalEnergies,2024-05-01,critical_h18_22,310,0.0,1.8709677419354838,0.43548387096774194,2.3064516129032255
TotalEnergies,2024-05-01,flat_h3_5,186,0.0,2.1989247311827955,0.0,2.1989247311827955
TotalEnergies,2024-05-01,other,992,0.0,2.7525201612903225,0.37701612903225806,3.1295362903225805
TotalEnergies,2024-06-01,critical_h18_22,290,0.0,0.9793103448275862,0.0,0.9793103448275862
TotalEnergies,2024-06-01,flat_h3_5,174,0.0,0.0,0.0,0.0
TotalEnergies,2024-06-01,other,928,0.0,0.032327586206896554,0.0,0.032327586206896554
TotalEnergies,2024-07-01,critical_h18_22,310,75.2858064516129,8.638064516129031,0.0,83.92387096774193
TotalEnergies,2024-07-01,flat_h3_5,186,79.73978494623655,0.8311827956989248,0.0,80.57096774193548
TotalEnergies,2024-07-01,other,992,56.58528225806452,4.181854838709677,0.0,60.76713709677419
TotalEnergies,2024-08-01,critical_h18_22,310,91.73451612903226,25.604516129032255,0.0,117.33903225806452
TotalEnergies,2024-08-01,flat_h3_5,186,104.79139784946237,20.79462365591398,0.0,125.58602150537635
TotalEnergies,2024-08-01,other,992,73.63336693548388,15.156350806451613,0.0,88.78971774193549
TotalEnergies,2024-09-01,critical_h18_22,300,85.94866666666667,8.449,0.0,94.39766666666667
TotalEnergies,2024-09-01,flat_h3_5,180,89.18333333333334,-0.5650000000000001,0.0,88.61833333333334
TotalEnergies,2024-09-01,other,960,61.13770833333333,1.9822916666666666,0.0,63.12
TotalEnergies,2024-10-01,critical_h18_22,310,20.426774193548386,4.266129032258065,0.0,24.69290322580645
TotalEnergies,2024-10-01,flat_h3_5,186,6.774193548387097,0.0,0.0,6.774193548387097
TotalEnergies,2024-10-01,other,992,6.690826612903226,1.0961693548387097,0.0,7.786995967741936
TotalEnergies,2024-11-01,critical_h18_22,300,132.473,18.890666666666664,0.0,151.3636666666667
TotalEnergies,2024-11-01,flat_h3_5,180,101.63277777777779,25.74,0.0,127.37277777777778
TotalEnergies,2024-11-01,other,960,105.89041666666667,31.9690625,0.0,137.85947916666666
TotalEnergies,2024-12-01,critical_h18_22,310,256.1906451612903,-13.82258064516129,0.0,242.36806451612904
TotalEnergies,2024-12-01,flat_h3_5,186,181.48225806451612,8.882795698924731,0.0,190.36505376344084
TotalEnergies,2024-12-01,other,992,200.78891129032257,-1.1735887096774196,0.0,199.61532258064514
TotalEnergies,2025-01-01,critical_h18_22,310,149.60612903225808,-4.718387096774194,0.0,144.8877419354839
TotalEnergies,2025-01-01,flat_h3_5,186,80.44408602150538,0.0,0.0,80.44408602150538
TotalEnergies,2025-01-01,other,992,107.34969758064516,-1.1027217741935484,0.0,106.2469758064516
TotalEnergies,2025-02-01,critical_h18_22,280,42.58571428571429,10.887142857142857,0.0,53.472857142857144
TotalEnergies,2025-02-01,flat_h3_5,168,12.04107142857143,2.767857142857143,0.0,14.808928571428572
TotalEnergies,2025-02-01,other,896,14.161607142857141,7.274665178571429,0.0,21.43627232142857
TotalEnergies,2025-03-01,critical_h18_22,700,0.0,0.6546428571428572,0.0,0.6546428571428572
TotalEnergies,2025-03-01,flat_h3_5,420,0.0,0.8517857142857143,0.0,0.8517857142857143
TotalEnergies,2025-03-01,other,2160,0.0,0.6542824074074074,0.0,0.6542824074074074
TotalEnergies,2025-04-01,critical_h18_22,1200,0.0,0.3285416666666667,0.0,0.3285416666666667
TotalEnergies,2025-04-01,flat_h3_5,720,0.0,0.21041666666666667,0.0,0.21041666666666667
TotalEnergies,2025-04-01,other,3660,0.0,0.11407103825136612,0.0,0.11407103825136612
TotalEnergies,2025-05-01,critical_h18_22,1240,0.0,0.7550403225806451,0.0,0.7550403225806451
TotalEnergies,2025-05-01,flat_h3_5,744,0.0,0.07762096774193548,0.0,0.07762096774193548
TotalEnergies,2025-05-01,other,3782,0.0,0.12136435748281332,0.0,0.12136435748281332
TotalEnergies,2025-06-01,critical_h18_22,1200,23.460583333333332,6.22875,0.0,29.68933333333333
TotalEnergies,2025-06-01,flat_h3_5,720,43.64638888888889,2.0652083333333335,0.0,45.711597222222224
TotalEnergies,2025-06-01,other,3660,19.524617486338798,1.3835314207650273,0.0,20.908148907103826
TotalEnergies,2025-07-01,critical_h18_22,1211,19.49306358381503,5.984723369116432,0.0,25.47778695293146
TotalEnergies,2025-07-01,flat_h3_5,723,37.23222683264177,4.751244813278008,0.0,41.98347164591978
TotalEnergies,2025-07-01,other,3672,16.153513071895425,3.376068899782135,0.0,19.52958197167756
TotalEnergies,2025-08-01,critical_h18_22,1240,20.363225806451613,8.42804435483871,0.0,28.79127016129032
TotalEnergies,2025-08-01,flat_h3_5,744,18.858333333333334,10.950537634408603,0.0,29.80887096774194
TotalEnergies,2025-08-01,other,3782,10.03146483342147,5.2284902168165,0.0,15.25995505023797
TotalEnergies,2025-09-01,critical_h18_22,1200,15.594583333333333,14.767229166666667,0.0,30.3618125
TotalEnergies,2025-09-01,flat_h3_5,720,9.763333333333334,8.424791666666668,0.0,18.188125
TotalEnergies,2025-09-01,other,3660,5.459945355191257,5.362377049180328,0.0,10.822322404371585
TotalEnergies,2025-10-01,critical_h18_22,1240,41.29633064516129,9.710483870967742,0.0,51.00681451612903
TotalEnergies,2025-10-01,flat_h3_5,744,32.148924731182795,6.511760752688172,0.0,38.660685483870964
TotalEnergies,2025-10-01,other,3782,18.147653358011635,6.339350872554204,0.0,24.487004230565837
TotalEnergies,2025-11-01,critical_h18_22,1200,21.40822916666667,17.984479166666667,0.0,39.39270833333333
TotalEnergies,2025-11-01,flat_h3_5,720,0.0,5.140902777777778,0.0,5.140902777777778
TotalEnergies,2025-11-01,other,3660,2.4434631147540986,5.905198087431694,0.0,8.348661202185793
TotalEnergies,2025-12-01,critical_h18_22,1240,28.26752016129032,18.83868951612903,0.0,47.10620967741935
TotalEnergies,2025-12-01,flat_h3_5,744,0.0,9.16475134408602,0.0,9.16475134408602
TotalEnergies,2025-12-01,other,3782,10.19868455843469,10.675390005288207,0.0,20.8740745637229
